id,ПП/ДБ,ГЕРБ-СДС,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,не подкрепям никого,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,МЕЧ,ЦЕНТЪР,ДПС,ВМРО БНД,ЗЕЛЕНО ДВИЖЕНИЕ,ЛЕВИЦАТА!,БВ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,ЕДИНЕНИЕ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НЕУТРАЛНА БЪЛГАРИЯ,КОАЛИЦИЯ НА РОЗАТА,ЗА ВЕЛИКА БЪЛГАРИЯ,НП ИСИ,БНС-НД,ОБЩЕСТВО ЗА НОВА БГ,БСДД,БНО,total,eligible_voters,активност
234610008,0.33488372093023255,0.25116279069767444,0.12558139534883722,0.046511627906976744,0.04186046511627907,0.05116279069767442,0.013953488372093023,0.04186046511627907,0.013953488372093023,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.013953488372093023,0.004651162790697674,0.0,0.0,0.013953488372093023,0.004651162790697674,0.013953488372093023,0.009302325581395349,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,568,0.3785211267605634
234610028,0.37383177570093457,0.1838006230529595,0.11214953271028037,0.0529595015576324,0.009345794392523364,0.024922118380062305,0.04672897196261682,0.040498442367601244,0.028037383177570093,0.021806853582554516,0.012461059190031152,0.024922118380062305,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.003115264797507788,0.003115264797507788,0.006230529595015576,0.003115264797507788,0.003115264797507788,0.006230529595015576,0.003115264797507788,0.009345794392523364,0.0,0.0,0.003115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,321.0,741,0.4331983805668016
234610029,0.2785388127853881,0.2420091324200913,0.1141552511415525,0.0776255707762557,0.045662100456621,0.0319634703196347,0.0319634703196347,0.0684931506849315,0.0228310502283105,0.0182648401826484,0.0091324200913242,0.0045662100456621,0.0091324200913242,0.0091324200913242,0.0136986301369863,0.0136986301369863,0.0,0.0045662100456621,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,516,0.42441860465116277
234610030,0.25901639344262295,0.21639344262295082,0.13114754098360656,0.08524590163934426,0.04918032786885246,0.03278688524590164,0.036065573770491806,0.07540983606557378,0.019672131147540985,0.022950819672131147,0.019672131147540985,0.003278688524590164,0.0,0.01639344262295082,0.006557377049180328,0.003278688524590164,0.006557377049180328,0.0,0.0,0.006557377049180328,0.003278688524590164,0.0,0.0,0.003278688524590164,0.0,0.0,0.0,0.0,0.0,0.003278688524590164,0.0,0.0,305.0,629,0.4848966613672496
234610034,0.30313588850174217,0.20557491289198607,0.13588850174216027,0.07317073170731707,0.03832752613240418,0.03484320557491289,0.017421602787456445,0.08362369337979095,0.013937282229965157,0.006968641114982578,0.020905923344947737,0.013937282229965157,0.006968641114982578,0.006968641114982578,0.0,0.003484320557491289,0.006968641114982578,0.003484320557491289,0.006968641114982578,0.0,0.0,0.0,0.010452961672473868,0.0,0.003484320557491289,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,287.0,724,0.39640883977900554
234610035,0.2760942760942761,0.18855218855218855,0.15824915824915825,0.05723905723905724,0.050505050505050504,0.037037037037037035,0.037037037037037035,0.04713804713804714,0.02356902356902357,0.020202020202020204,0.016835016835016835,0.003367003367003367,0.0,0.006734006734006734,0.003367003367003367,0.003367003367003367,0.010101010101010102,0.010101010101010102,0.003367003367003367,0.0,0.003367003367003367,0.0,0.030303030303030304,0.006734006734006734,0.0,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.003367003367003367,297.0,613,0.48450244698205547
234610038,0.2623574144486692,0.28517110266159695,0.08365019011406843,0.045627376425855515,0.057034220532319393,0.034220532319391636,0.04182509505703422,0.060836501901140684,0.034220532319391636,0.015209125475285171,0.0038022813688212928,0.015209125475285171,0.0076045627376425855,0.015209125475285171,0.022813688212927757,0.0,0.0076045627376425855,0.0038022813688212928,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,694,0.37896253602305474
234617043,0.373134328358209,0.14676616915422885,0.11691542288557213,0.04477611940298507,0.05970149253731343,0.07960199004975124,0.03731343283582089,0.03731343283582089,0.009950248756218905,0.017412935323383085,0.009950248756218905,0.017412935323383085,0.004975124378109453,0.0024875621890547263,0.012437810945273632,0.009950248756218905,0.0,0.004975124378109453,0.004975124378109453,0.0024875621890547263,0.0024875621890547263,0.0024875621890547263,0.0,0.0,0.0024875621890547263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,937,0.42902881536819637
234617049,0.2991202346041056,0.21700879765395895,0.05278592375366569,0.002932551319648094,0.07331378299120235,0.0469208211143695,0.02932551319648094,0.04398826979472141,0.005865102639296188,0.10263929618768329,0.0,0.008797653958944282,0.002932551319648094,0.01466275659824047,0.0,0.0,0.002932551319648094,0.005865102639296188,0.002932551319648094,0.005865102639296188,0.01466275659824047,0.002932551319648094,0.0,0.002932551319648094,0.0,0.002932551319648094,0.0,0.05865102639296188,0.0,0.0,0.0,0.0,341.0,703,0.4850640113798009
234617050,0.3628571428571429,0.19714285714285715,0.06285714285714286,0.04,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.045714285714285714,0.014285714285714285,0.014285714285714285,0.002857142857142857,0.014285714285714285,0.002857142857142857,0.005714285714285714,0.005714285714285714,0.008571428571428572,0.0,0.005714285714285714,0.05714285714285714,0.002857142857142857,0.002857142857142857,0.0,0.0,0.002857142857142857,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,350.0,790,0.4430379746835443
234617051,0.33668341708542715,0.1884422110552764,0.1457286432160804,0.07537688442211055,0.05025125628140704,0.04522613065326633,0.020100502512562814,0.022613065326633167,0.02512562814070352,0.020100502512562814,0.017587939698492462,0.010050251256281407,0.002512562814070352,0.007537688442211055,0.007537688442211055,0.005025125628140704,0.002512562814070352,0.0,0.005025125628140704,0.002512562814070352,0.002512562814070352,0.002512562814070352,0.0,0.0,0.0,0.002512562814070352,0.0,0.002512562814070352,0.0,0.0,0.0,0.0,398.0,905,0.4397790055248619
234617052,0.32065217391304346,0.20108695652173914,0.11684782608695653,0.04619565217391304,0.06521739130434782,0.03804347826086957,0.035326086956521736,0.0625,0.019021739130434784,0.019021739130434784,0.021739130434782608,0.008152173913043478,0.005434782608695652,0.0,0.01358695652173913,0.002717391304347826,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.002717391304347826,0.002717391304347826,0.002717391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,923,0.39869989165763814
234617053,0.30969267139479906,0.21749408983451538,0.13711583924349882,0.0425531914893617,0.07565011820330969,0.04491725768321513,0.026004728132387706,0.03309692671394799,0.02364066193853428,0.0070921985815602835,0.01182033096926714,0.01182033096926714,0.0070921985815602835,0.0,0.0070921985815602835,0.004728132387706856,0.004728132387706856,0.002364066193853428,0.009456264775413711,0.004728132387706856,0.004728132387706856,0.0,0.002364066193853428,0.004728132387706856,0.002364066193853428,0.0,0.004728132387706856,0.0,0.0,0.0,0.0,0.0,423.0,995,0.42512562814070354
234617054,0.3218390804597701,0.22413793103448276,0.10919540229885058,0.028735632183908046,0.07758620689655173,0.04310344827586207,0.05747126436781609,0.028735632183908046,0.005747126436781609,0.017241379310344827,0.014367816091954023,0.014367816091954023,0.011494252873563218,0.017241379310344827,0.005747126436781609,0.008620689655172414,0.005747126436781609,0.0028735632183908046,0.0028735632183908046,0.0,0.0,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,852,0.4084507042253521
234617055,0.32697547683923706,0.16621253405994552,0.11716621253405994,0.0681198910081744,0.09536784741144415,0.07356948228882834,0.021798365122615803,0.027247956403269755,0.01907356948228883,0.008174386920980926,0.01634877384196185,0.0027247956403269754,0.008174386920980926,0.005449591280653951,0.005449591280653951,0.0027247956403269754,0.005449591280653951,0.0,0.0027247956403269754,0.0027247956403269754,0.010899182561307902,0.005449591280653951,0.0027247956403269754,0.0,0.0027247956403269754,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0,0.0,367.0,900,0.4077777777777778
234617056,0.3112391930835735,0.2132564841498559,0.16138328530259366,0.05187319884726225,0.05187319884726225,0.025936599423631124,0.04899135446685879,0.037463976945244955,0.011527377521613832,0.005763688760806916,0.01729106628242075,0.020172910662824207,0.011527377521613832,0.002881844380403458,0.011527377521613832,0.008645533141210375,0.0,0.0,0.002881844380403458,0.0,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002881844380403458,0.0,0.0,347.0,804,0.43159203980099503
234617063,0.2857142857142857,0.1891891891891892,0.15444015444015444,0.07722007722007722,0.04247104247104247,0.05405405405405406,0.04247104247104247,0.05405405405405406,0.02702702702702703,0.011583011583011582,0.003861003861003861,0.015444015444015444,0.0,0.011583011583011582,0.011583011583011582,0.003861003861003861,0.003861003861003861,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.003861003861003861,0.0,0.0,259.0,663,0.39064856711915535
234617064,0.32666666666666666,0.18333333333333332,0.13,0.05333333333333334,0.043333333333333335,0.06666666666666667,0.023333333333333334,0.056666666666666664,0.016666666666666666,0.023333333333333334,0.0033333333333333335,0.013333333333333334,0.0033333333333333335,0.016666666666666666,0.006666666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.01,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,300.0,707,0.4243281471004243
234617065,0.28618421052631576,0.24013157894736842,0.1118421052631579,0.0625,0.049342105263157895,0.05921052631578947,0.03289473684210526,0.023026315789473683,0.019736842105263157,0.029605263157894735,0.019736842105263157,0.01644736842105263,0.006578947368421052,0.006578947368421052,0.003289473684210526,0.006578947368421052,0.003289473684210526,0.0,0.013157894736842105,0.003289473684210526,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.0,0.0,304.0,783,0.388250319284802
234617066,0.1631578947368421,0.23157894736842105,0.1631578947368421,0.04736842105263158,0.10526315789473684,0.07368421052631578,0.02631578947368421,0.021052631578947368,0.03684210526315789,0.031578947368421054,0.005263157894736842,0.03684210526315789,0.0,0.0,0.005263157894736842,0.021052631578947368,0.010526315789473684,0.0,0.005263157894736842,0.0,0.005263157894736842,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,190.0,653,0.29096477794793263
234617068,0.40153452685422,0.12531969309462915,0.12531969309462915,0.023017902813299233,0.04603580562659847,0.04092071611253197,0.058823529411764705,0.028132992327365727,0.010230179028132993,0.0639386189258312,0.01278772378516624,0.010230179028132993,0.0025575447570332483,0.0025575447570332483,0.0076726342710997444,0.0025575447570332483,0.005115089514066497,0.0076726342710997444,0.005115089514066497,0.0,0.010230179028132993,0.0025575447570332483,0.005115089514066497,0.0025575447570332483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,920,0.425
234602019,0.283987915407855,0.2930513595166163,0.11782477341389729,0.05740181268882175,0.03625377643504532,0.027190332326283987,0.03927492447129909,0.0513595166163142,0.030211480362537766,0.012084592145015106,0.012084592145015106,0.0030211480362537764,0.0030211480362537764,0.00906344410876133,0.006042296072507553,0.0030211480362537764,0.0,0.0,0.0,0.006042296072507553,0.0030211480362537764,0.0,0.0030211480362537764,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0,0.0,331.0,762,0.4343832020997375
234602020,0.40669856459330145,0.15550239234449761,0.11483253588516747,0.07894736842105263,0.06220095693779904,0.0215311004784689,0.0215311004784689,0.03827751196172249,0.03349282296650718,0.009569377990430622,0.0023923444976076554,0.01674641148325359,0.007177033492822967,0.004784688995215311,0.007177033492822967,0.0023923444976076554,0.0,0.0023923444976076554,0.0023923444976076554,0.0023923444976076554,0.0,0.007177033492822967,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,418.0,907,0.46085997794928335
