id,ПП,ГЕРБ-СДС,ДБ,БСП,ИТН,ВЪЗР,ИЗПРАВИ СЕ,не подкрепям никого,ВМРО,ДПС,ГЛАС НАРОДЕН,АТАКА,ОНБ,НОД,ЕВРОЛЕВИЦА,РВО,ПРАВОТО,ПФ,Партия на ЗЕЛЕНИТЕ,МИР,БСДД,ВОЛЯ,БНО,ПД,БОГ,БНС-НД,БПЛ,БРИГАДА,независими,total,eligible_voters,активност
234602012,0.3202247191011236,0.20224719101123595,0.199438202247191,0.07865168539325842,0.042134831460674156,0.042134831460674156,0.047752808988764044,0.02247191011235955,0.0056179775280898875,0.0028089887640449437,0.0028089887640449437,0.0028089887640449437,0.0028089887640449437,0.0,0.0,0.0028089887640449437,0.0,0.0,0.0,0.0056179775280898875,0.0056179775280898875,0.0028089887640449437,0.0028089887640449437,0.0,0.0,0.0056179775280898875,0.0,0.0028089887640449437,0.0,356.0,735.0,0.48435374149659866
234602013,0.31125827814569534,0.17660044150110377,0.23178807947019867,0.11699779249448124,0.019867549668874173,0.05739514348785872,0.03090507726269316,0.01545253863134658,0.017660044150110375,0.002207505518763797,0.004415011037527594,0.0,0.002207505518763797,0.002207505518763797,0.0,0.002207505518763797,0.0,0.0,0.0,0.002207505518763797,0.0,0.004415011037527594,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0,453.0,823.0,0.5504252733900364
234602014,0.30569948186528495,0.2538860103626943,0.20725388601036268,0.08808290155440414,0.02072538860103627,0.038860103626943004,0.031088082901554404,0.010362694300518135,0.02072538860103627,0.0,0.0051813471502590676,0.0051813471502590676,0.0025906735751295338,0.0025906735751295338,0.0,0.0025906735751295338,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,0.0,386.0,752.0,0.5132978723404256
234602015,0.3238341968911917,0.20984455958549222,0.18393782383419688,0.07253886010362694,0.054404145077720206,0.04922279792746114,0.038860103626943004,0.012953367875647668,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676,0.010362694300518135,0.007772020725388601,0.0051813471502590676,0.0025906735751295338,0.0,0.0,0.0,0.0025906735751295338,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0025906735751295338,0.0025906735751295338,0.0,0.0,0.0,386.0,732.0,0.5273224043715847
234602016,0.3640552995391705,0.2465437788018433,0.17511520737327188,0.10138248847926268,0.041474654377880185,0.020737327188940093,0.009216589861751152,0.01152073732718894,0.002304147465437788,0.002304147465437788,0.002304147465437788,0.004608294930875576,0.002304147465437788,0.0069124423963133645,0.0,0.004608294930875576,0.0,0.002304147465437788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002304147465437788,0.0,0.0,434.0,800.0,0.5425
234602017,0.3052109181141439,0.27543424317617865,0.19602977667493796,0.08436724565756824,0.02977667493796526,0.04466501240694789,0.03225806451612903,0.007444168734491315,0.004962779156327543,0.0,0.0,0.0024813895781637717,0.0,0.004962779156327543,0.0,0.0024813895781637717,0.004962779156327543,0.0,0.0,0.0024813895781637717,0.0,0.0,0.0024813895781637717,0.0,0.0,0.0,0.0,0.0,0.0,403.0,773.0,0.5213454075032341
234602018,0.32926829268292684,0.22154471544715448,0.17682926829268292,0.09959349593495935,0.036585365853658534,0.044715447154471545,0.03048780487804878,0.008130081300813009,0.008130081300813009,0.01016260162601626,0.0,0.008130081300813009,0.006097560975609756,0.006097560975609756,0.0020325203252032522,0.0020325203252032522,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0020325203252032522,0.0,0.0020325203252032522,0.0020325203252032522,0.0,0.0,0.0,0.0,492.0,895.0,0.5497206703910614
234602019,0.2695214105793451,0.31738035264483627,0.15113350125944586,0.08312342569269521,0.0327455919395466,0.05289672544080604,0.04030226700251889,0.022670025188916875,0.005037783375314861,0.005037783375314861,0.0,0.0,0.0025188916876574307,0.007556675062972292,0.0025188916876574307,0.0025188916876574307,0.0,0.0,0.0,0.0025188916876574307,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.0,0.0,397.0,787.0,0.5044472681067345
234602020,0.4053497942386831,0.19547325102880658,0.15637860082304528,0.09876543209876543,0.037037037037037035,0.030864197530864196,0.024691358024691357,0.01440329218106996,0.00823045267489712,0.0102880658436214,0.006172839506172839,0.00205761316872428,0.00411522633744856,0.0,0.0,0.0,0.00205761316872428,0.0,0.00205761316872428,0.0,0.00205761316872428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,891.0,0.5454545454545454
234602021,0.31277533039647576,0.2488986784140969,0.11674008810572688,0.13656387665198239,0.06387665198237885,0.03303964757709251,0.022026431718061675,0.015418502202643172,0.0022026431718061676,0.0022026431718061676,0.006607929515418502,0.004405286343612335,0.00881057268722467,0.0022026431718061676,0.0,0.0022026431718061676,0.0,0.0022026431718061676,0.006607929515418502,0.006607929515418502,0.0022026431718061676,0.0022026431718061676,0.0,0.0022026431718061676,0.0,0.0,0.0,0.0,0.0,454.0,755.0,0.6013245033112583
234602022,0.38441558441558443,0.1974025974025974,0.14285714285714285,0.1012987012987013,0.03896103896103896,0.04415584415584416,0.04155844155844156,0.023376623376623377,0.005194805194805195,0.0025974025974025974,0.0,0.0,0.007792207792207792,0.005194805194805195,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025974025974025974,0.0,385.0,759.0,0.5072463768115942
234602023,0.3882063882063882,0.23587223587223588,0.14250614250614252,0.06633906633906633,0.04668304668304668,0.03931203931203931,0.0343980343980344,0.012285012285012284,0.004914004914004914,0.002457002457002457,0.004914004914004914,0.0,0.004914004914004914,0.002457002457002457,0.0,0.0,0.004914004914004914,0.0,0.002457002457002457,0.0,0.0,0.0,0.0,0.0,0.004914004914004914,0.002457002457002457,0.0,0.0,0.0,407.0,840.0,0.4845238095238095
234602024,0.34794520547945207,0.2219178082191781,0.13972602739726028,0.10410958904109589,0.030136986301369864,0.04657534246575343,0.03287671232876712,0.0136986301369863,0.005479452054794521,0.010958904109589041,0.0027397260273972603,0.0027397260273972603,0.00821917808219178,0.0027397260273972603,0.00821917808219178,0.0,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.0,365.0,748.0,0.4879679144385027
234602025,0.3288409703504043,0.18328840970350405,0.15633423180592992,0.12129380053908356,0.06199460916442048,0.03504043126684636,0.0431266846361186,0.016172506738544475,0.013477088948787063,0.01078167115902965,0.008086253369272238,0.0026954177897574125,0.005390835579514825,0.0026954177897574125,0.0026954177897574125,0.0,0.0026954177897574125,0.0,0.0,0.0026954177897574125,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,770.0,0.4818181818181818
234602026,0.3209302325581395,0.2255813953488372,0.16511627906976745,0.05813953488372093,0.06046511627906977,0.04186046511627907,0.03953488372093023,0.013953488372093023,0.01627906976744186,0.0069767441860465115,0.009302325581395349,0.004651162790697674,0.002325581395348837,0.004651162790697674,0.004651162790697674,0.009302325581395349,0.002325581395348837,0.0,0.002325581395348837,0.0,0.0,0.002325581395348837,0.009302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,430.0,801.0,0.5368289637952559
234602027,0.3333333333333333,0.2474747474747475,0.15404040404040403,0.08333333333333333,0.045454545454545456,0.04040404040404041,0.025252525252525252,0.022727272727272728,0.015151515151515152,0.005050505050505051,0.0025252525252525255,0.005050505050505051,0.010101010101010102,0.0,0.0025252525252525255,0.0025252525252525255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025252525252525255,0.0,0.0,0.0025252525252525255,0.0,0.0,396.0,862.0,0.4593967517401392
234602028,0.33507853403141363,0.24083769633507854,0.1806282722513089,0.08638743455497382,0.03664921465968586,0.028795811518324606,0.02356020942408377,0.02617801047120419,0.007853403141361256,0.002617801047120419,0.002617801047120419,0.002617801047120419,0.007853403141361256,0.005235602094240838,0.0,0.005235602094240838,0.0,0.002617801047120419,0.0,0.002617801047120419,0.002617801047120419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,783.0,0.4878671775223499
234602029,0.4071969696969697,0.18181818181818182,0.17803030303030304,0.0625,0.058712121212121215,0.020833333333333332,0.03787878787878788,0.00946969696969697,0.005681818181818182,0.001893939393939394,0.007575757575757576,0.007575757575757576,0.003787878787878788,0.001893939393939394,0.001893939393939394,0.0,0.0,0.001893939393939394,0.003787878787878788,0.001893939393939394,0.0,0.0,0.0,0.001893939393939394,0.001893939393939394,0.001893939393939394,0.0,0.0,0.0,528.0,973.0,0.5426515930113053
234602030,0.384180790960452,0.17702448210922786,0.1977401129943503,0.0583804143126177,0.04896421845574388,0.04896421845574388,0.022598870056497175,0.026365348399246705,0.0018832391713747645,0.005649717514124294,0.0018832391713747645,0.003766478342749529,0.0018832391713747645,0.009416195856873822,0.0,0.0018832391713747645,0.005649717514124294,0.0018832391713747645,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,969.0,0.5479876160990712
234602031,0.3790523690773067,0.18703241895261846,0.16708229426433915,0.09476309226932668,0.032418952618453865,0.04987531172069826,0.029925187032418952,0.007481296758104738,0.0024937655860349127,0.0024937655860349127,0.004987531172069825,0.0,0.004987531172069825,0.022443890274314215,0.0,0.0,0.0,0.004987531172069825,0.0024937655860349127,0.0,0.004987531172069825,0.0,0.0,0.0024937655860349127,0.0,0.0,0.0,0.0,0.0,401.0,783.0,0.51213282247765
234602032,0.3775280898876405,0.19775280898876405,0.1550561797752809,0.07640449438202247,0.051685393258426963,0.035955056179775284,0.02247191011235955,0.015730337078651686,0.006741573033707865,0.020224719101123594,0.0,0.0022471910112359553,0.0022471910112359553,0.008988764044943821,0.008988764044943821,0.006741573033707865,0.0022471910112359553,0.0,0.0022471910112359553,0.0,0.0,0.0022471910112359553,0.0022471910112359553,0.0,0.0,0.0,0.0022471910112359553,0.0,0.0,445.0,908.0,0.4900881057268722
234602033,0.30973451327433627,0.20058997050147492,0.12979351032448377,0.17404129793510326,0.04129793510324484,0.05014749262536873,0.0471976401179941,0.02064896755162242,0.0029498525073746312,0.0058997050147492625,0.0058997050147492625,0.0029498525073746312,0.0,0.0,0.0029498525073746312,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,755.0,0.44900662251655626
234602034,0.39856801909307876,0.1575178997613365,0.12649164677804295,0.15513126491646778,0.05250596658711217,0.03818615751789976,0.014319809069212411,0.00954653937947494,0.002386634844868735,0.002386634844868735,0.002386634844868735,0.002386634844868735,0.0,0.00954653937947494,0.0,0.00477326968973747,0.007159904534606206,0.002386634844868735,0.007159904534606206,0.0,0.002386634844868735,0.002386634844868735,0.0,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,419.0,807.0,0.5192069392812887
234602035,0.35844155844155845,0.16103896103896104,0.13506493506493505,0.16623376623376623,0.05714285714285714,0.033766233766233764,0.03116883116883117,0.0025974025974025974,0.01038961038961039,0.0,0.005194805194805195,0.005194805194805195,0.0,0.0025974025974025974,0.005194805194805195,0.005194805194805195,0.0025974025974025974,0.0,0.005194805194805195,0.0025974025974025974,0.0025974025974025974,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0025974025974025974,0.0025974025974025974,0.0,385.0,786.0,0.48982188295165396
234602036,0.3597122302158273,0.14628297362110312,0.14628297362110312,0.15827338129496402,0.05755395683453238,0.03597122302158273,0.026378896882494004,0.016786570743405275,0.014388489208633094,0.002398081534772182,0.002398081534772182,0.002398081534772182,0.007194244604316547,0.002398081534772182,0.002398081534772182,0.002398081534772182,0.002398081534772182,0.004796163069544364,0.0,0.002398081534772182,0.0,0.0,0.004796163069544364,0.0,0.002398081534772182,0.0,0.0,0.0,0.0,417.0,765.0,0.5450980392156862
234602037,0.32545931758530183,0.2283464566929134,0.11811023622047244,0.14698162729658792,0.04461942257217848,0.02099737532808399,0.047244094488188976,0.005249343832020997,0.007874015748031496,0.0026246719160104987,0.005249343832020997,0.010498687664041995,0.007874015748031496,0.0,0.007874015748031496,0.0,0.0,0.0026246719160104987,0.0,0.005249343832020997,0.0026246719160104987,0.0,0.0,0.007874015748031496,0.0,0.0026246719160104987,0.0,0.0,0.0,381.0,742.0,0.5134770889487871
