id,ПП,ГЕРБ-СДС,ДБ,ВЪЗР,БСП,БВ,не подкрепям никого,ИТН,ИЗПРАВИ СЕ,ДПС,ВМРО,ДНК,ГЛАС НАРОДЕН,КСБ,КОД,АТАКА,РВО,МИР,КТБ,ПД,ЕВРОЛЕВИЦА,НДЕ,БСДД,НФСБ,БТР,ПРАВОТО,НП ИСИ,БНС,независими,БНО,total,eligible_voters,активност
234610028,0.22926829268292684,0.17317073170731706,0.28780487804878047,0.06829268292682927,0.06585365853658537,0.041463414634146344,0.04390243902439024,0.01707317073170732,0.024390243902439025,0.01951219512195122,0.004878048780487805,0.007317073170731708,0.0024390243902439024,0.004878048780487805,0.0,0.0024390243902439024,0.0,0.0,0.0024390243902439024,0.0,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,749.0,0.5473965287049399
234610029,0.2230769230769231,0.2230769230769231,0.23461538461538461,0.08076923076923077,0.1,0.026923076923076925,0.03461538461538462,0.019230769230769232,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.011538461538461539,0.007692307692307693,0.0038461538461538464,0.0038461538461538464,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,528.0,0.49242424242424243
234610030,0.2556179775280899,0.2556179775280899,0.1404494382022472,0.0702247191011236,0.10112359550561797,0.047752808988764044,0.03932584269662921,0.028089887640449437,0.011235955056179775,0.0028089887640449437,0.0056179775280898875,0.008426966292134831,0.011235955056179775,0.0028089887640449437,0.0028089887640449437,0.008426966292134831,0.0,0.0028089887640449437,0.0028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028089887640449437,0.0,0.0,0.0,356.0,637.0,0.5588697017268446
234610031,0.2629310344827586,0.1939655172413793,0.23275862068965517,0.10775862068965517,0.05603448275862069,0.06465517241379311,0.02586206896551724,0.021551724137931036,0.004310344827586207,0.004310344827586207,0.004310344827586207,0.0,0.008620689655172414,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.004310344827586207,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,447.0,0.5190156599552572
234610032,0.2628398791540785,0.2084592145015106,0.2084592145015106,0.0755287009063444,0.054380664652567974,0.07250755287009064,0.03323262839879154,0.012084592145015106,0.021148036253776436,0.0030211480362537764,0.01812688821752266,0.0030211480362537764,0.0,0.0030211480362537764,0.012084592145015106,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.006042296072507553,0.0,0.0,0.0,331.0,588.0,0.5629251700680272
234610033,0.2777777777777778,0.2037037037037037,0.2006172839506173,0.08024691358024691,0.08950617283950617,0.043209876543209874,0.012345679012345678,0.030864197530864196,0.0030864197530864196,0.0030864197530864196,0.009259259259259259,0.015432098765432098,0.0,0.006172839506172839,0.0030864197530864196,0.0030864197530864196,0.0030864197530864196,0.0,0.0,0.0,0.0030864197530864196,0.0,0.006172839506172839,0.0030864197530864196,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,324.0,645.0,0.5023255813953489
234610034,0.2680965147453083,0.23056300268096513,0.18498659517426275,0.0777479892761394,0.09919571045576407,0.04289544235924933,0.021447721179624665,0.024128686327077747,0.010723860589812333,0.0160857908847185,0.005361930294906166,0.0,0.002680965147453083,0.002680965147453083,0.00804289544235925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005361930294906166,0.0,0.0,0.0,0.0,0.0,373.0,726.0,0.5137741046831956
234610035,0.19230769230769232,0.22781065088757396,0.22485207100591717,0.09467455621301775,0.08875739644970414,0.0650887573964497,0.04437869822485207,0.04142011834319527,0.0029585798816568047,0.0,0.0,0.0,0.0029585798816568047,0.0029585798816568047,0.0,0.0,0.0029585798816568047,0.0029585798816568047,0.0,0.0,0.0,0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029585798816568047,338.0,603.0,0.560530679933665
234610036,0.2532299741602067,0.19121447028423771,0.2454780361757106,0.06718346253229975,0.07235142118863049,0.05426356589147287,0.023255813953488372,0.031007751937984496,0.028423772609819122,0.002583979328165375,0.002583979328165375,0.015503875968992248,0.0,0.00516795865633075,0.002583979328165375,0.0,0.0,0.00516795865633075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,731.0,0.5294117647058824
234610037,0.3115942028985507,0.13405797101449277,0.18478260869565216,0.07971014492753623,0.07971014492753623,0.08333333333333333,0.03260869565217391,0.036231884057971016,0.014492753623188406,0.007246376811594203,0.0036231884057971015,0.010869565217391304,0.0,0.0,0.0036231884057971015,0.0,0.0036231884057971015,0.0,0.0036231884057971015,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0,0.0,276.0,499.0,0.5531062124248497
234610038,0.20504731861198738,0.25236593059936907,0.26813880126182965,0.06309148264984227,0.06309148264984227,0.03470031545741325,0.0473186119873817,0.00946372239747634,0.015772870662460567,0.0031545741324921135,0.0031545741324921135,0.0031545741324921135,0.006309148264984227,0.0031545741324921135,0.0031545741324921135,0.0031545741324921135,0.006309148264984227,0.0031545741324921135,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,317.0,582.0,0.5446735395189003
234610039,0.2848101265822785,0.1930379746835443,0.23417721518987342,0.0981012658227848,0.07278481012658228,0.03164556962025317,0.0189873417721519,0.015822784810126583,0.015822784810126583,0.0031645569620253164,0.0031645569620253164,0.0031645569620253164,0.012658227848101266,0.0,0.00949367088607595,0.0031645569620253164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,647.0,0.4884080370942813
234610040,0.2564102564102564,0.23076923076923078,0.24102564102564103,0.07435897435897436,0.04871794871794872,0.05897435897435897,0.035897435897435895,0.015384615384615385,0.005128205128205128,0.002564102564102564,0.007692307692307693,0.0,0.005128205128205128,0.005128205128205128,0.007692307692307693,0.0,0.0,0.0,0.002564102564102564,0.0,0.0,0.0,0.002564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,650.0,0.6
234610041,0.29699248120300753,0.21804511278195488,0.18796992481203006,0.10526315789473684,0.05263157894736842,0.03383458646616541,0.02631578947368421,0.03007518796992481,0.007518796992481203,0.011278195488721804,0.0037593984962406013,0.0,0.0,0.0037593984962406013,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,511.0,0.5205479452054794
234610042,0.2391304347826087,0.25,0.21014492753623187,0.05434782608695652,0.06521739130434782,0.03985507246376811,0.025362318840579712,0.03260869565217391,0.028985507246376812,0.018115942028985508,0.0,0.0,0.0,0.0036231884057971015,0.007246376811594203,0.0036231884057971015,0.0036231884057971015,0.0,0.007246376811594203,0.0,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0036231884057971015,0.0,0.0,0.0,276.0,487.0,0.5667351129363449
