id,ГЕРБ-СДС,БСП,ДБ,Борис Бонев (нез.),не подкрепям никого,ВМРО-БНД,ПП АТАКА,БСДП,Гергин Борисов (нез.),ДПС,Глас Народен,ВЪЗР,ЗЕЛЕНИТЕ,АБВ,АЛТЕРНАТИВАТА НА ГРАЖДАНИТЕ,"ДБГ, ЗНС, НДСВ",ВОЛЯ,ЗАЕДНО за промяна,ДВИЖЕНИЕ 21,"Ние, Гражданите",Християндемократическа партия,НФСБ,МИР,Земеделски съюз „Ал. Стамболийски“,ДВИЖЕНИЕ „НАПРЕД БЪЛГАРИЯ“,Александър Ваклин (нез.),СДП,СВОБОДА,БЗНС,ПРЯКА ДЕМОКРАЦИЯ,БСДД,Радикалдемократическа партия,БНО,ОБЕДИНЕНА СОЦИАЛДЕМОКРАЦИЯ,НРП,total,eligible_voters,активност
224601011,0.265993265993266,0.15488215488215487,0.24579124579124578,0.18518518518518517,0.037037037037037035,0.013468013468013467,0.0,0.0,0.006734006734006734,0.006734006734006734,0.003367003367003367,0.006734006734006734,0.006734006734006734,0.003367003367003367,0.026936026936026935,0.010101010101010102,0.003367003367003367,0.003367003367003367,0.003367003367003367,0.003367003367003367,0.006734006734006734,0.0,0.0,0.006734006734006734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,709,0.41889985895627646
224601012,0.33865814696485624,0.12779552715654952,0.26517571884984026,0.11182108626198083,0.022364217252396165,0.019169329073482427,0.009584664536741214,0.003194888178913738,0.009584664536741214,0.003194888178913738,0.006389776357827476,0.006389776357827476,0.003194888178913738,0.006389776357827476,0.003194888178913738,0.003194888178913738,0.006389776357827476,0.012779552715654952,0.003194888178913738,0.0,0.003194888178913738,0.003194888178913738,0.0,0.006389776357827476,0.0,0.003194888178913738,0.006389776357827476,0.009584664536741214,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,313,688,0.45494186046511625
224601013,0.2781065088757396,0.10650887573964497,0.2869822485207101,0.12721893491124261,0.04142011834319527,0.03254437869822485,0.011834319526627219,0.005917159763313609,0.0,0.0029585798816568047,0.020710059171597635,0.0029585798816568047,0.011834319526627219,0.0029585798816568047,0.0029585798816568047,0.005917159763313609,0.005917159763313609,0.008875739644970414,0.008875739644970414,0.0029585798816568047,0.0029585798816568047,0.0,0.0,0.005917159763313609,0.0029585798816568047,0.0029585798816568047,0.008875739644970414,0.0029585798816568047,0.0029585798816568047,0.0,0.0029585798816568047,0.0,0.0,0.0,0.0,338,712,0.4747191011235955
224601014,0.22598870056497175,0.18361581920903955,0.2768361581920904,0.13559322033898305,0.031073446327683617,0.01694915254237288,0.01977401129943503,0.01694915254237288,0.005649717514124294,0.005649717514124294,0.005649717514124294,0.005649717514124294,0.014124293785310734,0.011299435028248588,0.00847457627118644,0.002824858757062147,0.002824858757062147,0.0,0.011299435028248588,0.0,0.002824858757062147,0.0,0.0,0.005649717514124294,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.002824858757062147,0.0,354,740,0.4783783783783784
224601015,0.3445378151260504,0.14285714285714285,0.1638655462184874,0.13445378151260504,0.025210084033613446,0.029411764705882353,0.025210084033613446,0.012605042016806723,0.012605042016806723,0.004201680672268907,0.0,0.004201680672268907,0.004201680672268907,0.0,0.02100840336134454,0.012605042016806723,0.004201680672268907,0.0,0.012605042016806723,0.004201680672268907,0.0,0.0,0.0,0.01680672268907563,0.0,0.008403361344537815,0.0,0.004201680672268907,0.0,0.012605042016806723,0.0,0.0,0.0,0.0,0.0,238,503,0.4731610337972167
224601016,0.2798507462686567,0.10820895522388059,0.27238805970149255,0.14925373134328357,0.048507462686567165,0.041044776119402986,0.007462686567164179,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,0.007462686567164179,0.014925373134328358,0.0,0.0037313432835820895,0.007462686567164179,0.0037313432835820895,0.0,0.007462686567164179,0.011194029850746268,0.0037313432835820895,0.0037313432835820895,0.007462686567164179,0.0,0.007462686567164179,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,645,0.41550387596899224
224601017,0.350210970464135,0.08438818565400844,0.2869198312236287,0.12236286919831224,0.016877637130801686,0.02531645569620253,0.008438818565400843,0.004219409282700422,0.008438818565400843,0.004219409282700422,0.008438818565400843,0.004219409282700422,0.004219409282700422,0.012658227848101266,0.004219409282700422,0.0,0.004219409282700422,0.008438818565400843,0.004219409282700422,0.0,0.008438818565400843,0.004219409282700422,0.0,0.012658227848101266,0.0,0.0,0.0,0.004219409282700422,0.0,0.0,0.004219409282700422,0.004219409282700422,0.0,0.0,0.0,237,477,0.4968553459119497
224601018,0.27,0.11666666666666667,0.2966666666666667,0.13666666666666666,0.03666666666666667,0.03666666666666667,0.0033333333333333335,0.01,0.01,0.0,0.006666666666666667,0.016666666666666666,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.013333333333333334,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.01,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0,0.0,300,642,0.4672897196261682
224601019,0.2953020134228188,0.10738255033557047,0.28523489932885904,0.1342281879194631,0.03691275167785235,0.010067114093959731,0.010067114093959731,0.02348993288590604,0.006711409395973154,0.003355704697986577,0.013422818791946308,0.003355704697986577,0.013422818791946308,0.006711409395973154,0.010067114093959731,0.0,0.003355704697986577,0.003355704697986577,0.003355704697986577,0.0,0.0,0.003355704697986577,0.0,0.010067114093959731,0.0,0.0,0.003355704697986577,0.003355704697986577,0.006711409395973154,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,298,685,0.43503649635036495
224601020,0.32967032967032966,0.14652014652014653,0.24175824175824176,0.1391941391941392,0.02197802197802198,0.029304029304029304,0.01098901098901099,0.014652014652014652,0.003663003663003663,0.0,0.007326007326007326,0.0,0.003663003663003663,0.0,0.014652014652014652,0.003663003663003663,0.0,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.007326007326007326,0.0,0.0,0.003663003663003663,0.0,0.0,0.003663003663003663,0.0,0.0,0.0,0.0,0.003663003663003663,0.0,0.003663003663003663,0.0,273,627,0.4354066985645933
224601021,0.2870662460567823,0.10725552050473186,0.26498422712933756,0.09779179810725552,0.0473186119873817,0.031545741324921134,0.01892744479495268,0.00946372239747634,0.0,0.0031545741324921135,0.012618296529968454,0.0031545741324921135,0.015772870662460567,0.028391167192429023,0.01892744479495268,0.006309148264984227,0.0031545741324921135,0.00946372239747634,0.006309148264984227,0.0,0.0031545741324921135,0.006309148264984227,0.0,0.006309148264984227,0.0031545741324921135,0.006309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,317,685,0.46277372262773725
224601022,0.23119777158774374,0.14206128133704735,0.3203342618384401,0.13649025069637882,0.022284122562674095,0.027855153203342618,0.016713091922005572,0.008356545961002786,0.002785515320334262,0.005571030640668524,0.008356545961002786,0.008356545961002786,0.002785515320334262,0.013927576601671309,0.0,0.019498607242339833,0.002785515320334262,0.0,0.002785515320334262,0.002785515320334262,0.0,0.011142061281337047,0.0,0.0,0.002785515320334262,0.0,0.0,0.005571030640668524,0.0,0.002785515320334262,0.002785515320334262,0.0,0.0,0.0,0.0,359,726,0.49449035812672176
224601023,0.25769230769230766,0.11538461538461539,0.2846153846153846,0.13076923076923078,0.023076923076923078,0.03076923076923077,0.011538461538461539,0.007692307692307693,0.015384615384615385,0.0038461538461538464,0.026923076923076925,0.0038461538461538464,0.011538461538461539,0.007692307692307693,0.011538461538461539,0.0038461538461538464,0.0038461538461538464,0.015384615384615385,0.011538461538461539,0.0038461538461538464,0.0,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.0,0.0,0.0038461538461538464,0.0,0.0038461538461538464,0.0,0.0,0.0038461538461538464,0.0,0.0,260,574,0.4529616724738676
224601024,0.23529411764705882,0.11397058823529412,0.31985294117647056,0.15441176470588236,0.029411764705882353,0.01838235294117647,0.014705882352941176,0.011029411764705883,0.007352941176470588,0.007352941176470588,0.003676470588235294,0.003676470588235294,0.003676470588235294,0.014705882352941176,0.011029411764705883,0.0,0.003676470588235294,0.003676470588235294,0.003676470588235294,0.0,0.0,0.0,0.011029411764705883,0.011029411764705883,0.0,0.0,0.0,0.0,0.003676470588235294,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,272,614,0.44299674267100975
224601025,0.23553719008264462,0.19421487603305784,0.24380165289256198,0.10330578512396695,0.0371900826446281,0.045454545454545456,0.004132231404958678,0.004132231404958678,0.008264462809917356,0.0,0.008264462809917356,0.012396694214876033,0.004132231404958678,0.012396694214876033,0.01652892561983471,0.0,0.0,0.004132231404958678,0.008264462809917356,0.004132231404958678,0.008264462809917356,0.024793388429752067,0.008264462809917356,0.004132231404958678,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,533,0.4540337711069418
224601026,0.24834437086092714,0.1357615894039735,0.3344370860927152,0.09933774834437085,0.033112582781456956,0.009933774834437087,0.006622516556291391,0.013245033112582781,0.009933774834437087,0.009933774834437087,0.019867549668874173,0.0033112582781456954,0.009933774834437087,0.013245033112582781,0.013245033112582781,0.0033112582781456954,0.0,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.0033112582781456954,0.006622516556291391,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,302,647,0.4667697063369397
224601027,0.26104417670682734,0.12048192771084337,0.3253012048192771,0.1285140562248996,0.0321285140562249,0.024096385542168676,0.01606425702811245,0.012048192771084338,0.0,0.0,0.004016064257028112,0.004016064257028112,0.004016064257028112,0.008032128514056224,0.004016064257028112,0.0,0.004016064257028112,0.0,0.004016064257028112,0.004016064257028112,0.004016064257028112,0.004016064257028112,0.004016064257028112,0.0,0.0,0.0,0.008032128514056224,0.008032128514056224,0.0,0.004016064257028112,0.0,0.0,0.004016064257028112,0.004016064257028112,0.004016064257028112,249,563,0.4422735346358792
224601028,0.21843003412969283,0.20477815699658702,0.25597269624573377,0.11604095563139932,0.017064846416382253,0.051194539249146756,0.006825938566552901,0.017064846416382253,0.006825938566552901,0.010238907849829351,0.006825938566552901,0.006825938566552901,0.017064846416382253,0.013651877133105802,0.006825938566552901,0.010238907849829351,0.0,0.0034129692832764505,0.0,0.010238907849829351,0.0,0.0,0.0034129692832764505,0.0034129692832764505,0.0034129692832764505,0.0034129692832764505,0.0,0.0034129692832764505,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.0,293,596,0.49161073825503354
224601029,0.26857142857142857,0.12285714285714286,0.2742857142857143,0.1457142857142857,0.04285714285714286,0.03142857142857143,0.017142857142857144,0.0,0.0,0.011428571428571429,0.008571428571428572,0.011428571428571429,0.011428571428571429,0.014285714285714285,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.0,0.0,0.002857142857142857,0.002857142857142857,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,350,860,0.4069767441860465
224601030,0.2979452054794521,0.11986301369863013,0.25,0.1267123287671233,0.0410958904109589,0.0273972602739726,0.02054794520547945,0.003424657534246575,0.003424657534246575,0.003424657534246575,0.003424657534246575,0.0273972602739726,0.02054794520547945,0.00684931506849315,0.003424657534246575,0.00684931506849315,0.0,0.010273972602739725,0.0,0.003424657534246575,0.003424657534246575,0.003424657534246575,0.00684931506849315,0.003424657534246575,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003424657534246575,0.0,0.0,292,606,0.48184818481848185
