id,ДБ,ГЕРБ-СДС,ИТН,БСП,МУТРИ ВЪН!,БНО,ВМРО,ВЪЗР,не подкрепям никого,ВОЛЯ И НФСБ,ДПС,ДНК,АБВ,КОД,АТАКА,РЕПУБЛИКАНЦИ ЗА БГ,ГЛАС НАРОДЕН,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,Партия на ЗЕЛЕНИТЕ,МИР,ОБЩЕСТВО,ПРЯКА ДЕМОКРАЦИЯ,"НИЕ, ГРАЖДАНИТЕ ",БСДД,ЗАЕДНО,Граждани от Протеста,БПЛ,БНС,ПРАВОТО,БОГ,независими,НАЦИЯ,total,eligible_voters,активност
244606031,0.19,0.2425,0.15,0.1625,0.0525,0.0525,0.03,0.0275,0.025,0.0225,0.005,0.01,0.0025,0.005,0.0025,0.0,0.005,0.0025,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,400.0,822,0.48661800486618007
244606032,0.20565552699228792,0.22879177377892032,0.16966580976863754,0.17223650385604114,0.04884318766066838,0.03598971722365039,0.015424164524421594,0.03598971722365039,0.02056555269922879,0.02313624678663239,0.007712082262210797,0.002570694087403599,0.002570694087403599,0.005141388174807198,0.0,0.0,0.007712082262210797,0.010282776349614395,0.0,0.0,0.0,0.0,0.002570694087403599,0.0,0.0,0.002570694087403599,0.0,0.0,0.0,0.0,0.0,0.002570694087403599,389.0,755,0.5152317880794702
244606033,0.2018348623853211,0.24464831804281345,0.14067278287461774,0.14984709480122324,0.05504587155963303,0.05504587155963303,0.03363914373088685,0.04281345565749235,0.012232415902140673,0.01529051987767584,0.0061162079510703364,0.0030581039755351682,0.0030581039755351682,0.0,0.0061162079510703364,0.0061162079510703364,0.012232415902140673,0.0,0.0061162079510703364,0.0,0.0,0.0,0.0030581039755351682,0.0030581039755351682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,778,0.4203084832904884
244606034,0.1298342541436464,0.26519337016574585,0.1878453038674033,0.17679558011049723,0.06629834254143646,0.03867403314917127,0.019337016574585635,0.03038674033149171,0.019337016574585635,0.016574585635359115,0.0027624309392265192,0.0027624309392265192,0.0,0.008287292817679558,0.0,0.0055248618784530384,0.0055248618784530384,0.008287292817679558,0.0027624309392265192,0.0055248618784530384,0.0,0.0,0.0027624309392265192,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,362.0,780,0.4641025641025641
244606035,0.2034313725490196,0.23284313725490197,0.17401960784313725,0.12009803921568628,0.04656862745098039,0.061274509803921566,0.0196078431372549,0.041666666666666664,0.024509803921568627,0.012254901960784314,0.0024509803921568627,0.01715686274509804,0.00980392156862745,0.00980392156862745,0.004901960784313725,0.0,0.012254901960784314,0.0024509803921568627,0.0024509803921568627,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,414,0.9855072463768116
244606036,0.18072289156626506,0.2680722891566265,0.13253012048192772,0.14156626506024098,0.05421686746987952,0.07530120481927711,0.02710843373493976,0.018072289156626505,0.024096385542168676,0.015060240963855422,0.006024096385542169,0.009036144578313253,0.006024096385542169,0.009036144578313253,0.015060240963855422,0.0030120481927710845,0.0030120481927710845,0.006024096385542169,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,734,0.45231607629427795
244606037,0.1834862385321101,0.2782874617737003,0.12232415902140673,0.10703363914373089,0.05198776758409786,0.05504587155963303,0.0672782874617737,0.05504587155963303,0.01529051987767584,0.0061162079510703364,0.009174311926605505,0.009174311926605505,0.0,0.0,0.009174311926605505,0.0030581039755351682,0.0061162079510703364,0.0030581039755351682,0.0061162079510703364,0.0,0.0030581039755351682,0.0,0.0,0.0,0.0030581039755351682,0.0,0.0,0.0030581039755351682,0.0,0.0,0.0030581039755351682,0.0,327.0,733,0.4461118690313779
244606038,0.13043478260869565,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.0903010033444816,0.026755852842809364,0.056856187290969896,0.03678929765886288,0.020066889632107024,0.016722408026755852,0.010033444816053512,0.0033444816053511705,0.006688963210702341,0.0033444816053511705,0.006688963210702341,0.0033444816053511705,0.006688963210702341,0.0,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0033444816053511705,0.0033444816053511705,299.0,673,0.4442793462109955
244606039,0.23796791443850268,0.2192513368983957,0.1443850267379679,0.13903743315508021,0.053475935828877004,0.02406417112299465,0.040106951871657755,0.013368983957219251,0.034759358288770054,0.02406417112299465,0.0053475935828877,0.0106951871657754,0.008021390374331552,0.016042780748663103,0.0,0.00267379679144385,0.013368983957219251,0.0,0.00267379679144385,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.00267379679144385,0.00267379679144385,0.0,0.0,0.0,0.0,374.0,781,0.4788732394366197
244606040,0.19962686567164178,0.21641791044776118,0.1828358208955224,0.1623134328358209,0.06716417910447761,0.03171641791044776,0.03731343283582089,0.029850746268656716,0.011194029850746268,0.011194029850746268,0.0037313432835820895,0.007462686567164179,0.009328358208955223,0.007462686567164179,0.005597014925373134,0.0,0.005597014925373134,0.0037313432835820895,0.0,0.0018656716417910447,0.0,0.0,0.0,0.0018656716417910447,0.0,0.0,0.0018656716417910447,0.0018656716417910447,0.0,0.0,0.0,0.0,536.0,941,0.5696068012752391
244606041,0.192090395480226,0.21468926553672316,0.18926553672316385,0.1384180790960452,0.05649717514124294,0.062146892655367235,0.03389830508474576,0.011299435028248588,0.031073446327683617,0.014124293785310734,0.005649717514124294,0.011299435028248588,0.011299435028248588,0.005649717514124294,0.002824858757062147,0.0,0.002824858757062147,0.011299435028248588,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,354.0,811,0.436498150431566
