id,ДБ,ГЕРБ-СДС,ИТН,БСП,МУТРИ ВЪН!,ВЪЗР,"ВМРО, ВОЛЯ И НФСБ",БЪЛГАРСКО ЛЯТО,не подкрепям никого,ДПС,НОД,ЛЯВ СЪЮЗ,АТАКА,ГЛАС НАРОДЕН,Партия на ЗЕЛЕНИТЕ,МИР,РЕПУБЛИКАНЦИ ЗА БГ,БНС,ЗАЕДНО,СВОБОДА,БТР,ПРЯКА ДЕМОКРАЦИЯ,БРИГАДА,независими,ПОДЕМ,total,eligible_voters,активност
244603016,0.24342105263157895,0.26973684210526316,0.15789473684210525,0.10526315789473684,0.07236842105263158,0.046052631578947366,0.02631578947368421,0.006578947368421052,0.03289473684210526,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.0,0.0,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,382.0,0.39790575916230364
244603017,0.3219178082191781,0.18493150684931506,0.1643835616438356,0.1095890410958904,0.0684931506849315,0.0273972602739726,0.04794520547945205,0.02054794520547945,0.00684931506849315,0.0273972602739726,0.00684931506849315,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,146.0,547.0,0.26691042047531993
244603018,0.27310924369747897,0.28991596638655465,0.1638655462184874,0.10504201680672269,0.0546218487394958,0.03361344537815126,0.004201680672268907,0.02100840336134454,0.012605042016806723,0.0,0.012605042016806723,0.012605042016806723,0.0,0.0,0.008403361344537815,0.0,0.0,0.004201680672268907,0.0,0.0,0.0,0.004201680672268907,0.0,0.0,0.0,238.0,875.0,0.272
244603020,0.2916666666666667,0.2875,0.14583333333333334,0.0875,0.05416666666666667,0.04583333333333333,0.025,0.016666666666666666,0.0125,0.0,0.008333333333333333,0.004166666666666667,0.008333333333333333,0.0,0.0,0.0,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,240.0,782.0,0.3069053708439898
244603021,0.3105263157894737,0.25263157894736843,0.1736842105263158,0.07894736842105263,0.07368421052631578,0.042105263157894736,0.021052631578947368,0.005263157894736842,0.005263157894736842,0.0,0.015789473684210527,0.0,0.010526315789473684,0.0,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,190.0,772.0,0.24611398963730569
244603022,0.26582278481012656,0.24367088607594936,0.14240506329113925,0.11392405063291139,0.04746835443037975,0.05063291139240506,0.03481012658227848,0.05379746835443038,0.028481012658227847,0.006329113924050633,0.0031645569620253164,0.0,0.0031645569620253164,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.0,0.0,316.0,871.0,0.36280137772675086
244603024,0.39473684210526316,0.17894736842105263,0.16842105263157894,0.07105263157894737,0.06842105263157895,0.03684210526315789,0.015789473684210527,0.02631578947368421,0.007894736842105263,0.005263157894736842,0.005263157894736842,0.002631578947368421,0.002631578947368421,0.013157894736842105,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,904.0,0.42035398230088494
244603025,0.3605769230769231,0.21634615384615385,0.14182692307692307,0.06009615384615385,0.06009615384615385,0.052884615384615384,0.021634615384615384,0.028846153846153848,0.007211538461538462,0.002403846153846154,0.007211538461538462,0.01201923076923077,0.0,0.002403846153846154,0.002403846153846154,0.002403846153846154,0.002403846153846154,0.004807692307692308,0.002403846153846154,0.004807692307692308,0.004807692307692308,0.002403846153846154,0.0,0.0,0.0,416.0,971.0,0.42842430484037075
244603026,0.3730886850152905,0.1834862385321101,0.16819571865443425,0.08256880733944955,0.04281345565749235,0.021406727828746176,0.021406727828746176,0.05198776758409786,0.009174311926605505,0.0061162079510703364,0.009174311926605505,0.0,0.0061162079510703364,0.0,0.0030581039755351682,0.0,0.0,0.009174311926605505,0.0061162079510703364,0.0,0.0030581039755351682,0.0,0.0,0.0,0.0030581039755351682,327.0,772.0,0.42357512953367876
244603027,0.3259668508287293,0.26243093922651933,0.1878453038674033,0.06906077348066299,0.04419889502762431,0.03038674033149171,0.03038674033149171,0.024861878453038673,0.011049723756906077,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0027624309392265192,0.0,0.0027624309392265192,0.0,0.0027624309392265192,0.0,0.0,0.0,362.0,753.0,0.4807436918990704
244603028,0.4006849315068493,0.1917808219178082,0.18493150684931506,0.07876712328767123,0.030821917808219176,0.023972602739726026,0.0136986301369863,0.0136986301369863,0.023972602739726026,0.003424657534246575,0.003424657534246575,0.003424657534246575,0.0,0.003424657534246575,0.0,0.003424657534246575,0.0,0.010273972602739725,0.003424657534246575,0.0,0.003424657534246575,0.0,0.0,0.003424657534246575,0.0,292.0,709.0,0.4118476727785614
244603031,0.27070063694267515,0.18152866242038215,0.18789808917197454,0.09872611464968153,0.09235668789808917,0.04777070063694268,0.044585987261146494,0.028662420382165606,0.009554140127388535,0.0031847133757961785,0.009554140127388535,0.0,0.009554140127388535,0.006369426751592357,0.0,0.0,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0031847133757961785,0.0,0.0,314.0,801.0,0.3920099875156055
244603032,0.3582089552238806,0.21890547263681592,0.17164179104477612,0.06467661691542288,0.0472636815920398,0.022388059701492536,0.014925373134328358,0.03731343283582089,0.03233830845771144,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.0024875621890547263,0.004975124378109453,0.0024875621890547263,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024875621890547263,0.0,402.0,983.0,0.40895218718209564
244603034,0.2540322580645161,0.24193548387096775,0.17338709677419356,0.10483870967741936,0.04838709677419355,0.056451612903225805,0.036290322580645164,0.028225806451612902,0.024193548387096774,0.004032258064516129,0.004032258064516129,0.004032258064516129,0.004032258064516129,0.004032258064516129,0.004032258064516129,0.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.004032258064516129,0.0,248.0,566.0,0.4381625441696113
244603035,0.2814814814814815,0.24814814814814815,0.1925925925925926,0.13333333333333333,0.06296296296296296,0.011111111111111112,0.018518518518518517,0.018518518518518517,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.0,0.0,0.0,0.0,0.003703703703703704,0.0,0.0,0.0,0.003703703703703704,0.003703703703703704,0.0,0.0,0.0,0.0,270.0,642.0,0.4205607476635514
244603036,0.24316939890710382,0.27049180327868855,0.17759562841530055,0.11748633879781421,0.060109289617486336,0.03278688524590164,0.04371584699453552,0.01366120218579235,0.02459016393442623,0.0,0.00546448087431694,0.00546448087431694,0.0,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,366.0,791.0,0.46270543615676357
244603037,0.2053872053872054,0.25925925925925924,0.2356902356902357,0.09427609427609428,0.04713804713804714,0.04713804713804714,0.04377104377104377,0.02356902356902357,0.020202020202020204,0.003367003367003367,0.006734006734006734,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,297.0,892.0,0.3329596412556054
244603038,0.2739018087855297,0.21188630490956073,0.18604651162790697,0.14470284237726097,0.04392764857881137,0.046511627906976744,0.020671834625323,0.025839793281653745,0.015503875968992248,0.00516795865633075,0.0103359173126615,0.007751937984496124,0.0,0.002583979328165375,0.002583979328165375,0.0,0.002583979328165375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,820.0,0.4719512195121951
