id,Фандъкова,Манолова,не подкрепям никого,total,eligible_voters,активност,активност
224612023,0.5300546448087432,0.42896174863387976,0.040983606557377046,366,892,0.0011210762331838565,0.4103139013452915
224612024,0.4589041095890411,0.523972602739726,0.017123287671232876,292,679,0.0014727540500736377,0.43004418262150224
224612025,0.4577922077922078,0.512987012987013,0.02922077922077922,308,705,0.0014184397163120568,0.4368794326241135
224612026,0.4573643410852713,0.5155038759689923,0.027131782945736434,258,668,0.0014970059880239522,0.38622754491017963
224612027,0.46319018404907975,0.5153374233128835,0.02147239263803681,326,818,0.0012224938875305623,0.39853300733496333
224612028,0.5476190476190477,0.41836734693877553,0.034013605442176874,294,766,0.0013054830287206266,0.3838120104438642
224612029,0.5082644628099173,0.45454545454545453,0.0371900826446281,242,679,0.0014727540500736377,0.35640648011782033
224612030,0.49491525423728816,0.4610169491525424,0.04406779661016949,295,785,0.0012738853503184713,0.37579617834394907
224612031,0.5033783783783784,0.44932432432432434,0.0472972972972973,296,761,0.001314060446780552,0.38896189224704336
224612032,0.436241610738255,0.5234899328859061,0.040268456375838924,298,800,0.00125,0.3725
224612033,0.48109965635738833,0.5051546391752577,0.013745704467353952,291,738,0.0013550135501355014,0.3943089430894309
224612034,0.36254980079681276,0.5816733067729084,0.055776892430278883,251,603,0.001658374792703151,0.41625207296849087
224612035,0.5118483412322274,0.45023696682464454,0.037914691943127965,211,658,0.001519756838905775,0.32066869300911854
224612036,0.5132075471698113,0.44528301886792454,0.04150943396226415,265,662,0.0015105740181268882,0.4003021148036254
224612037,0.6142131979695431,0.3553299492385787,0.030456852791878174,197,541,0.0018484288354898334,0.36414048059149723
224612038,0.47058823529411764,0.48627450980392156,0.043137254901960784,255,642,0.0015576323987538938,0.397196261682243
224612039,0.37545126353790614,0.5595667870036101,0.06498194945848375,277,728,0.0013736263736263737,0.3804945054945055
224612040,0.38414634146341464,0.5670731707317073,0.04878048780487805,164,378,0.0026455026455026454,0.43386243386243384
224612041,0.48717948717948717,0.4358974358974359,0.07692307692307693,39,46,0.021739130434782608,0.8478260869565217
224612042,0.18181818181818182,0.8181818181818182,0.0,11,12,0.08333333333333333,0.9166666666666666
224613001,0.5070422535211268,0.4647887323943662,0.028169014084507043,213,691,0.001447178002894356,0.30824891461649784
224613002,0.5536480686695279,0.41630901287553645,0.030042918454935622,233,627,0.001594896331738437,0.37161084529505584
224613003,0.49504950495049505,0.4752475247524752,0.0297029702970297,303,843,0.0011862396204033216,0.3594306049822064
224613004,0.5,0.4605263157894737,0.039473684210526314,304,865,0.0011560693641618498,0.3514450867052023
224613005,0.4622356495468278,0.5045317220543807,0.03323262839879154,331,861,0.0011614401858304297,0.38443670150987225
224613006,0.4011627906976744,0.563953488372093,0.03488372093023256,172,443,0.002257336343115124,0.38826185101580135
224613007,0.4862068965517241,0.4827586206896552,0.03103448275862069,290,792,0.0012626262626262627,0.3661616161616162
224613008,0.592,0.372,0.036,250,691,0.001447178002894356,0.361794500723589
224613009,0.4638888888888889,0.5,0.03611111111111111,360,879,0.0011376564277588168,0.40955631399317405
224613010,0.4601226993865031,0.4938650306748466,0.046012269938650305,326,855,0.0011695906432748538,0.38128654970760234
224613011,0.5027624309392266,0.46685082872928174,0.03038674033149171,362,937,0.0010672358591248667,0.3863393810032017
224613012,0.4894894894894895,0.4774774774774775,0.03303303303303303,333,896,0.0011160714285714285,0.3716517857142857
224613013,0.5451713395638629,0.4143302180685358,0.040498442367601244,321,923,0.0010834236186348862,0.3477789815817985
224613014,0.5771812080536913,0.38926174496644295,0.03355704697986577,298,910,0.001098901098901099,0.3274725274725275
224613015,0.5144508670520231,0.4508670520231214,0.03468208092485549,346,945,0.0010582010582010583,0.36613756613756615
224613016,0.5030487804878049,0.4451219512195122,0.051829268292682924,328,907,0.0011025358324145535,0.36163175303197354
224613017,0.42700729927007297,0.5328467153284672,0.040145985401459854,274,857,0.0011668611435239206,0.31971995332555425
224613018,0.5303514376996805,0.46006389776357826,0.009584664536741214,313,853,0.0011723329425556857,0.3669402110199297
224613019,0.42386831275720166,0.5349794238683128,0.0411522633744856,243,792,0.0012626262626262627,0.3068181818181818
224613020,0.5584905660377358,0.4,0.04150943396226415,265,902,0.0011086474501108647,0.29379157427937913
224613021,0.5131086142322098,0.45692883895131087,0.0299625468164794,267,858,0.0011655011655011655,0.3111888111888112
224613022,0.48905109489051096,0.48175182481751827,0.029197080291970802,274,940,0.0010638297872340426,0.29148936170212764
224613023,0.5101351351351351,0.4594594594594595,0.030405405405405407,296,902,0.0011086474501108645,0.328159645232816
224613024,0.4769736842105263,0.4967105263157895,0.02631578947368421,304,929,0.001076426264800861,0.32723358449946177
224613025,0.56875,0.396875,0.034375,320,951,0.0010515247108307045,0.33648790746582546
224613026,0.5242718446601942,0.44983818770226536,0.025889967637540454,309,851,0.0011750881316098707,0.36310223266745006
224613027,0.5292096219931272,0.45017182130584193,0.020618556701030927,291,824,0.0012135922330097086,0.35315533980582525
224613028,0.5470383275261324,0.42857142857142855,0.024390243902439025,287,872,0.0011467889908256881,0.3291284403669725
224613029,0.4713804713804714,0.4983164983164983,0.030303030303030304,297,866,0.0011547344110854503,0.34295612009237875
224613030,0.5481481481481482,0.42592592592592593,0.025925925925925925,270,849,0.001177856301531213,0.31802120141342755
224613031,0.5488721804511278,0.41729323308270677,0.03383458646616541,266,795,0.0012578616352201257,0.33459119496855344
224613032,0.4144736842105263,0.5493421052631579,0.03618421052631579,304,833,0.0012004801920768306,0.36494597839135656
224613033,0.5570032573289903,0.43973941368078173,0.003257328990228013,307,787,0.0012706480304955528,0.3900889453621347
224613034,0.5,0.49242424242424243,0.007575757575757576,264,854,0.00117096018735363,0.3091334894613583
224613035,0.45726495726495725,0.5042735042735043,0.038461538461538464,234,850,0.001176470588235294,0.2752941176470588
224613036,0.4782608695652174,0.4937888198757764,0.027950310559006212,322,873,0.001145475372279496,0.36884306987399773
224613037,0.4880239520958084,0.48502994011976047,0.02694610778443114,334,902,0.0011086474501108647,0.37028824833702884
224613038,0.5324675324675324,0.44805194805194803,0.01948051948051948,308,862,0.001160092807424594,0.35730858468677495
224613039,0.5138888888888888,0.4861111111111111,0.0,288,899,0.0011123470522803114,0.3203559510567297
224613040,0.4950166112956811,0.4684385382059801,0.036544850498338874,301,892,0.0011210762331838565,0.3374439461883408
224613041,0.4940828402366864,0.47041420118343197,0.03550295857988166,338,882,0.0011337868480725624,0.3832199546485261
224613042,0.5659722222222222,0.40625,0.027777777777777776,288,836,0.0011961722488038277,0.3444976076555024
224613043,0.4817073170731707,0.49085365853658536,0.027439024390243903,328,916,0.001091703056768559,0.35807860262008734
224613044,0.45660377358490567,0.5018867924528302,0.04150943396226415,265,908,0.0011013215859030838,0.2918502202643172
224613045,0.47039473684210525,0.5032894736842105,0.02631578947368421,304,842,0.001187648456057007,0.36104513064133015
224613046,0.5708661417322834,0.3937007874015748,0.03543307086614173,254,743,0.0013458950201884253,0.34185733512786004
224613047,0.5143884892086331,0.4568345323741007,0.02877697841726619,278,801,0.0012484394506866417,0.3470661672908864
224613048,0.5083056478405316,0.4717607973421927,0.019933554817275746,301,860,0.0011627906976744186,0.35
224613049,0.5031847133757962,0.4585987261146497,0.03821656050955414,314,855,0.0011695906432748538,0.3672514619883041
224613050,0.5,0.4618055555555556,0.03819444444444445,288,868,0.001152073732718894,0.3317972350230415
224613051,0.45751633986928103,0.5,0.042483660130718956,306,750,0.0013333333333333333,0.408
224613052,0.5687022900763359,0.41603053435114506,0.015267175572519083,262,650,0.0015384615384615385,0.40307692307692305
224613053,0.4689655172413793,0.503448275862069,0.027586206896551724,290,807,0.0012391573729863693,0.3593556381660471
224613054,0.4551282051282051,0.5128205128205128,0.03205128205128205,312,828,0.0012077294685990338,0.37681159420289856
224613055,0.45255474452554745,0.5,0.04744525547445255,274,693,0.001443001443001443,0.3953823953823954
224613056,0.4472361809045226,0.5125628140703518,0.04020100502512563,199,776,0.001288659793814433,0.25644329896907214
224613057,0.4626865671641791,0.503731343283582,0.033582089552238806,268,792,0.0012626262626262627,0.3383838383838384
224613058,0.4671814671814672,0.5173745173745173,0.015444015444015444,259,733,0.001364256480218281,0.3533424283765348
224613059,0.5598455598455598,0.42084942084942084,0.019305019305019305,259,786,0.001272264631043257,0.32951653944020354
224613060,0.5757575757575758,0.39015151515151514,0.03409090909090909,264,795,0.0012578616352201257,0.3320754716981132
224613061,0.5059288537549407,0.45849802371541504,0.03557312252964427,253,671,0.0014903129657228018,0.3770491803278688
224613062,0.4658119658119658,0.5042735042735043,0.029914529914529916,234,719,0.0013908205841446453,0.325452016689847
224613063,0.4918032786885246,0.4786885245901639,0.029508196721311476,305,871,0.0011481056257175658,0.35017221584385766
224613064,0.5131086142322098,0.4868913857677903,0.0,267,900,0.0011111111111111111,0.2966666666666667
224613065,0.5347985347985348,0.4358974358974359,0.029304029304029304,273,826,0.0012106537530266344,0.3305084745762712
224613066,0.461864406779661,0.5084745762711864,0.029661016949152543,236,734,0.0013623978201634877,0.3215258855585831
224613067,0.5387755102040817,0.4326530612244898,0.02857142857142857,245,797,0.0012547051442910915,0.3074027603513174
224613068,0.511864406779661,0.4610169491525424,0.02711864406779661,295,766,0.0013054830287206266,0.38511749347258484
224613069,0.4981949458483754,0.48736462093862815,0.01444043321299639,277,864,0.0011574074074074073,0.32060185185185186
224613070,0.4976958525345622,0.46543778801843316,0.03686635944700461,217,575,0.0017391304347826085,0.3773913043478261
224613071,0.5564516129032258,0.4032258064516129,0.04032258064516129,248,609,0.0016420361247947452,0.4072249589490969
224613072,0.5625,0.4375,0.0,16,15,0.06666666666666667,1.0666666666666667
224614001,0.5084175084175084,0.468013468013468,0.02356902356902357,297,678,0.0014749262536873156,0.43805309734513276
224614002,0.4233576642335766,0.5401459854014599,0.0364963503649635,274,734,0.0013623978201634877,0.37329700272479566
224614003,0.4548872180451128,0.518796992481203,0.02631578947368421,266,690,0.0014492753623188406,0.3855072463768116
224614004,0.47924528301886793,0.49433962264150944,0.026415094339622643,265,756,0.0013227513227513227,0.3505291005291005
224614005,0.4290657439446367,0.5397923875432526,0.031141868512110725,289,812,0.0012315270935960591,0.35591133004926107
224614006,0.5405405405405406,0.43243243243243246,0.02702702702702703,259,791,0.0012642225031605564,0.3274336283185841
224614007,0.5122950819672131,0.4713114754098361,0.01639344262295082,244,765,0.00130718954248366,0.31895424836601305
224614008,0.412751677852349,0.5671140939597316,0.020134228187919462,298,697,0.0014347202295552368,0.42754662840746055
224614009,0.515695067264574,0.47533632286995514,0.008968609865470852,223,697,0.0014347202295552368,0.3199426111908178
224614010,0.545816733067729,0.4262948207171315,0.027888446215139442,251,752,0.0013297872340425532,0.3337765957446808
224614011,0.4885844748858447,0.4794520547945205,0.0319634703196347,219,653,0.0015313935681470138,0.33537519142419603
224614012,0.508130081300813,0.47560975609756095,0.016260162601626018,246,772,0.0012953367875647669,0.31865284974093266
224614013,0.5122950819672131,0.45491803278688525,0.03278688524590164,244,713,0.001402524544179523,0.34221598877980364
224614014,0.4748201438848921,0.5071942446043165,0.017985611510791366,278,860,0.0011627906976744184,0.32325581395348835
224614015,0.5619834710743802,0.4297520661157025,0.008264462809917356,242,782,0.0012787723785166241,0.309462915601023
224614016,0.4967532467532468,0.4805194805194805,0.022727272727272728,308,797,0.0012547051442910915,0.3864491844416562
224614017,0.5287769784172662,0.44964028776978415,0.02158273381294964,278,707,0.0014144271570014145,0.3932107496463932
224614018,0.5679012345679012,0.39094650205761317,0.0411522633744856,243,706,0.00141643059490085,0.34419263456090654
224614019,0.627177700348432,0.3588850174216028,0.013937282229965157,287,938,0.0010660980810234541,0.30597014925373134
224614021,0.5120967741935484,0.47580645161290325,0.012096774193548387,248,638,0.001567398119122257,0.3887147335423197
224614022,0.4458874458874459,0.5367965367965368,0.017316017316017316,231,733,0.001364256480218281,0.3151432469304229
224614023,0.484,0.476,0.04,250,661,0.0015128593040847202,0.37821482602118
224614024,0.5688888888888889,0.4177777777777778,0.013333333333333334,225,686,0.0014577259475218659,0.32798833819241985
224614025,0.5409090909090909,0.44545454545454544,0.013636363636363636,220,639,0.001564945226917058,0.3442879499217527
224614026,0.5778546712802768,0.39792387543252594,0.02422145328719723,289,771,0.0012970168612191958,0.3748378728923476
224614027,0.44680851063829785,0.5177304964539007,0.03546099290780142,282,786,0.001272264631043257,0.35877862595419846
224614028,0.5369458128078818,0.43349753694581283,0.029556650246305417,203,634,0.0015772870662460567,0.32018927444794953
224614029,0.4504950495049505,0.5099009900990099,0.039603960396039604,202,741,0.001349527665317139,0.2726045883940621
224614030,0.6323529411764706,0.3431372549019608,0.024509803921568627,204,708,0.0014124293785310734,0.288135593220339
224614031,0.5018315018315018,0.46886446886446886,0.029304029304029304,273,775,0.0012903225806451613,0.352258064516129
224614032,0.49458483754512633,0.49458483754512633,0.010830324909747292,277,676,0.0014792899408284023,0.40976331360946744
224614033,0.5151515151515151,0.46320346320346323,0.021645021645021644,231,664,0.0015060240963855422,0.34789156626506024
224614034,0.475,0.4785714285714286,0.04642857142857143,280,667,0.0014992503748125937,0.4197901049475262
224614035,0.45714285714285713,0.49795918367346936,0.044897959183673466,245,716,0.0013966480446927373,0.34217877094972066
224614036,0.508,0.448,0.044,250,700,0.0014285714285714286,0.35714285714285715
224614037,0.47761194029850745,0.47761194029850745,0.04477611940298507,268,748,0.001336898395721925,0.3582887700534759
224614038,0.5018867924528302,0.4679245283018868,0.03018867924528302,265,709,0.0014104372355430183,0.37376586741889983
224614039,0.4457831325301205,0.5341365461847389,0.020080321285140562,249,677,0.0014771048744460858,0.36779911373707536
224614040,0.3525641025641026,0.6217948717948718,0.02564102564102564,312,807,0.0012391573729863693,0.38661710037174724
224614041,0.5555555555555556,0.4185185185185185,0.025925925925925925,270,791,0.0012642225031605564,0.3413400758533502
224614042,0.40601503759398494,0.5526315789473685,0.041353383458646614,266,837,0.0011947431302270011,0.31780167264038234
224614043,0.3686440677966102,0.5889830508474576,0.0423728813559322,236,638,0.001567398119122257,0.36990595611285265
224614044,0.5384615384615384,0.44129554655870445,0.020242914979757085,247,688,0.001453488372093023,0.35901162790697677
224614045,0.4943820224719101,0.48314606741573035,0.02247191011235955,267,705,0.0014184397163120568,0.37872340425531914
224614046,0.554006968641115,0.42160278745644597,0.024390243902439025,287,706,0.00141643059490085,0.4065155807365439
224614047,0.539568345323741,0.43884892086330934,0.02158273381294964,278,702,0.0014245014245014244,0.396011396011396
224614048,0.4962121212121212,0.4583333333333333,0.045454545454545456,264,673,0.0014858841010401188,0.3922734026745914
224614049,0.39552238805970147,0.5783582089552238,0.026119402985074626,268,711,0.0014064697609001407,0.3769338959212377
224614050,0.5529801324503312,0.4205298013245033,0.026490066225165563,302,789,0.0012674271229404308,0.38276299112801015
224614051,0.4588235294117647,0.5019607843137255,0.0392156862745098,255,634,0.0015772870662460565,0.4022082018927445
224614052,0.46473029045643155,0.4854771784232365,0.04979253112033195,241,591,0.001692047377326565,0.4077834179357022
224614053,0.5076335877862596,0.4580152671755725,0.03435114503816794,262,675,0.0014814814814814814,0.38814814814814813
224614054,0.5110294117647058,0.45955882352941174,0.029411764705882353,272,682,0.0014662756598240467,0.39882697947214074
224614055,0.5650887573964497,0.40236686390532544,0.03254437869822485,338,812,0.0012315270935960591,0.41625615763546797
224614056,0.5225806451612903,0.4258064516129032,0.05161290322580645,310,730,0.0013698630136986301,0.4246575342465753
224614057,0.5780141843971631,0.39361702127659576,0.028368794326241134,282,765,0.00130718954248366,0.3686274509803922
224614058,0.28402366863905326,0.6982248520710059,0.01775147928994083,338,820,0.0012195121951219512,0.4121951219512195
224614059,0.486404833836858,0.46827794561933533,0.045317220543806644,331,830,0.0012048192771084338,0.39879518072289155
224614060,0.34494773519163763,0.6167247386759582,0.03832752613240418,287,774,0.0012919896640826874,0.3708010335917313
224614061,0.5,0.4673202614379085,0.032679738562091505,306,781,0.0012804097311139564,0.39180537772087065
224614062,0.42704626334519574,0.5622775800711743,0.010676156583629894,281,783,0.0012771392081736908,0.35887611749680715
224614063,0.4511784511784512,0.5117845117845118,0.037037037037037035,297,751,0.0013315579227696406,0.3954727030625832
224614064,0.5938566552901023,0.36860068259385664,0.03754266211604096,293,726,0.001377410468319559,0.4035812672176309
224614065,0.5075187969924813,0.46616541353383456,0.02631578947368421,266,701,0.0014265335235378032,0.37945791726105566
224614066,0.4601449275362319,0.5217391304347826,0.018115942028985508,276,729,0.0013717421124828531,0.3786008230452675
224614067,0.4641350210970464,0.5147679324894515,0.02109704641350211,237,627,0.001594896331738437,0.37799043062200954
224614068,0.5791666666666667,0.3958333333333333,0.025,240,633,0.001579778830963665,0.3791469194312796
224614069,0.3492063492063492,0.6150793650793651,0.03571428571428571,252,668,0.0014970059880239522,0.3772455089820359
224614070,0.5064377682403434,0.463519313304721,0.030042918454935622,233,698,0.0014326647564469914,0.333810888252149
224614071,0.5423728813559322,0.4279661016949153,0.029661016949152543,236,707,0.0014144271570014145,0.3338048090523338
224614072,0.30434782608695654,0.6608695652173913,0.034782608695652174,230,591,0.001692047377326565,0.38917089678510997
224614073,0.34767025089605735,0.6236559139784946,0.02867383512544803,279,782,0.0012787723785166241,0.3567774936061381
224614074,0.31438127090301005,0.6521739130434783,0.033444816053511704,299,622,0.001607717041800643,0.4807073954983923
224614075,0.5418502202643172,0.42290748898678415,0.03524229074889868,227,846,0.001182033096926714,0.26832151300236406
224614076,0.5490196078431373,0.43137254901960786,0.0196078431372549,204,744,0.0013440860215053765,0.27419354838709675
224614077,0.5382585751978892,0.42216358839050133,0.0395778364116095,379,709,0.0014104372355430183,0.5345557122708039
224614078,0.5057471264367817,0.4482758620689655,0.04597701149425287,348,683,0.0014641288433382138,0.5095168374816984
224614079,0.36363636363636365,0.6363636363636364,0.0,22,19,0.05263157894736842,1.1578947368421053
224615001,0.3435754189944134,0.6452513966480447,0.0111731843575419,358,672,0.001488095238095238,0.5327380952380952
224615002,0.32941176470588235,0.6549019607843137,0.01568627450980392,255,710,0.0014084507042253522,0.3591549295774648
224615003,0.36585365853658536,0.5958188153310104,0.03832752613240418,287,729,0.0013717421124828531,0.3936899862825789
224615004,0.44776119402985076,0.503731343283582,0.048507462686567165,268,706,0.00141643059490085,0.37960339943342775
224615005,0.448559670781893,0.5102880658436214,0.0411522633744856,243,607,0.0016474464579901153,0.400329489291598
224615006,0.38095238095238093,0.5595238095238095,0.05952380952380952,252,697,0.0014347202295552368,0.3615494978479197
224615007,0.45054945054945056,0.47802197802197804,0.07142857142857142,182,459,0.002178649237472767,0.39651416122004357
224615008,0.5344827586206896,0.41724137931034483,0.04827586206896552,290,787,0.0012706480304955526,0.3684879288437103
224615009,0.35365853658536583,0.5945121951219512,0.051829268292682924,328,788,0.0012690355329949238,0.41624365482233505
224615010,0.4425087108013937,0.5087108013937283,0.04878048780487805,287,730,0.0013698630136986301,0.39315068493150684
224615011,0.47019867549668876,0.4867549668874172,0.04304635761589404,302,764,0.0013089005235602095,0.39528795811518325
224615012,0.46938775510204084,0.47619047619047616,0.05442176870748299,294,728,0.0013736263736263735,0.40384615384615385
224615013,0.45980707395498394,0.4983922829581994,0.04180064308681672,311,804,0.0012437810945273632,0.38681592039800994
224615014,0.3644859813084112,0.5794392523364486,0.056074766355140186,214,579,0.0017271157167530224,0.3696027633851468
224615015,0.32,0.6266666666666667,0.05333333333333334,225,557,0.0017953321364452424,0.40394973070017953
224615016,0.4,0.5333333333333333,0.06666666666666667,240,665,0.0015037593984962407,0.3609022556390977
224615017,0.47794117647058826,0.4889705882352941,0.03308823529411765,272,721,0.0013869625520110957,0.37725381414701803
224615018,0.4612794612794613,0.494949494949495,0.04377104377104377,297,700,0.0014285714285714286,0.42428571428571427
224615019,0.44015444015444016,0.4942084942084942,0.06563706563706563,259,630,0.0015873015873015873,0.4111111111111111
224615020,0.47750865051903113,0.4982698961937716,0.02422145328719723,289,621,0.001610305958132045,0.46537842190016104
224615021,0.42134831460674155,0.5393258426966292,0.03932584269662921,356,819,0.001221001221001221,0.4346764346764347
224615022,0.42902208201892744,0.5205047318611987,0.050473186119873815,317,716,0.0013966480446927375,0.44273743016759776
224615023,0.6016483516483516,0.3708791208791209,0.027472527472527472,364,805,0.0012422360248447205,0.45217391304347826
224615024,0.43866171003717475,0.5241635687732342,0.03717472118959108,269,711,0.0014064697609001407,0.37834036568213786
224615025,0.4882943143812709,0.4782608695652174,0.033444816053511704,299,762,0.0013123359580052493,0.39238845144356954
224615026,0.4405144694533762,0.5176848874598071,0.04180064308681672,311,817,0.0012239902080783353,0.3806609547123623
224615027,0.45933014354066987,0.5215311004784688,0.019138755980861243,209,523,0.0019120458891013381,0.39961759082217974
224615028,0.3648068669527897,0.592274678111588,0.04291845493562232,233,581,0.0017211703958691911,0.4010327022375215
224615029,0.3681159420289855,0.6144927536231884,0.017391304347826087,345,719,0.0013908205841446453,0.47983310152990266
224615030,0.4525862068965517,0.5086206896551724,0.03879310344827586,232,515,0.001941747572815534,0.45048543689320386
224615031,0.39692307692307693,0.5507692307692308,0.052307692307692305,325,760,0.0013157894736842105,0.4276315789473684
224615032,0.39285714285714285,0.5178571428571429,0.08928571428571429,280,632,0.0015822784810126582,0.4430379746835443
224615033,0.4307692307692308,0.5435897435897435,0.02564102564102564,195,547,0.0018281535648994515,0.35648994515539306
224615034,0.5098039215686274,0.45751633986928103,0.032679738562091505,306,702,0.0014245014245014244,0.4358974358974359
224615035,0.48464163822525597,0.46757679180887374,0.04778156996587031,293,624,0.0016025641025641025,0.46955128205128205
224615036,0.39568345323741005,0.5539568345323741,0.050359712230215826,139,378,0.0026455026455026454,0.36772486772486773
224615037,0.4416058394160584,0.5182481751824818,0.040145985401459854,274,738,0.0013550135501355014,0.3712737127371274
224615038,0.5491525423728814,0.4135593220338983,0.03728813559322034,295,726,0.001377410468319559,0.40633608815426997
224615039,0.5167958656330749,0.4418604651162791,0.041343669250646,387,905,0.0011049723756906078,0.4276243093922652
224615040,0.4589041095890411,0.4657534246575342,0.07534246575342465,292,683,0.0014641288433382136,0.42752562225475843
224615041,0.5210526315789473,0.43157894736842106,0.04736842105263158,380,802,0.0012468827930174563,0.47381546134663344
224615042,0.5285714285714286,0.42857142857142855,0.04285714285714286,280,707,0.0014144271570014143,0.39603960396039606
224615043,0.4265232974910394,0.5448028673835126,0.02867383512544803,279,689,0.001451378809869376,0.40493468795355586
224615044,0.5095785440613027,0.4559386973180077,0.034482758620689655,261,551,0.0018148820326678763,0.47368421052631576
224615045,0.43823529411764706,0.5294117647058824,0.03235294117647059,340,819,0.001221001221001221,0.41514041514041516
224615046,0.45558739255014324,0.5100286532951289,0.034383954154727794,349,880,0.0011363636363636363,0.3965909090909091
224615047,0.49382716049382713,0.4382716049382716,0.06790123456790123,324,808,0.0012376237623762374,0.400990099009901
224615048,0.44837758112094395,0.5191740412979351,0.032448377581120944,339,778,0.0012853470437017994,0.43573264781491
224615049,0.4471299093655589,0.5166163141993958,0.03625377643504532,331,692,0.001445086705202312,0.47832369942196534
224615050,0.32471264367816094,0.6120689655172413,0.06321839080459771,348,829,0.0012062726176115801,0.41978287092882993
224615051,0.3669724770642202,0.5840978593272171,0.04892966360856269,327,772,0.0012953367875647669,0.42357512953367876
224615052,0.4532967032967033,0.5027472527472527,0.04395604395604396,364,876,0.001141552511415525,0.4155251141552511
224615053,0.4375,0.5208333333333334,0.041666666666666664,336,853,0.0011723329425556857,0.3939038686987104
224615054,0.3411764705882353,0.6176470588235294,0.041176470588235294,340,796,0.001256281407035176,0.4271356783919598
224615055,0.43859649122807015,0.5368421052631579,0.02456140350877193,285,708,0.0014124293785310732,0.4025423728813559
224615056,0.3775811209439528,0.5545722713864307,0.06784660766961652,339,836,0.0011961722488038277,0.4055023923444976
224615057,0.5632183908045977,0.41379310344827586,0.022988505747126436,261,668,0.0014970059880239522,0.3907185628742515
224615058,0.5015384615384615,0.4646153846153846,0.033846153846153845,325,840,0.0011904761904761906,0.3869047619047619
224615059,0.4908424908424908,0.4542124542124542,0.054945054945054944,273,645,0.0015503875968992248,0.4232558139534884
224615060,0.3581395348837209,0.6093023255813953,0.03255813953488372,215,619,0.0016155088852988692,0.3473344103392569
224615061,0.4732394366197183,0.4591549295774648,0.0676056338028169,355,825,0.0012121212121212121,0.4303030303030303
224615062,0.40601503759398494,0.5714285714285714,0.022556390977443608,266,649,0.0015408320493066256,0.4098613251155624
224615063,0.386046511627907,0.6,0.013953488372093023,215,519,0.0019267822736030826,0.4142581888246628
224615064,0.4370629370629371,0.5209790209790209,0.04195804195804196,286,608,0.001644736842105263,0.47039473684210525
224615065,0.43727598566308246,0.5555555555555556,0.007168458781362007,279,675,0.0014814814814814814,0.41333333333333333
224615066,0.42857142857142855,0.5,0.07142857142857142,224,663,0.0015082956259426848,0.3378582202111614
224615067,0.5081967213114754,0.45901639344262296,0.03278688524590164,244,746,0.0013404825737265416,0.32707774798927614
224615068,0.3835125448028674,0.5770609318996416,0.03942652329749104,279,636,0.0015723270440251573,0.4386792452830189
224615069,0.3674033149171271,0.6104972375690608,0.022099447513812154,362,767,0.001303780964797914,0.47196870925684486
224615070,0.4934640522875817,0.46078431372549017,0.0457516339869281,306,707,0.0014144271570014143,0.4328147100424328
224615071,0.3901639344262295,0.5573770491803278,0.05245901639344262,305,728,0.0013736263736263737,0.41895604395604397
224615072,0.47038327526132406,0.4634146341463415,0.06620209059233449,287,786,0.001272264631043257,0.3651399491094148
224615073,0.5,0.45698924731182794,0.043010752688172046,186,640,0.0015625,0.290625
224615074,0.5537190082644629,0.4049586776859504,0.04132231404958678,242,572,0.0017482517482517483,0.4230769230769231
224615075,0.44594594594594594,0.509009009009009,0.04504504504504504,222,580,0.0017241379310344827,0.38275862068965516
224615076,0.49159663865546216,0.4957983193277311,0.012605042016806723,238,754,0.001326259946949602,0.3156498673740053
224615077,0.4444444444444444,0.5232974910394266,0.03225806451612903,279,768,0.0013020833333333333,0.36328125
224615078,0.4921259842519685,0.47244094488188976,0.03543307086614173,254,654,0.0015290519877675841,0.38837920489296635
224615079,0.45652173913043476,0.5130434782608696,0.030434782608695653,230,663,0.0015082956259426848,0.3469079939668175
224615080,0.424390243902439,0.526829268292683,0.04878048780487805,205,574,0.0017421602787456446,0.35714285714285715
224615081,0.4323308270676692,0.41729323308270677,0.15037593984962405,266,641,0.0015600624024961,0.41497659906396256
224615082,0.45544554455445546,0.46204620462046203,0.08250825082508251,303,764,0.0013089005235602095,0.39659685863874344
224615083,0.3395061728395062,0.6327160493827161,0.027777777777777776,324,788,0.0012690355329949238,0.41116751269035534
224615084,0.26523297491039427,0.6989247311827957,0.035842293906810034,279,680,0.0014705882352941176,0.4102941176470588
224615085,0.3498452012383901,0.6068111455108359,0.043343653250773995,323,736,0.001358695652173913,0.4388586956521739
224615086,0.3783783783783784,0.5837837837837838,0.03783783783783784,370,898,0.0011135857461024498,0.41202672605790647
224615087,0.29375,0.665625,0.040625,320,716,0.0013966480446927375,0.44692737430167595
224615088,0.2808988764044944,0.704119850187266,0.0149812734082397,267,601,0.0016638935108153079,0.4442595673876872
224615089,0.3420074349442379,0.6171003717472119,0.040892193308550186,269,607,0.0016474464579901153,0.443163097199341
224615090,0.4098360655737705,0.5614754098360656,0.028688524590163935,244,572,0.0017482517482517483,0.42657342657342656
224615091,0.3893129770992366,0.5801526717557252,0.030534351145038167,262,600,0.0016666666666666668,0.43666666666666665
224615092,0.4196185286103542,0.5340599455040872,0.04632152588555858,367,689,0.001451378809869376,0.532656023222061
224615093,0.40148698884758366,0.5724907063197026,0.026022304832713755,269,651,0.0015360983102918587,0.41321044546851
224615094,0.5608695652173913,0.4260869565217391,0.013043478260869565,230,531,0.0018832391713747645,0.4331450094161959
