id,ПП,ГЕРБ-СДС,БСП,ДПС,ИТН,ДБ,ВЪЗР,ИЗПРАВИ СЕ,не подкрепям никого,ВМРО,ЕВРОЛЕВИЦА,АТАКА,ОНБ,ГЛАС НАРОДЕН,НОД,ПФ,ВОЛЯ,ПРАВОТО,РВО,БСДД,МИР,Партия на ЗЕЛЕНИТЕ,БНО,БОГ,БПЛ,ПД,БРИГАДА,БНС-НД,независими,невалидни,total_valid,total,eligible_voters,n_stations
66250,16,18,31,17,5,8,8,3,0.0,1,1,1,2,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0,116.0,116.0,496.0,1
66264,334,524,308,403,243,64,66,65,30.0,36,18,19,12,10,11,15,6,5,8,5,1,0,1,0,5,0,0,0,0,1.0,2189.0,2190.0,6965.0,9
66278,1,5,3,34,3,3,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,53.0,54.0,123.0,1
66281,4,5,7,0,6,4,3,0,0.0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.0,35.0,348.0,1
66295,3,10,13,180,4,22,5,2,1.0,1,1,2,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,253.0,253.0,723.0,1
66319,61,249,104,0,27,13,11,5,5.0,2,2,1,2,2,1,2,0,2,0,1,3,0,2,0,0,0,0,0,0,0.0,495.0,495.0,919.0,2
66353,3,4,3,46,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,59.0,61.0,102.0,1
66370,13,8,9,1,3,1,1,1,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,42.0,48.0,101.0,1
66384,2,11,15,18,5,1,5,1,1.0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,62.0,64.0,59.0,1
66408,6,25,12,0,4,5,2,4,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,61.0,66.0,129.0,1
66411,2,1,4,81,3,1,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,95.0,95.0,300.0,1
66425,4221,2891,1473,559,1525,634,563,218,174.0,119,105,38,71,65,42,42,35,57,34,19,15,11,6,6,8,5,7,2,0,15.0,12945.0,12960.0,33948.0,61
66439,34,74,32,11,26,6,19,4,4.0,3,1,1,0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,222.0,222.0,756.0,1
66442,9,12,8,3,8,1,1,1,0.0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,49.0,49.0,73.0,1
66456,23,27,58,2,8,2,4,4,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,132.0,139.0,197.0,1
66460,391,2620,123,3,247,54,81,28,37.0,9,9,6,15,9,5,8,14,4,3,7,2,1,15,0,5,0,0,1,0,0.0,3697.0,3697.0,6171.0,14
66473,27,24,33,1,51,7,0,4,2.0,4,1,0,1,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4.0,164.0,168.0,272.0,1
66487,12,21,20,6,26,1,5,1,2.0,3,1,3,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,109.0,109.0,357.0,1
66490,14,40,19,10,15,2,7,1,1.0,44,1,4,0,1,2,2,8,0,0,2,0,0,0,2,0,0,1,0,0,0.0,176.0,176.0,870.0,1
66500,0,14,3,99,6,1,1,0,0.0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,130.0,130.0,826.0,1
66528,40,77,17,3,5,11,5,2,1.0,2,0,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,170.0,172.0,285.0,1
66531,4,81,11,65,2,1,2,0,2.0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0.0,173.0,173.0,575.0,1
66545,0,2,1,24,3,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.0,33.0,255.0,1
66559,108,144,27,47,55,5,34,12,8.0,1,6,2,0,2,2,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0.0,460.0,460.0,1583.0,2
66562,0,14,1,52,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,67.0,373.0,1
66576,9,47,9,48,9,6,2,10,4.0,10,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,159.0,159.0,325.0,1
66585,2,2,1,0,1,1,0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,11.0,22.0,1
66593,13,78,9,248,14,9,1,1,1.0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,382.0,382.0,990.0,2
66603,6,6,3,197,6,4,0,0,4.0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,2.0,233.0,235.0,1194.0,2
66617,13,31,11,39,3,3,1,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.0,107.0,112.0,179.0,1
66620,4,1,14,1,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,25.0,26.0,42.0,1
66634,29,17,14,53,13,3,1,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.0,135.0,137.0,233.0,2
66648,16,31,50,5,8,1,2,3,5.0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,130.0,132.0,194.0,2
66651,2,2,5,0,3,0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.0,15.0,22.0,1
66665,57,51,67,47,40,10,6,10,8.0,1,4,1,2,4,4,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0.0,322.0,322.0,679.0,2
66679,0,7,25,1,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0,39.0,39.0,57.0,1
66696,2,34,10,14,3,1,1,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,70.0,71.0,202.0,1
66706,9,7,11,247,2,2,1,3,0.0,1,1,0,1,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,296.0,296.0,610.0,1
66723,1,5,4,32,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,47.0,49.0,194.0,1
66737,32,19,39,0,11,4,5,8,3.0,1,2,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0.0,131.0,131.0,409.0,1
66740,0,7,2,111,8,5,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,134.0,134.0,534.0,1
66754,1,8,2,109,7,0,0,0,2.0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.0,135.0,138.0,622.0,2
66768,7,6,9,8,1,0,2,3,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.0,38.0,71.0,1
66771,12,13,6,0,2,4,3,3,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,45.0,47.0,56.0,1
66785,56,53,25,2,20,7,19,16,1.0,225,0,2,0,2,1,4,0,4,1,1,0,0,2,1,0,0,0,0,0,0.0,442.0,442.0,1139.0,2
66799,14,36,10,6,3,2,1,3,2.0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,9.0,83.0,92.0,220.0,1
66809,1,15,10,1,3,1,2,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,38.0,40.0,54.0,1
66812,31,49,13,4,13,4,0,2,0.0,0,0,1,0,1,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,11.0,124.0,135.0,251.0,1
66826,32,44,17,86,10,6,13,2,1.0,0,3,0,0,0,1,4,0,2,2,1,1,0,1,1,1,0,0,0,0,0.0,228.0,228.0,696.0,1
66831,19,51,17,1,9,9,0,1,2.0,0,1,1,4,3,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0.0,126.0,126.0,405.0,1
66843,0,10,3,5,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.0,21.0,19.0,1
66860,96,168,53,6,62,12,16,9,4.0,5,4,1,2,7,3,4,0,3,1,1,3,1,3,1,0,1,0,0,0,0.0,466.0,466.0,1362.0,2
66874,12,16,6,74,7,0,1,1,0.0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,139.0,142.0,141.0,1
66888,6,4,6,2,15,2,3,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.0,41.0,56.0,1
66891,17,46,7,1,12,1,3,2,2.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,5.0,95.0,100.0,211.0,1
66901,55,97,25,3,50,14,4,24,1.0,1,2,3,4,2,0,2,0,2,0,2,1,0,0,0,1,1,0,0,0,0.0,294.0,294.0,1231.0,2
66915,155,168,72,31,86,30,22,14,11.0,7,4,1,2,5,1,5,2,1,3,1,0,0,1,0,0,1,0,0,0,0.0,623.0,623.0,1999.0,3
66932,17,57,12,4,4,2,1,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,103.0,104.0,190.0,1
66946,8,15,19,1,1,2,0,2,0.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.0,51.0,127.0,1
66957,8,11,12,2,4,1,4,2,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,48.0,52.0,93.0,1
66963,6,15,15,80,4,1,2,2,0.0,0,0,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,133.0,375.0,1
66977,2,6,4,1,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.0,16.0,23.0,1
67009,13,29,24,0,9,0,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,85.0,89.0,240.0,1
67012,28,39,36,1,18,6,2,11,1.0,4,2,2,1,1,1,1,0,0,1,0,0,0,2,1,2,1,0,1,0,0.0,162.0,162.0,372.0,1
67043,27,46,19,2,10,2,1,4,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0,113.0,119.0,241.0,1
67057,4,15,9,0,1,2,0,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,34.0,36.0,41.0,1
67060,19,39,29,33,17,2,4,6,5.0,1,3,2,0,1,2,0,1,1,1,1,1,0,2,0,0,0,0,1,0,0.0,171.0,171.0,482.0,1
67088,158,255,185,89,105,26,20,32,9.0,8,9,2,5,10,9,3,2,8,2,8,3,0,3,0,3,0,1,1,0,0.0,956.0,956.0,3536.0,5
67091,16,17,22,28,21,5,7,6,2.0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,130.0,130.0,712.0,1
67101,91,20,28,6,23,2,1,2,2.0,4,3,2,3,1,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.0,197.0,197.0,581.0,1
67115,28,22,28,29,13,5,3,6,1.0,2,2,0,3,2,1,0,0,0,0,2,3,0,0,0,0,1,0,2,0,0.0,153.0,153.0,624.0,1
67146,8,6,9,9,5,1,4,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,45.0,48.0,116.0,1
67154,15,27,17,1,4,5,5,11,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,89.0,98.0,1
67163,11,63,10,1,3,2,1,5,0.0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,102.0,103.0,180.0,1
67177,7,12,43,1,3,1,1,2,2.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,75.0,77.0,126.0,1
67180,35,39,28,1,9,8,2,6,3.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.0,136.0,139.0,302.0,1
67194,22,64,39,3,6,3,3,3,2.0,0,2,2,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,159.0,159.0,399.0,1
67218,36,31,55,4,15,3,7,3,1.0,1,4,2,4,0,2,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0.0,174.0,174.0,519.0,1
67221,20,23,12,13,7,2,0,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,81.0,85.0,147.0,1
67235,37,65,64,4,36,9,8,0,5.0,8,2,5,1,1,0,1,0,2,0,2,1,0,0,1,0,0,0,1,0,0.0,253.0,253.0,737.0,1
67249,9,10,8,5,3,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0,40.0,44.0,74.0,1
67252,30,35,16,2,18,3,7,2,2.0,2,2,2,1,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,128.0,128.0,328.0,1
67270,18,46,33,352,27,5,3,3,4.0,1,4,0,2,1,0,1,1,3,0,2,0,0,0,0,1,0,1,0,0,0.0,508.0,508.0,1806.0,2
67283,25,10,8,18,7,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3.0,74.0,77.0,289.0,1
67297,4,3,5,168,1,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,186.0,186.0,656.0,1
67310,3,18,7,7,3,1,2,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,45.0,46.0,123.0,1
67324,9,46,15,2,3,2,2,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,85.0,86.0,97.0,2
67338,8359,5808,2786,621,2935,1327,1491,861,304.0,229,150,111,116,124,102,143,87,71,98,56,60,25,22,16,13,16,6,11,0,28.0,25948.0,25976.0,82839.0,136
67369,41,41,47,2,18,8,2,1,1.0,1,4,1,0,1,5,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0.0,178.0,178.0,484.0,1
67372,556,647,244,50,240,114,71,39,34.0,20,15,15,17,10,11,2,3,3,4,2,2,0,3,6,0,1,1,0,0,4.0,2110.0,2114.0,5960.0,9
67386,5,31,26,6,4,4,0,6,1.0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,90.0,97.0,235.0,1
67395,4,17,5,2,3,2,0,1,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,46.0,49.0,66.0,1
67413,4,18,4,0,5,0,1,1,1.0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,41.0,41.0,73.0,1
67444,71,198,52,189,62,10,28,6,12.0,9,9,3,4,6,7,1,2,2,0,4,0,2,2,0,0,0,0,1,0,0.0,680.0,680.0,3111.0,4
67458,5,22,12,1,2,3,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,72.0,1
67461,87,194,48,3,38,11,25,11,4.0,17,3,4,4,1,3,2,2,2,1,3,2,4,0,0,4,0,2,0,0,0.0,475.0,475.0,1670.0,2
67475,16,27,42,1,4,1,1,1,3.0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,103.0,110.0,249.0,1
67489,52,88,48,10,32,3,14,5,1.0,1,2,1,0,3,2,4,1,1,5,1,0,1,0,0,0,0,0,2,0,0.0,277.0,277.0,681.0,1
67502,3,17,0,88,2,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,113.0,113.0,461.0,1
67516,27,25,32,8,7,2,3,2,1.0,1,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,8.0,115.0,123.0,196.0,1
67526,26,52,26,1,15,2,5,1,2.0,2,1,4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,6.0,141.0,147.0,300.0,1
67547,122,133,44,27,53,16,13,6,8.0,4,4,2,3,2,0,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0.0,450.0,450.0,1482.0,2
67550,5,2,4,1,3,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.0,19.0,43.0,1
67564,31,53,22,20,11,1,0,2,2.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10.0,145.0,155.0,313.0,1
67578,25,32,13,643,19,6,9,1,7.0,0,4,0,3,4,5,5,1,2,1,2,1,0,0,0,0,0,0,0,0,0.0,783.0,783.0,2583.0,4
67581,4,17,18,21,3,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,69.0,74.0,128.0,1
67619,1,0,6,2,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.0,13.0,25.0,1
67622,12,23,36,16,11,2,0,4,1.0,0,0,0,1,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0.0,113.0,113.0,342.0,2
67636,23,35,15,0,8,5,2,1,3.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,96.0,102.0,219.0,1
67653,3204,2736,1171,307,1044,425,395,164,190.0,78,69,40,51,46,32,43,16,50,20,27,20,8,8,6,8,3,5,1,0,4.0,10167.0,10171.0,25532.0,44
67667,34,51,23,92,15,1,7,0,4.0,7,1,4,0,2,2,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0.0,248.0,248.0,702.0,1
67670,14,32,18,9,7,3,2,5,1.0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.0,97.0,106.0,203.0,1
67698,7,29,6,1,2,3,1,1,3.0,0,1,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,61.0,61.0,112.0,1
67708,148,275,105,36,104,17,57,15,10.0,19,10,6,11,6,11,6,7,3,4,4,1,1,3,1,2,1,0,1,0,1.0,864.0,865.0,3235.0,5
67725,0,4,1,227,4,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,237.0,237.0,344.0,1
67739,4,5,7,47,8,1,2,1,0.0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,80.0,80.0,512.0,1
67756,7,5,7,3,6,2,2,0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,36.0,37.0,71.0,1
67767,2,6,12,567,5,1,1,0,2.0,0,1,0,1,0,25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,626.0,626.0,949.0,1
67773,0,9,1,43,1,1,1,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,60.0,63.0,232.0,1
67787,3,4,15,15,5,3,0,1,0.0,0,2,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,53.0,53.0,205.0,1
67790,33,61,30,2,12,2,4,15,1.0,6,2,4,2,2,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.0,182.0,182.0,844.0,1
67800,507,414,375,3,140,96,84,38,25.0,16,16,2,5,4,2,11,2,9,14,4,7,2,3,1,2,1,0,1,0,0.0,1784.0,1784.0,3879.0,6
67828,17,42,32,46,8,1,4,3,1.0,1,1,0,0,1,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,7.0,164.0,171.0,292.0,1
67831,14,22,16,0,5,2,7,3,0.0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,73.0,75.0,126.0,1
67845,25,50,15,29,15,3,5,1,2.0,2,2,2,2,3,3,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0.0,165.0,165.0,429.0,1
67859,5,107,1,82,2,2,1,2,1.0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0.0,210.0,210.0,634.0,1
67876,2,18,6,172,1,0,1,1,3.0,2,0,0,0,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,215.0,215.0,543.0,1
67882,1,9,2,209,6,0,0,0,3.0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,236.0,236.0,1005.0,1
67903,21,28,36,6,14,4,2,2,0.0,2,4,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.0,123.0,123.0,491.0,1
67917,2,6,6,1,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.0,19.0,20.0,1
67920,16,20,18,45,7,4,1,7,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3.0,123.0,126.0,291.0,1
67948,8,19,4,2,1,2,2,1,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2.0,42.0,44.0,72.0,1
67951,14,17,17,181,6,5,2,3,2.0,1,3,0,0,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,258.0,258.0,784.0,1
67965,20,16,7,1,8,0,2,2,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,60.0,61.0,112.0,1
67982,5,3,8,128,2,3,2,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,155.0,155.0,423.0,1
68000,6,18,3,1,2,3,2,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,39.0,39.0,45.0,1
68014,5,8,4,251,7,3,1,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,284.0,285.0,1136.0,3
68028,24,28,20,0,3,1,9,2,1.0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0,94.0,98.0,197.0,1
68045,23,41,49,0,20,0,3,12,1.0,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0.0,160.0,160.0,509.0,1
68059,16,19,6,1,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,46.0,48.0,82.0,1
68076,5,38,3,1,5,3,3,3,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.0,64.0,69.0,118.0,1
68080,914,582,403,16,365,115,143,84,56.0,44,17,13,27,16,17,15,3,5,7,1,2,0,5,5,2,1,1,0,0,0.0,2859.0,2859.0,7858.0,10
68093,23,37,2,87,17,4,1,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,177.0,182.0,279.0,1
68103,4,8,10,1,3,2,2,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,32.0,34.0,55.0,1
68117,36,39,18,4,21,3,12,5,2.0,1,0,1,1,2,1,0,3,0,3,1,1,0,2,1,0,0,1,0,0,0.0,158.0,158.0,1629.0,2
68120,1,5,1,55,4,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,67.0,69.0,255.0,1
68134,163047,108352,41431,2655,32001,65742,23741,12533,7207.0,4837,1495,1936,1826,2155,1598,776,577,882,1257,609,677,742,297,228,168,236,139,204,53,167.0,477401.0,477568.0,1103955.0,1598
68148,83,54,31,20,48,2,14,15,4.0,7,4,3,4,2,0,4,1,1,1,2,1,1,0,0,2,0,0,3,0,0.0,307.0,307.0,1071.0,2
68179,26,76,28,15,8,5,5,2,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,169.0,169.0,341.0,1
68182,21,16,28,4,15,1,6,2,2.0,0,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,104.0,104.0,346.0,1
68196,15,16,22,13,8,11,8,2,2.0,1,2,3,2,1,1,3,1,2,1,3,1,0,2,0,0,0,0,0,0,0.0,120.0,120.0,734.0,2
68223,3,11,11,1,2,1,4,1,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.0,43.0,81.0,1
68237,17,15,15,45,7,2,5,1,1.0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.0,113.0,117.0,153.0,1
68254,11,38,13,0,11,4,1,0,1.0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,3.0,87.0,90.0,146.0,1
68268,10,5,3,1,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,25.0,28.0,1
68299,49,65,47,1,25,4,7,3,0.0,6,3,0,3,0,0,0,2,0,3,0,1,0,0,0,1,0,0,0,0,0.0,220.0,220.0,470.0,1
68309,15,29,33,4,5,8,0,5,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0.0,106.0,106.0,313.0,1
68312,20,32,27,2,11,2,9,4,1.0,1,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,6.0,115.0,121.0,203.0,1
68326,2,3,6,1,2,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,17.0,17.0,50.0,1
68357,14,159,14,35,14,2,7,2,1.0,3,4,0,1,4,2,6,8,3,4,2,0,0,6,0,1,1,1,0,0,0.0,294.0,294.0,1215.0,2
68388,1,22,6,236,4,0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,272.0,272.0,864.0,1
68401,2,0,0,238,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,242.0,242.0,313.0,1
68429,16,17,5,2,5,4,0,3,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,54.0,67.0,1
68446,21,35,27,5,6,1,6,3,0.0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,111.0,114.0,169.0,1
68451,50,43,22,209,30,5,5,0,6.0,0,2,2,4,5,0,1,1,1,1,0,1,2,0,2,0,0,0,1,0,0.0,393.0,393.0,755.0,1
68463,13,23,18,4,2,2,5,2,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,72.0,75.0,103.0,1
68480,4,10,2,0,5,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24.0,25.0,34.0,1
68494,6,6,9,19,2,0,0,10,0.0,7,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,64.0,69.0,109.0,1
