id,БСП,ГЕРБ-СДС,ВЪЗР,ИТН,НП ИСИ,АТАКА (к.),БНО,ЗАЕДНО,БНС-НД,НДСВ,КОД,ПП/ДБ,ДПС,ЛЕВИЦАТА,БВ,МИР,ЕВРОЛЕВИЦА,БСДД,ГЛАС НАРОДЕН,СПБП,ВЪН ОТ ЕС,независими,не подкрепям никого,total,eligible_voters,активност
39699,0.10869565217391304,0.4782608695652174,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956521739130435,0.0,0.0,0.08695652173913043,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,46.0,64,0.71875
39709,0.10638297872340426,0.30851063829787234,0.05319148936170213,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,0.10638297872340426,0.02127659574468085,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,94.0,93,1.010752688172043
39712,0.13924050632911392,0.189873417721519,0.0759493670886076,0.0379746835443038,0.0,0.0,0.0,0.0759493670886076,0.0,0.0,0.0,0.12658227848101267,0.0379746835443038,0.21518987341772153,0.012658227848101266,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,79.0,235,0.33617021276595743
39726,0.1145374449339207,0.24669603524229075,0.0,0.02643171806167401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022026431718061675,0.5859030837004405,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,327,0.6941896024464832
39730,0.1111111111111111,0.5703703703703704,0.06666666666666667,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.0,0.14074074074074075,0.0,0.014814814814814815,0.05925925925925926,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,300,0.45
39743,0.035555555555555556,0.37777777777777777,0.02666666666666667,0.0044444444444444444,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.06444444444444444,0.44,0.015555555555555555,0.013333333333333334,0.0,0.0,0.0,0.0022222222222222222,0.0,0.0,0.0,0.011111111111111112,450.0,777,0.5791505791505791
39760,0.035175879396984924,0.6532663316582915,0.020100502512562814,0.010050251256281407,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.04522613065326633,0.19095477386934673,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.020100502512562814,199.0,497,0.40040241448692154
39788,0.05517241379310345,0.47586206896551725,0.08275862068965517,0.020689655172413793,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.2896551724137931,0.0,0.027586206896551724,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027586206896551724,145.0,301,0.48172757475083056
39791,0.06403940886699508,0.33251231527093594,0.12315270935960591,0.04926108374384237,0.0024630541871921183,0.014778325123152709,0.0,0.007389162561576354,0.0024630541871921183,0.0,0.0,0.2438423645320197,0.014778325123152709,0.019704433497536946,0.04187192118226601,0.012315270935960592,0.0,0.0024630541871921183,0.0,0.0,0.009852216748768473,0.0,0.059113300492610835,406.0,1149,0.3533507397737163
39801,0.15,0.45,0.15,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,60.0,67,0.8955223880597015
39815,0.017699115044247787,0.02654867256637168,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08849557522123894,0.8584070796460177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,428,0.26401869158878505
39829,0.11214953271028037,0.37383177570093457,0.18691588785046728,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.1308411214953271,0.1308411214953271,0.018691588785046728,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.009345794392523364,107.0,227,0.4713656387665198
39832,0.07894736842105263,0.17763157894736842,0.06578947368421052,0.006578947368421052,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.09868421052631579,0.5394736842105263,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,152.0,402,0.3781094527363184
39846,0.11824668705402651,0.24974515800203873,0.12538226299694188,0.027522935779816515,0.0010193679918450561,0.011213047910295617,0.0010193679918450561,0.007135575942915392,0.0,0.0010193679918450561,0.0,0.12334352701325178,0.12334352701325178,0.0163098878695209,0.14475025484199797,0.0020387359836901123,0.0010193679918450561,0.0,0.0,0.0,0.0,0.0,0.046890927624872576,981.0,2684,0.36549925484351714
39863,0.09883720930232558,0.20930232558139536,0.14534883720930233,0.023255813953488372,0.005813953488372093,0.005813953488372093,0.0,0.0,0.0,0.005813953488372093,0.0,0.21511627906976744,0.22674418604651161,0.0,0.01744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,172.0,745,0.23087248322147652
39877,0.0125,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.8625,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,80.0,309,0.2588996763754045
39894,0.021739130434782608,0.03260869565217391,0.010869565217391304,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.0,0.03260869565217391,0.8586956521739131,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,92.0,269,0.3420074349442379
39918,0.08588957055214724,0.34355828220858897,0.2331288343558282,0.05521472392638037,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.12269938650306748,0.018404907975460124,0.03067484662576687,0.04294478527607362,0.0,0.0,0.0,0.006134969325153374,0.006134969325153374,0.0,0.0,0.049079754601226995,163.0,490,0.3326530612244898
39921,0.0942501481920569,0.24777711914641376,0.15649081209247184,0.04564315352697095,0.0011855364552459987,0.004742145820983995,0.0005927682276229994,0.0023710729104919974,0.0011855364552459987,0.002963841138114997,0.0017783046828689982,0.18435091879075283,0.16478956727919383,0.01956135151155898,0.02133965619442798,0.0005927682276229994,0.0011855364552459987,0.0,0.0011855364552459987,0.0,0.0005927682276229994,0.0,0.04742145820983995,1687.0,7139,0.23630760610729795
39935,0.14035087719298245,0.47368421052631576,0.017543859649122806,0.0,0.03508771929824561,0.017543859649122806,0.0,0.0,0.0,0.0,0.03508771929824561,0.19298245614035087,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,57.0,98,0.5816326530612245
39949,0.06578947368421052,0.10526315789473684,0.06578947368421052,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.6710526315789473,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,204,0.37254901960784315
39952,0.013157894736842105,0.09210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.8421052631578947,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,76.0,276,0.2753623188405797
39966,0.08333333333333333,0.24479166666666666,0.140625,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.0,0.0,0.005208333333333333,0.0,0.3854166666666667,0.005208333333333333,0.005208333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06770833333333333,192.0,367,0.5231607629427792
39970,0.07459095283926853,0.13907603464870066,0.04475457170356112,0.02358036573628489,0.0038498556304138597,0.0009624639076034649,0.00048123195380173246,0.0009624639076034649,0.0,0.00048123195380173246,0.00048123195380173246,0.11501443695861405,0.5336862367661213,0.008662175168431183,0.020692974013474495,0.0009624639076034649,0.0019249278152069298,0.0,0.0009624639076034649,0.0,0.0014436958614051972,0.0,0.02743022136669875,2078.0,6717,0.30936429953848443
39983,0.028169014084507043,0.5774647887323944,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.14084507042253522,0.04225352112676056,0.0,0.014084507042253521,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.028169014084507043,71.0,114,0.6228070175438597
39997,0.06976744186046512,0.7674418604651163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.06976744186046512,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47,0.9148936170212766
40004,0.09129511677282377,0.2908704883227176,0.15498938428874734,0.054140127388535034,0.0031847133757961785,0.006369426751592357,0.0021231422505307855,0.0021231422505307855,0.0,0.005307855626326964,0.0,0.2653927813163482,0.004246284501061571,0.022292993630573247,0.04670912951167728,0.0,0.0,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0,0.04670912951167728,942.0,2118,0.4447592067988669
40018,0.1509433962264151,0.29245283018867924,0.16981132075471697,0.0,0.0,0.0,0.0,0.12264150943396226,0.009433962264150943,0.0,0.0,0.07547169811320754,0.14150943396226415,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,106.0,384,0.2760416666666667
40021,0.225,0.275,0.125,0.025,0.0,0.0125,0.0,0.0,0.0,0.0,0.05,0.1875,0.0125,0.0125,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,80.0,426,0.18779342723004694
40052,0.045364891518737675,0.7564102564102564,0.0631163708086785,0.015779092702169626,0.0,0.007889546351084813,0.0,0.0009861932938856016,0.0029585798816568047,0.0,0.0009861932938856016,0.0650887573964497,0.005917159763313609,0.005917159763313609,0.007889546351084813,0.0,0.0009861932938856016,0.0,0.0,0.0,0.0009861932938856016,0.0,0.01972386587771203,1014.0,1797,0.5642737896494157
40066,0.08064516129032258,0.6129032258064516,0.0967741935483871,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11290322580645161,0.016129032258064516,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62,1.0
40083,0.13702623906705538,0.282798833819242,0.10204081632653061,0.061224489795918366,0.0029154518950437317,0.011661807580174927,0.0,0.0029154518950437317,0.0,0.0058309037900874635,0.0029154518950437317,0.20408163265306123,0.04664723032069971,0.10204081632653061,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01749271137026239,343.0,1555,0.22057877813504823
40097,0.12340425531914893,0.2127659574468085,0.08936170212765958,0.04680851063829787,0.0,0.0,0.0,0.0,0.00425531914893617,0.00425531914893617,0.0,0.1574468085106383,0.25957446808510637,0.01702127659574468,0.029787234042553193,0.0,0.0,0.00851063829787234,0.0,0.0,0.00425531914893617,0.0,0.0425531914893617,235.0,995,0.23618090452261306
40124,0.3470319634703196,0.2420091324200913,0.1095890410958904,0.045662100456621,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0,0.0,0.0,0.0136986301369863,0.0821917808219178,0.0502283105022831,0.0091324200913242,0.045662100456621,0.0,0.0091324200913242,0.0045662100456621,0.0,0.0,0.0,0.0,0.0228310502283105,219.0,653,0.33537519142419603
40138,0.023529411764705882,0.08235294117647059,0.0,0.023529411764705882,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.058823529411764705,0.6823529411764706,0.011764705882352941,0.09411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,209,0.40669856459330145
40141,0.08053691275167785,0.09395973154362416,0.24161073825503357,0.020134228187919462,0.0,0.006711409395973154,0.0,0.0,0.006711409395973154,0.006711409395973154,0.0,0.12080536912751678,0.3422818791946309,0.006711409395973154,0.013422818791946308,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.053691275167785234,149.0,404,0.3688118811881188
40155,0.0995260663507109,0.16587677725118483,0.2843601895734597,0.014218009478672985,0.004739336492890996,0.009478672985781991,0.0,0.0,0.0,0.0,0.0,0.16587677725118483,0.1943127962085308,0.009478672985781991,0.018957345971563982,0.0,0.0,0.0,0.009478672985781991,0.0,0.004739336492890996,0.0,0.018957345971563982,211.0,659,0.3201820940819423
40172,0.20114942528735633,0.47701149425287354,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.005747126436781609,0.0,0.0,0.005747126436781609,0.12643678160919541,0.011494252873563218,0.028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,174.0,676,0.257396449704142
40195,0.29901960784313725,0.3235294117647059,0.14215686274509803,0.0392156862745098,0.004901960784313725,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.10784313725490197,0.024509803921568627,0.024509803921568627,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,204.0,738,0.2764227642276423
40200,0.1951219512195122,0.2951219512195122,0.12439024390243902,0.04390243902439024,0.0024390243902439024,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.15121951219512195,0.04878048780487805,0.014634146341463415,0.041463414634146344,0.0,0.0,0.0024390243902439024,0.0024390243902439024,0.0,0.0,0.0,0.06585365853658537,410.0,1182,0.34686971235194586
40213,0.13259668508287292,0.20718232044198895,0.11049723756906077,0.03314917127071823,0.0027624309392265192,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0027624309392265192,0.09392265193370165,0.3259668508287293,0.04419889502762431,0.013812154696132596,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.0,0.027624309392265192,362.0,1899,0.19062664560294892
40227,0.06060606060606061,0.18181818181818182,0.15151515151515152,0.045454545454545456,0.015151515151515152,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.3787878787878788,0.015151515151515152,0.015151515151515152,0.06060606060606061,0.0,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.0,0.015151515151515152,66.0,75,0.88
40230,0.3055555555555556,0.2777777777777778,0.1388888888888889,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,67,0.5373134328358209
40258,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,44,0.6818181818181818
40261,0.27358490566037735,0.16037735849056603,0.1509433962264151,0.03773584905660377,0.009433962264150943,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.009433962264150943,0.08490566037735849,0.14150943396226415,0.009433962264150943,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.018867924528301886,106.0,304,0.34868421052631576
40275,0.06666666666666667,0.18333333333333332,0.4166666666666667,0.016666666666666666,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.1,0.05,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,60.0,157,0.3821656050955414
40292,0.06171648987463838,0.26036644165863065,0.13789778206364514,0.037608486017357765,0.0009643201542912247,0.0019286403085824494,0.0,0.0009643201542912247,0.0,0.0009643201542912247,0.0,0.17839922854387658,0.25265188042430087,0.01253616200578592,0.01253616200578592,0.003857280617164899,0.0009643201542912247,0.0019286403085824494,0.0028929604628736743,0.0,0.0009643201542912247,0.0,0.03085824493731919,1037.0,2788,0.3719512195121951
40326,0.1,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,46,0.43478260869565216
40333,0.17346938775510204,0.25510204081632654,0.04081632653061224,0.030612244897959183,0.0,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.22448979591836735,0.1326530612244898,0.02040816326530612,0.05102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102040816326531,98.0,268,0.3656716417910448
40381,0.26881720430107525,0.3655913978494624,0.10752688172043011,0.021505376344086023,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0967741935483871,0.03225806451612903,0.021505376344086023,0.03225806451612903,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,93.0,662,0.1404833836858006
40395,0.0392156862745098,0.43137254901960786,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.3333333333333333,0.0,0.0392156862745098,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,51.0,187,0.2727272727272727
40419,0.18181818181818182,0.48484848484848486,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37,0.8918918918918919
40422,0.0873440285204991,0.23128342245989306,0.11363636363636363,0.03163992869875223,0.005793226381461676,0.0017825311942959,0.000445632798573975,0.0017825311942959,0.000445632798573975,0.000445632798573975,0.0017825311942959,0.20098039215686275,0.2410873440285205,0.010249554367201427,0.03253119429590018,0.000445632798573975,0.000445632798573975,0.00089126559714795,0.000445632798573975,0.000445632798573975,0.004010695187165776,0.0,0.03208556149732621,2244.0,7577,0.296159429853504
40436,0.08411214953271028,0.3302180685358255,0.14018691588785046,0.028037383177570093,0.012461059190031152,0.003115264797507788,0.006230529595015576,0.006230529595015576,0.0,0.0,0.0,0.26791277258566976,0.003115264797507788,0.012461059190031152,0.028037383177570093,0.003115264797507788,0.0,0.003115264797507788,0.003115264797507788,0.0,0.0,0.0,0.06853582554517133,321.0,554,0.5794223826714802
40441,0.13768115942028986,0.5434782608695652,0.028985507246376812,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10144927536231885,0.15217391304347827,0.0,0.007246376811594203,0.0,0.007246376811594203,0.0,0.0,0.0,0.007246376811594203,0.0,0.007246376811594203,138.0,204,0.6764705882352942
40453,0.006622516556291391,0.033112582781456956,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536423841059603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,190,0.7947368421052632
40467,0.08555611474584801,0.18268746854554604,0.08354302969300453,0.02415702063412179,0.0050327126321087065,0.0025163563160543532,0.0005032712632108706,0.0035228988424760945,0.0005032712632108706,0.0020130850528434826,0.0020130850528434826,0.14292903875188726,0.3794665324609965,0.008555611474584801,0.03271263210870659,0.0010065425264217413,0.0,0.0,0.0,0.0,0.0,0.0,0.043281328636134875,1987.0,5805,0.34229112833763997
40484,0.14168937329700274,0.29155313351498635,0.20435967302452315,0.03814713896457766,0.0027247956403269754,0.0,0.0,0.0027247956403269754,0.0,0.005449591280653951,0.0,0.17983651226158037,0.005449591280653951,0.05449591280653951,0.03814713896457766,0.0,0.0,0.0027247956403269754,0.0,0.0,0.0027247956403269754,0.0,0.02997275204359673,367.0,1301,0.28209069946195237
40511,0.011904761904761904,0.011904761904761904,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.6666666666666666,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,84.0,181,0.46408839779005523
40525,0.07188160676532769,0.4418604651162791,0.06659619450317125,0.045454545454545456,0.0021141649048625794,0.004228329809725159,0.0,0.0,0.0,0.0,0.0010570824524312897,0.1733615221987315,0.046511627906976744,0.019027484143763214,0.06976744186046512,0.0,0.0021141649048625794,0.0010570824524312897,0.0021141649048625794,0.0010570824524312897,0.0021141649048625794,0.0,0.049682875264270614,946.0,2497,0.3788546255506608
40539,0.10526315789473684,0.5,0.07894736842105263,0.06907894736842106,0.003289473684210526,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.10197368421052631,0.009868421052631578,0.039473684210526314,0.049342105263157895,0.0,0.0,0.0,0.0,0.003289473684210526,0.0,0.0,0.03289473684210526,304.0,636,0.4779874213836478
40573,0.22950819672131148,0.2459016393442623,0.09836065573770492,0.04918032786885246,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.2786885245901639,0.01639344262295082,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,61.0,112,0.5446428571428571
40590,0.08426966292134831,0.37640449438202245,0.1797752808988764,0.05056179775280899,0.0,0.011235955056179775,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.1853932584269663,0.02247191011235955,0.016853932584269662,0.028089887640449437,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.028089887640449437,178.0,308,0.577922077922078
40628,0.4125,0.3875,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0125,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,177,0.4519774011299435
40645,0.1871345029239766,0.23976608187134502,0.1111111111111111,0.05847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08187134502923976,0.2631578947368421,0.005847953216374269,0.011695906432748537,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.03508771929824561,171.0,354,0.4830508474576271
40662,0.0196078431372549,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.8431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,66,0.7727272727272727
40676,0.08333333333333333,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,36.0,235,0.15319148936170213
40693,0.08108108108108109,0.10810810810810811,0.06756756756756757,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.5,0.04054054054054054,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,74.0,110,0.6727272727272727
40703,0.10526315789473684,0.3263157894736842,0.24210526315789474,0.05263157894736842,0.010526315789473684,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.12631578947368421,0.010526315789473684,0.021052631578947368,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.031578947368421054,95.0,165,0.5757575757575758
40717,0.09786476868327403,0.3594306049822064,0.16903914590747332,0.05516014234875445,0.005338078291814947,0.019572953736654804,0.0,0.0,0.0,0.0,0.0,0.2206405693950178,0.0035587188612099642,0.033807829181494664,0.0035587188612099642,0.0,0.0017793594306049821,0.0,0.0035587188612099642,0.0,0.005338078291814947,0.0,0.021352313167259787,562.0,2114,0.26584673604541154
40748,0.1388888888888889,0.18055555555555555,0.0763888888888889,0.006944444444444444,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3194444444444444,0.041666666666666664,0.006944444444444444,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.041666666666666664,144.0,259,0.555984555984556
40751,0.03225806451612903,0.7741935483870968,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,31.0,46,0.6739130434782609
40782,0.08982035928143713,0.12574850299401197,0.10778443113772455,0.03592814371257485,0.0,0.0,0.0,0.005988023952095809,0.005988023952095809,0.0,0.0,0.16766467065868262,0.39520958083832336,0.017964071856287425,0.023952095808383235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023952095808383235,167.0,456,0.36622807017543857
40806,0.03571428571428571,0.5714285714285714,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31,0.9032258064516129
40823,0.01639344262295082,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.9016393442622951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,320,0.190625
40837,0.3563218390804598,0.3218390804597701,0.06896551724137931,0.022988505747126436,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.0,0.14942528735632185,0.022988505747126436,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218,0.0,0.0,87.0,130,0.6692307692307692
40840,0.07142857142857142,0.5428571428571428,0.21428571428571427,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.014285714285714285,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,70.0,91,0.7692307692307693
40868,0.05714285714285714,0.21904761904761905,0.09523809523809523,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0031746031746031746,0.009523809523809525,0.12063492063492064,0.4,0.01904761904761905,0.006349206349206349,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,0.0,0.0,0.0031746031746031746,0.0,0.02857142857142857,315.0,969,0.32507739938080493
40885,0.11538461538461539,0.09615384615384616,0.1346153846153846,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.3269230769230769,0.019230769230769232,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,52.0,305,0.17049180327868851
40899,0.00684931506849315,0.1095890410958904,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.8561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,146.0,332,0.4397590361445783
40909,0.08663685287652544,0.20427499431516713,0.1116501174865459,0.024558477980747367,0.0024255286894565298,0.0023497309179110132,0.0006821799439096491,0.0015917532024558479,0.0005305844008186159,0.002804517547184113,0.0010611688016372318,0.21261274918517395,0.2498294550140226,0.016296520882286062,0.024179489123019784,0.0011369665731827483,0.0009095732585461988,0.0005305844008186159,0.0006821799439096491,7.579777154551656e-05,0.0019707420601834304,0.0,0.05321003562495263,13193.0,50479,0.2613562075318449
40912,0.0975609756097561,0.4709193245778612,0.0675422138836773,0.043151969981238276,0.001876172607879925,0.0,0.001876172607879925,0.001876172607879925,0.0,0.001876172607879925,0.001876172607879925,0.17823639774859287,0.0375234521575985,0.0450281425891182,0.03377110694183865,0.001876172607879925,0.0,0.0,0.001876172607879925,0.0,0.00375234521575985,0.0,0.009380863039399626,533.0,1441,0.369882026370576
40926,0.2,0.14285714285714285,0.22857142857142856,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,35.0,62,0.5645161290322581
40939,0.09392265193370165,0.3259668508287293,0.1712707182320442,0.049723756906077346,0.0055248618784530384,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0055248618784530384,0.143646408839779,0.016574585635359115,0.027624309392265192,0.03867403314917127,0.0,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.11049723756906077,181.0,707,0.256011315417256
