id,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,МЕЧ,не подкрепям никого,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ВМРО БНД,ЛЕВИЦАТА!,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,ЕДИНЕНИЕ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НП ИСИ,НЕУТРАЛНА БЪЛГАРИЯ,ОБЩЕСТВО ЗА НОВА БГ,КОАЛИЦИЯ НА РОЗАТА,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,БСДД,БНО,невалидни,total,eligible_voters,активност
44032,0.2604166666666667,0.010416666666666666,0.125,0.16666666666666666,0.0625,0.052083333333333336,0.052083333333333336,0.020833333333333332,0.052083333333333336,0.0,0.08333333333333333,0.010416666666666666,0.0,0.020833333333333332,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.020833333333333332,0.010416666666666666,0.0,0.010416666666666666,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.041666666666666664,96.0,184,0.5217391304347826
44046,0.5647058823529412,0.11764705882352941,0.011764705882352941,0.08235294117647059,0.03529411764705882,0.058823529411764705,0.023529411764705882,0.03529411764705882,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.1411764705882353,85.0,234,0.36324786324786323
44053,0.4345991561181435,0.0,0.06329113924050633,0.189873417721519,0.0970464135021097,0.008438818565400843,0.02531645569620253,0.02109704641350211,0.06751054852320675,0.004219409282700422,0.012658227848101266,0.029535864978902954,0.0,0.0,0.016877637130801686,0.0,0.0,0.0,0.0,0.004219409282700422,0.008438818565400843,0.008438818565400843,0.0,0.0,0.004219409282700422,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.04219409282700422,237.0,777,0.305019305019305
44063,0.3185053380782918,0.00830367734282325,0.19217081850533807,0.14472123368920523,0.037366548042704624,0.06227758007117438,0.0468564650059312,0.03558718861209965,0.04389086595492289,0.019572953736654804,0.013048635824436536,0.03499406880189798,0.004151838671411625,0.004151838671411625,0.006524317912218268,0.0035587188612099642,0.005338078291814947,0.0017793594306049821,0.0017793594306049821,0.0011862396204033216,0.0011862396204033216,0.0017793594306049821,0.0005931198102016608,0.0005931198102016608,0.0005931198102016608,0.0,0.0005931198102016608,0.00830367734282325,0.0,0.0,0.0,0.0005931198102016608,0.013641755634638196,1686.0,4912,0.34324104234527686
44077,0.5084745762711864,0.00847457627118644,0.05084745762711865,0.1864406779661017,0.1016949152542373,0.03389830508474576,0.0,0.03389830508474576,0.01694915254237288,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.00847457627118644,0.0,0.00847457627118644,0.0,0.00847457627118644,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.1694915254237288,118.0,308,0.38311688311688313
44080,0.03361344537815126,0.8319327731092437,0.01680672268907563,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,119.0,144,0.8263888888888888
44094,0.46534653465346537,0.04950495049504951,0.1188118811881188,0.12376237623762376,0.034653465346534656,0.07920792079207921,0.019801980198019802,0.009900990099009901,0.034653465346534656,0.0049504950495049506,0.009900990099009901,0.01485148514851485,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0049504950495049506,0.0,0.009900990099009901,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0,0.04950495049504951,202.0,495,0.4080808080808081
44104,0.12574850299401197,0.718562874251497,0.017964071856287425,0.03592814371257485,0.011976047904191617,0.017964071856287425,0.0,0.017964071856287425,0.0,0.017964071856287425,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.011976047904191617,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.005988023952095809,0.0,0.0,0.03592814371257485,167.0,661,0.2526475037821483
44118,0.08609271523178808,0.1456953642384106,0.026490066225165563,0.033112582781456956,0.5894039735099338,0.013245033112582781,0.0,0.019867549668874173,0.0,0.013245033112582781,0.013245033112582781,0.006622516556291391,0.0,0.013245033112582781,0.013245033112582781,0.0,0.006622516556291391,0.006622516556291391,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.09933774834437085,151.0,453,0.3333333333333333
44121,0.09375,0.0,0.15625,0.09375,0.09375,0.03125,0.03125,0.0,0.03125,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,32.0,51,0.6274509803921569
44152,0.15492957746478872,0.028169014084507043,0.11267605633802817,0.16901408450704225,0.14084507042253522,0.08450704225352113,0.056338028169014086,0.0,0.028169014084507043,0.07042253521126761,0.0,0.08450704225352113,0.0,0.0,0.04225352112676056,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07042253521126761,71.0,140,0.5071428571428571
44166,0.1834625322997416,0.43023255813953487,0.09819121447028424,0.08656330749354005,0.0710594315245478,0.041343669250646,0.02454780361757106,0.015503875968992248,0.025839793281653745,0.0012919896640826874,0.0012919896640826874,0.0012919896640826874,0.00516795865633075,0.003875968992248062,0.0012919896640826874,0.0,0.0012919896640826874,0.003875968992248062,0.0,0.0,0.0,0.0,0.0012919896640826874,0.0012919896640826874,0.0012919896640826874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,774.0,2019,0.3833580980683507
44183,0.24022346368715083,0.12849162011173185,0.055865921787709494,0.1452513966480447,0.17318435754189945,0.0446927374301676,0.055865921787709494,0.0446927374301676,0.0446927374301676,0.00558659217877095,0.0111731843575419,0.0111731843575419,0.0111731843575419,0.00558659217877095,0.0,0.0,0.0,0.00558659217877095,0.0111731843575419,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,179.0,682,0.2624633431085044
44224,0.25327510917030566,0.0,0.13537117903930132,0.2052401746724891,0.1091703056768559,0.05240174672489083,0.039301310043668124,0.056768558951965066,0.0611353711790393,0.017467248908296942,0.013100436681222707,0.013100436681222707,0.013100436681222707,0.0,0.004366812227074236,0.0,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017467248908296942,229.0,536,0.42723880597014924
