id,ВМРО,"НИЕ, ГРАЖДАНИТЕ ",БНС,БСП,ВЪЗР,АБВ,АТАКА,КОД,ДПС,БПЛ,ДБ,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,ЗАЕДНО,БНО,НАЦИЯ,МИР,Граждани от Протеста,МУТРИ ВЪН!,ГЛАС НАРОДЕН,ДНК,РЕПУБЛИКАНЦИ ЗА БГ,ПРАВОТО,БОГ,ВОЛЯ И НФСБ,Партия на ЗЕЛЕНИТЕ,ОБЩЕСТВО,БСДД,ГЕРБ-СДС,ИТН,ПРЯКА ДЕМОКРАЦИЯ,31,npn,total,eligible_voters,activity
51946,0.033936651583710405,0.004524886877828055,0.004524886877828055,0.19004524886877827,0.011312217194570135,0.0,0.006787330316742082,0.00904977375565611,0.004524886877828055,0.0022624434389140274,0.02262443438914027,0.0022624434389140274,0.0022624434389140274,0.024886877828054297,0.0,0.00904977375565611,0.0,0.029411764705882353,0.0,0.004524886877828055,0.004524886877828055,0.0,0.0,0.020361990950226245,0.0,0.0,0.0022624434389140274,0.45248868778280543,0.14479638009049775,0.0,0.0,0.013574660633484163,442.0,997,0.44332998996990974
51956,0.03571428571428571,0.0016233766233766235,0.0,0.26461038961038963,0.00974025974025974,0.0016233766233766235,0.008116883116883116,0.003246753246753247,0.3782467532467532,0.003246753246753247,0.01461038961038961,0.012987012987012988,0.0,0.006493506493506494,0.0,0.0,0.0,0.021103896103896104,0.0016233766233766235,0.003246753246753247,0.006493506493506494,0.0016233766233766235,0.0,0.008116883116883116,0.0016233766233766235,0.0,0.003246753246753247,0.10876623376623376,0.09415584415584416,0.0,0.0,0.00974025974025974,616.0,1500,0.4106666666666667
51963,0.11214953271028037,0.0,0.0,0.09345794392523364,0.028037383177570093,0.0,0.0,0.0,0.018691588785046728,0.0,0.028037383177570093,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.0,0.0,0.0,0.0,0.056074766355140186,0.0,0.0,0.0,0.5233644859813084,0.08411214953271028,0.0,0.0,0.0,107.0,184,0.5815217391304348
51977,0.012658227848101266,0.0,0.0,0.2721518987341772,0.010548523206751054,0.0,0.002109704641350211,0.002109704641350211,0.04430379746835443,0.004219409282700422,0.023206751054852322,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0189873417721519,0.0,0.002109704641350211,0.0,0.0,0.0,0.010548523206751054,0.0,0.002109704641350211,0.0,0.4282700421940928,0.14767932489451477,0.004219409282700422,0.0,0.008438818565400843,474.0,773,0.6131953428201811
51980,0.022747156605424323,0.0013123359580052493,0.0013123359580052493,0.15179352580927383,0.05468066491688539,0.002405949256342957,0.005905511811023622,0.0015310586176727908,0.0017497812773403325,0.0015310586176727908,0.07283464566929133,0.003937007874015748,0.001968503937007874,0.0363079615048119,0.00021872265966754156,0.0006561679790026247,0.0015310586176727908,0.03937007874015748,0.0030621172353455816,0.010936132983377077,0.00699912510936133,0.0008748906386701663,0.0006561679790026247,0.04111986001749781,0.0017497812773403325,0.001968503937007874,0.0010936132983377078,0.3079615048118985,0.2047244094488189,0.0013123359580052493,0.0,0.015748031496062992,4572.0,9920,0.46088709677419354
52009,0.028870829769033362,0.006201881950384945,0.00213857998289136,0.21385799828913601,0.015825491873396064,0.0036355859709153123,0.002780153977758768,0.00320786997433704,0.21236099230111205,0.000427715996578272,0.036783575705731396,0.0025662959794696323,0.0006415739948674081,0.019674935842600515,0.00106928999144568,0.000213857998289136,0.000213857998289136,0.030367835757057315,0.0012831479897348161,0.0025662959794696323,0.013900769888793841,0.000213857998289136,0.0,0.028229255774165955,0.00106928999144568,0.0006415739948674081,0.000427715996578272,0.17792985457656116,0.17857142857142858,0.0014970059880239522,0.0,0.01283147989734816,4676.0,11771,0.39724747260215787
52012,0.08870967741935484,0.002688172043010753,0.0008960573476702509,0.15681003584229392,0.022401433691756272,0.002688172043010753,0.008960573476702509,0.0008960573476702509,0.0,0.0,0.09229390681003584,0.004480286738351254,0.002688172043010753,0.053763440860215055,0.0,0.0017921146953405018,0.0008960573476702509,0.033154121863799284,0.00985663082437276,0.0035842293906810036,0.008960573476702509,0.0,0.0008960573476702509,0.010752688172043012,0.0035842293906810036,0.0008960573476702509,0.0,0.2007168458781362,0.25,0.0008960573476702509,0.0,0.036738351254480286,1116.0,2113,0.5281590156176053
52026,0.011494252873563218,0.0,0.0,0.3103448275862069,0.022988505747126436,0.0,0.0,0.0,0.011494252873563218,0.05747126436781609,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.034482758620689655,0.011494252873563218,0.0,0.022988505747126436,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.3563218390804598,0.13793103448275862,0.0,0.0,0.0,87.0,152,0.5723684210526315
52060,0.16279069767441862,0.023255813953488372,0.0,0.3023255813953488,0.023255813953488372,0.0,0.0,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.20930232558139536,0.023255813953488372,0.0,0.0,0.0,43.0,83,0.5180722891566265
52074,0.45694200351493847,0.0017574692442882249,0.0017574692442882249,0.1335676625659051,0.005272407732864675,0.0017574692442882249,0.0035149384885764497,0.0,0.008787346221441126,0.0,0.008787346221441126,0.0,0.0,0.0,0.0,0.0,0.0,0.02460456942003515,0.0,0.0017574692442882249,0.015817223198594025,0.0017574692442882249,0.0,0.0035149384885764497,0.0,0.0,0.0,0.2056239015817223,0.1195079086115993,0.0035149384885764497,0.0,0.0017574692442882249,569.0,921,0.6178067318132465
52088,0.02912621359223301,0.0,0.009708737864077669,0.3300970873786408,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262135922330097,0.0,0.0,0.0,0.2524271844660194,0.22330097087378642,0.0,0.0,0.0,103.0,181,0.569060773480663
52091,0.028169014084507043,0.0,0.014084507042253521,0.352112676056338,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225352112676056,0.11267605633802817,0.014084507042253521,0.014084507042253521,0.0,71.0,125,0.568
52101,0.037383177570093455,0.0,0.0,0.16355140186915887,0.009345794392523364,0.0,0.0,0.0,0.018691588785046728,0.0,0.028037383177570093,0.0,0.0,0.014018691588785047,0.0,0.0,0.0,0.028037383177570093,0.0,0.009345794392523364,0.014018691588785047,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.514018691588785,0.09813084112149532,0.0,0.0,0.028037383177570093,214.0,360,0.5944444444444444
52115,0.008849557522123894,0.0,0.0,0.1592920353982301,0.017699115044247787,0.0,0.0,0.0,0.008849557522123894,0.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.008849557522123894,0.0,0.0,0.6106194690265486,0.12389380530973451,0.0,0.0,0.0,113.0,166,0.6807228915662651
52129,0.03375527426160337,0.004219409282700422,0.002109704641350211,0.10970464135021098,0.004219409282700422,0.0,0.008438818565400843,0.002109704641350211,0.07805907172995781,0.0,0.004219409282700422,0.010548523206751054,0.0,0.014767932489451477,0.0,0.0,0.0,0.016877637130801686,0.0,0.0,0.0,0.0,0.0,0.03164556962025317,0.0,0.0,0.004219409282700422,0.6033755274261603,0.06540084388185655,0.0,0.0,0.006329113924050633,474.0,700,0.6771428571428572
52132,0.007352941176470588,0.0,0.0,0.08088235294117647,0.0,0.007352941176470588,0.0,0.014705882352941176,0.5661764705882353,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.07352941176470588,0.0,0.0,0.007352941176470588,0.0,0.0,0.007352941176470588,0.13970588235294118,0.058823529411764705,0.0,0.0,0.014705882352941176,136.0,538,0.2527881040892193
52146,0.02608695652173913,0.0,0.0,0.22608695652173913,0.043478260869565216,0.008695652173913044,0.043478260869565216,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0782608695652174,0.0,0.02608695652173913,0.02608695652173913,0.017391304347826087,0.0,0.02608695652173913,0.0,0.0,0.0,0.2956521739130435,0.14782608695652175,0.0,0.0,0.017391304347826087,115.0,268,0.4291044776119403
52177,0.07112970711297072,0.0,0.0041841004184100415,0.18828451882845187,0.02092050209205021,0.0041841004184100415,0.0,0.0,0.3179916317991632,0.0041841004184100415,0.029288702928870293,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.02510460251046025,0.0,0.008368200836820083,0.0,0.0,0.0,0.008368200836820083,0.0,0.0,0.0041841004184100415,0.17154811715481172,0.1297071129707113,0.0041841004184100415,0.0,0.0041841004184100415,239.0,375,0.6373333333333333
52180,0.04195804195804196,0.002331002331002331,0.0,0.2400932400932401,0.02097902097902098,0.0,0.011655011655011656,0.0,0.13752913752913754,0.0,0.04428904428904429,0.011655011655011656,0.0,0.002331002331002331,0.0,0.0,0.0,0.037296037296037296,0.006993006993006993,0.006993006993006993,0.002331002331002331,0.002331002331002331,0.0,0.009324009324009324,0.0,0.0,0.002331002331002331,0.27972027972027974,0.13752913752913754,0.0,0.0,0.002331002331002331,429.0,786,0.5458015267175572
52194,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.5882352941176471,0.11764705882352941,0.0,0.0,0.0,17.0,44,0.38636363636363635
52218,0.03698435277382646,0.001422475106685633,0.001422475106685633,0.16500711237553342,0.027738264580369845,0.004978662873399715,0.0021337126600284497,0.0007112375533428165,0.025604551920341393,0.00995732574679943,0.050497866287339974,0.007823613086770981,0.005689900426742532,0.013513513513513514,0.0007112375533428165,0.0007112375533428165,0.0007112375533428165,0.04480796586059744,0.0,0.00995732574679943,0.001422475106685633,0.0007112375533428165,0.0,0.017069701280227598,0.0,0.001422475106685633,0.001422475106685633,0.36984352773826457,0.18705547652916074,0.001422475106685633,0.0,0.009246088193456615,1406.0,2267,0.6202029113365681
52221,0.005856515373352855,0.0014641288433382138,0.005856515373352855,0.23572474377745242,0.027818448023426062,0.0014641288433382138,0.008784773060029283,0.0014641288433382138,0.017569546120058566,0.0014641288433382138,0.017569546120058566,0.005856515373352855,0.0029282576866764276,0.032210834553440704,0.0,0.0014641288433382138,0.0014641288433382138,0.05856515373352855,0.0014641288433382138,0.0,0.010248901903367497,0.0,0.0,0.036603221083455345,0.0,0.0014641288433382138,0.0014641288433382138,0.32503660322108346,0.18594436310395315,0.0,0.0,0.010248901903367497,683.0,2055,0.332360097323601
52235,0.09178743961352658,0.0,0.0,0.27294685990338163,0.01932367149758454,0.0,0.014492753623188406,0.0024154589371980675,0.0,0.0024154589371980675,0.014492753623188406,0.00966183574879227,0.0,0.014492753623188406,0.0,0.0,0.0,0.05314009661835749,0.0,0.0,0.007246376811594203,0.0,0.0,0.021739130434782608,0.0,0.0024154589371980675,0.0024154589371980675,0.21497584541062803,0.2318840579710145,0.0,0.0,0.024154589371980676,414.0,985,0.4203045685279188
52249,0.02,0.0,0.02,0.34,0.0,0.0,0.0,0.0,0.18,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.2,0.16,0.0,0.0,0.0,50.0,77,0.6493506493506493
52252,0.04,0.0,0.0,0.19,0.02,0.01,0.01,0.0,0.01,0.0,0.11,0.0,0.01,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.41,0.09,0.0,0.0,0.01,100.0,122,0.819672131147541
52279,0.05699481865284974,0.0051813471502590676,0.0,0.15025906735751296,0.0051813471502590676,0.0,0.0051813471502590676,0.0,0.0051813471502590676,0.0,0.04145077720207254,0.02072538860103627,0.0,0.010362694300518135,0.0,0.0,0.0,0.05699481865284974,0.0051813471502590676,0.0,0.0051813471502590676,0.0,0.0051813471502590676,0.08808290155440414,0.0051813471502590676,0.0051813471502590676,0.0,0.33678756476683935,0.17616580310880828,0.0,0.0,0.015544041450777202,193.0,285,0.6771929824561403
52283,0.008547008547008548,0.0,0.0,0.20085470085470086,0.008547008547008548,0.008547008547008548,0.004273504273504274,0.0,0.021367521367521368,0.0,0.008547008547008548,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.17094017094017094,0.0,0.0,0.02564102564102564,0.008547008547008548,0.0,0.004273504273504274,0.0,0.0,0.008547008547008548,0.3333333333333333,0.14957264957264957,0.0,0.0,0.029914529914529916,234.0,631,0.37083993660855785
52297,0.03333333333333333,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,30.0,46,0.6521739130434783
52307,0.2916666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.0,24.0,51,0.47058823529411764
52310,0.03125,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.46875,0.125,0.0,0.0,0.0,64.0,119,0.5378151260504201
52324,0.011538461538461539,0.0038461538461538464,0.0,0.16923076923076924,0.015384615384615385,0.0,0.0,0.0,0.007692307692307693,0.0038461538461538464,0.007692307692307693,0.0038461538461538464,0.0,0.03461538461538462,0.0,0.0,0.0,0.03076923076923077,0.0,0.011538461538461539,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.4423076923076923,0.2423076923076923,0.0,0.0,0.007692307692307693,260.0,448,0.5803571428571429
52338,0.0,0.0,0.0,0.010714285714285714,0.0,0.0035714285714285713,0.0,0.007142857142857143,0.7535714285714286,0.0,0.0035714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.010714285714285714,0.0035714285714285713,0.0035714285714285713,0.0,0.0,0.0,0.010714285714285714,0.0035714285714285713,0.0,0.0035714285714285713,0.16428571428571428,0.014285714285714285,0.0,0.0,0.007142857142857143,280.0,566,0.49469964664310956
52341,0.0,0.0,0.0,0.018656716417910446,0.0037313432835820895,0.0,0.0,0.0,0.7649253731343284,0.0,0.022388059701492536,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0037313432835820895,0.0,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.1455223880597015,0.011194029850746268,0.0,0.0,0.007462686567164179,268.0,700,0.38285714285714284
52372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,37.0,81,0.4567901234567901
52400,0.16489361702127658,0.0,0.0,0.09042553191489362,0.026595744680851064,0.0,0.0,0.0,0.015957446808510637,0.0,0.02127659574468085,0.005319148936170213,0.0,0.031914893617021274,0.0,0.0,0.0,0.05319148936170213,0.0,0.015957446808510637,0.005319148936170213,0.0,0.0,0.05851063829787234,0.0,0.0,0.0,0.35638297872340424,0.12234042553191489,0.0,0.0,0.031914893617021274,188.0,344,0.5465116279069767
53014,0.06837606837606838,0.0,0.0,0.36752136752136755,0.02564102564102564,0.004273504273504274,0.004273504273504274,0.0,0.042735042735042736,0.0,0.01282051282051282,0.0,0.0,0.004273504273504274,0.0,0.0,0.0,0.038461538461538464,0.0,0.01282051282051282,0.042735042735042736,0.0,0.0,0.05982905982905983,0.0,0.0,0.0,0.13675213675213677,0.16666666666666666,0.0,0.0,0.01282051282051282,234.0,502,0.46613545816733065
