person,personLabel,personDescription,dateOfBirth,placeOfBirth,placeOfBirthLabel,placeOfBirthLocation,dateOfDeath,placeOfDeath,placeOfDeathLabel,placeOfDeathLocation
http://www.wikidata.org/entity/Q16594585,Сехадете Мекули,албанска лекарка,1928-10-16,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),2013-11-12,http://www.wikidata.org/entity/Q25270,Прищина,Point(21.166666666 42.666666666)
http://www.wikidata.org/entity/Q16658367,Михаил Друмеш,,1901-11-26,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1982-02-07,http://www.wikidata.org/entity/Q19660,Букурещ,Point(26.083333333 44.4)
http://www.wikidata.org/entity/Q19204471,Александър Джиков,български революционер,1885-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1962-01-13,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q20500453,Климент Скопаков,български писател,1885-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1975-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q22083201,Анастас Трандафилов,,1870-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1948-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q22083418,Никола Лимончев,,1868-09-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1958-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q22138598,Крум Нелчинов,български офицер,1896-03-27,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1978-01-27,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q22674981,Петър Манев,български революционер,1898-03-28,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1963-05-06,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q23078367,Харалампи Автов,български революционер,1864-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1939-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q23769818,Q23769818,,,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),,http://www.wikidata.org/entity/Q16333,Казале Монферато,Point(8.458333333 45.134166666)
http://www.wikidata.org/entity/Q24436875,Константина Русинска,,1880-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1932-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q24451408,Клио Самарджиева,,1880-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1957-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q25480608,Люба Огненова,,1922-06-17,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),2012-11-18,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q27881990,Q27881990,,1915-05-28,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),2001-10-05,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q30327540,Коста Лимончев,български общественик и революционер,,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),,http://www.wikidata.org/entity/Q2674278,Паяс кале,Point(36.21666667 36.75)
http://www.wikidata.org/entity/Q30329148,Димитър Лимончев,български общественик и революционер,,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1903-01-01,http://www.wikidata.org/entity/Q189305,Кюстендил,Point(22.687015 42.279668)
http://www.wikidata.org/entity/Q33120176,Димче Протугер,,1920-10-24,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1995-03-30,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q41555742,Христо Пържинов,български революционер,1847-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1927-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q55618799,Наум Балев,,1866-06-06,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1925-01-01,http://www.wikidata.org/entity/Q178531,Видин,Point(22.874058 43.98869)
http://www.wikidata.org/entity/Q55825911,Q55825911,,1946-07-16,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),2017-12-17,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q55868269,Димитър Йосифчев,"български юрист, съдия и общественик",1868-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1937-11-18,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q55869452,Люба Карагюлева,българска просветна деятелка,1898-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1923-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444)
http://www.wikidata.org/entity/Q56418468,Георги Караджовски,,1916-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1989-01-01,http://www.wikidata.org/entity/Q157246,Битоля,Point(21.334722222 41.031944444)
http://www.wikidata.org/entity/Q59186635,Ангел Робев,български лекар и общественик,1867-08-24,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1948-01-01,http://www.wikidata.org/entity/Q157246,Битоля,Point(21.334722222 41.031944444)
http://www.wikidata.org/entity/Q59712334,Димитър Карадимчев,български просветен деец,1860-03-15,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1940-06-29,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q59771385,Q59771385,,1970-08-07,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),2018-12-15,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444)
http://www.wikidata.org/entity/Q60194162,Наум Пасхов,български лекар,1893-01-01,http://www.wikidata.org/entity/Q1223508,Охрид,Point(20.801944444 41.116944444),1978-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q106697327,Христо Петров (ВМРО),български революционер,1893-01-01,http://www.wikidata.org/entity/Q20935915,Q20935915,Point(21.876111111 41.547777777),1925-08-06,http://www.wikidata.org/entity/Q3039152,Драчевица (Община Демир Капия),Point(22.196666666 41.35)
http://www.wikidata.org/entity/Q41866,Юстиниан I,византийски император,,http://www.wikidata.org/entity/Q2232673,Тауресиум,Point(21.6134 41.9001),,http://www.wikidata.org/entity/Q16869,Константинопол,Point(28.976018 41.01224)
http://www.wikidata.org/entity/Q183445,Юстин I,,,http://www.wikidata.org/entity/Q2232673,Тауресиум,Point(21.6134 41.9001),,http://www.wikidata.org/entity/Q16869,Константинопол,Point(28.976018 41.01224)
http://www.wikidata.org/entity/Q312601,Теодахад,остроготски крал,,http://www.wikidata.org/entity/Q2232673,Тауресиум,Point(21.6134 41.9001),,http://www.wikidata.org/entity/Q374149,Виа Фламиния,Point(12.58681 42.73033)
http://www.wikidata.org/entity/Q1338130,Емануил Папас,,1772-01-01,http://www.wikidata.org/entity/Q3399479,Довища,Point(23.709444444 41.084166666),1821-01-01,http://www.wikidata.org/entity/Q208319,Хидра,Point(23.4725 37.335)
http://www.wikidata.org/entity/Q12904552,Q12904552,,1924-01-01,http://www.wikidata.org/entity/Q2478944,Постол,Point(22.526388888 40.761666666),1948-01-01,http://www.wikidata.org/entity/Q1285400,Грамос,Point(20.75 40.333333333)
http://www.wikidata.org/entity/Q12282713,Ката Мисиркова,,1930-09-14,http://www.wikidata.org/entity/Q2478944,Постол,Point(22.526388888 40.761666666),2012-11-22,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q15052702,Ставрос Баретис,,1885-01-01,http://www.wikidata.org/entity/Q3396015,Балевец,Point(23.134722222 40.758055555),1912-03-12,http://www.wikidata.org/entity/Q853527,Вати,Point(26.9825 37.7475)
http://www.wikidata.org/entity/Q108853680,Христо Кафтанджиев,български революционер,1883-09-13,http://www.wikidata.org/entity/Q3399421,Долна Джумая,Point(23.28194444 41.18305556),1967-10-07,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q15113778,Йоргос Кафтандзис,,1920-03-22,http://www.wikidata.org/entity/Q3399421,Долна Джумая,Point(23.28194444 41.18305556),1998-03-12,http://www.wikidata.org/entity/Q206957,Сяр,Point(23.55 41.083333333)
http://www.wikidata.org/entity/Q12295497,Стоян Гайгуров,,1847-01-01,http://www.wikidata.org/entity/Q3399421,Долна Джумая,Point(23.28194444 41.18305556),1912-10-27,http://www.wikidata.org/entity/Q599994,Мелник,Point(23.391049 41.522792)
http://www.wikidata.org/entity/Q12282039,Йоанис Капитанис,,1875-01-01,http://www.wikidata.org/entity/Q3399421,Долна Джумая,Point(23.28194444 41.18305556),1913-02-24,http://www.wikidata.org/entity/Q12212524,Димитрич,Point(23.41444444 40.98444444)
http://www.wikidata.org/entity/Q12272712,Атанасиос Кипурос,,1877-01-01,http://www.wikidata.org/entity/Q3399421,Долна Джумая,Point(23.28194444 41.18305556),1934-02-24,http://www.wikidata.org/entity/Q3399421,Долна Джумая,Point(23.28194444 41.18305556)
http://www.wikidata.org/entity/Q3401221,Стерьос Влахвеис,,1880-01-01,http://www.wikidata.org/entity/Q3399421,Долна Джумая,Point(23.28194444 41.18305556),1948-12-11,http://www.wikidata.org/entity/Q3399421,Долна Джумая,Point(23.28194444 41.18305556)
http://www.wikidata.org/entity/Q12885195,Q12885195,,1911-01-01,http://www.wikidata.org/entity/Q3394321,Пейзаново,Point(23.025 40.6417),1936-05-09,http://www.wikidata.org/entity/Q17151,Солун,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q12271288,Акакий Серски,,1792-01-01,http://www.wikidata.org/entity/Q3394321,Пейзаново,Point(23.025 40.6417),1816-05-01,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q12298318,Христо Капитанчето,,1880-01-01,http://www.wikidata.org/entity/Q3395558,Ветрен,Point(23.29722222 41.27388889),1912-07-23,http://www.wikidata.org/entity/Q2733631,Кожух,Point(22.166666666 41.15)
http://www.wikidata.org/entity/Q65962973,Йоргос Пецивас,гръцки сценограф и историк,1946-03-08,http://www.wikidata.org/entity/Q657852,Съботско,Point(22.05833333 40.975),2018-07-28,http://www.wikidata.org/entity/Q1524,Атина,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q106526390,Георги Стоименов,гръцки революционер,1873-01-01,http://www.wikidata.org/entity/Q2706465,Алистрат,Point(23.958055555 41.063333333),1913-06-30,http://www.wikidata.org/entity/Q2593371,Доксат,Point(24.228888888 41.0925)
http://www.wikidata.org/entity/Q14536754,Q14536754,,1802-01-01,http://www.wikidata.org/entity/Q776118,Литохоро,Point(22.506944444 40.102777777),1869-07-02,http://www.wikidata.org/entity/Q1524,Атина,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q12886155,Q12886155,,1882-07-13,http://www.wikidata.org/entity/Q776118,Литохоро,Point(22.506944444 40.102777777),1976-04-12,http://www.wikidata.org/entity/Q776118,Литохоро,Point(22.506944444 40.102777777)
http://www.wikidata.org/entity/Q2025816,Захар Аркас,,1793-01-01,http://www.wikidata.org/entity/Q776118,Литохоро,Point(22.506944444 40.102777777),1866-03-23,http://www.wikidata.org/entity/Q41572,Николаев,Point(32.0 46.966666666)
http://www.wikidata.org/entity/Q12873099,Q12873099,,1750-01-01,http://www.wikidata.org/entity/Q4008935,Терми (дем),Point(23.1367 40.48),1821-01-01,http://www.wikidata.org/entity/Q17151,Солун,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q462620,Антон Димитров,български революционер,1867-01-01,http://www.wikidata.org/entity/Q3393470,Айватово,Point(22.97805556 40.74472222),1933-03-13,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q19205681,Евангелос Стратис,,1867-01-01,http://www.wikidata.org/entity/Q3399449,Радолиово,Point(23.973055555 40.921944444),1926-03-01,http://www.wikidata.org/entity/Q206957,Сяр,Point(23.55 41.083333333)
http://www.wikidata.org/entity/Q12294967,Стамат Танчев,,1857-01-01,http://www.wikidata.org/entity/Q3396812,Бугариево,Point(22.769166666 40.751666666),1904-10-13,http://www.wikidata.org/entity/Q221,Северна Македония,Point(21.716667 41.65)
http://www.wikidata.org/entity/Q12278578,Димитър Попстаматов,,1880-06-01,http://www.wikidata.org/entity/Q3396812,Бугариево,Point(22.769166666 40.751666666),1904-07-26,http://www.wikidata.org/entity/Q1040282,Митрашинци,Point(22.739166666 41.775555555)
http://www.wikidata.org/entity/Q65551044,Елена Кавракирова,българска учителка,1892-01-01,http://www.wikidata.org/entity/Q3396733,Ватилък,Point(22.708888888 40.769444444),1972-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q19204770,Трайко Христов,,1899-05-20,http://www.wikidata.org/entity/Q3396733,Ватилък,Point(22.708888888 40.769444444),1934-08-31,http://www.wikidata.org/entity/Q186254,Хасково,Point(25.55556 41.93465)
http://www.wikidata.org/entity/Q77693961,Антон Атанасов,,1884-01-01,http://www.wikidata.org/entity/Q3395964,Куфалово,Point(22.576666666 40.779166666),1961-01-01,http://www.wikidata.org/entity/Q193241,Несебър,Point(27.724724 42.659507)
http://www.wikidata.org/entity/Q65038908,Григор Узунов,български революционер,1875-01-01,http://www.wikidata.org/entity/Q3395964,Куфалово,Point(22.576666666 40.779166666),1961-01-01,http://www.wikidata.org/entity/Q193241,Несебър,Point(27.724724 42.659507)
http://www.wikidata.org/entity/Q65028846,Христо Узунов,български революционер,,http://www.wikidata.org/entity/Q3395964,Куфалово,Point(22.576666666 40.779166666),,http://www.wikidata.org/entity/Q193241,Несебър,Point(27.724724 42.659507)
http://www.wikidata.org/entity/Q96181673,Атанасий Солунски,,1749-01-01,http://www.wikidata.org/entity/Q1059457,Кулакия,Point(22.732222222 40.626666666),1774-09-08,http://www.wikidata.org/entity/Q15891106,Q15891106,Point(22.929002 40.647405)
http://www.wikidata.org/entity/Q12881529,Q12881529,,1938-01-17,http://www.wikidata.org/entity/Q3564053,Егинио,Point(22.542222222 40.502222222),2011-09-23,http://www.wikidata.org/entity/Q1524,Атина,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q12877327,Q12877327,,1945-06-21,http://www.wikidata.org/entity/Q2636829,Колиндрос,Point(22.486111111 40.478333333),2018-10-26,http://www.wikidata.org/entity/Q12881930,Q12881930,Point(22.445 40.293056)
http://www.wikidata.org/entity/Q12271128,Агапий Врачански,православен духовник,1790-01-01,http://www.wikidata.org/entity/Q2636829,Колиндрос,Point(22.486111111 40.478333333),1849-10-05,http://www.wikidata.org/entity/Q189502,Враца,Point(23.544412 43.212108)
http://www.wikidata.org/entity/Q68066918,Q68066918,,1854-01-01,http://www.wikidata.org/entity/Q2272672,Нигрита,Point(23.501388888 40.913333333),1870-08-06,http://www.wikidata.org/entity/Q2272672,Нигрита,Point(23.501388888 40.913333333)
http://www.wikidata.org/entity/Q19205621,Димитриос Даманис,,1858-01-01,http://www.wikidata.org/entity/Q2272672,Нигрита,Point(23.501388888 40.913333333),1923-01-01,http://www.wikidata.org/entity/Q1524,Атина,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q19205611,Атанасиос Аргирос,,1859-01-01,http://www.wikidata.org/entity/Q2272672,Нигрита,Point(23.501388888 40.913333333),1945-01-09,http://www.wikidata.org/entity/Q200036,Волос,Point(22.9425 39.361111111)
http://www.wikidata.org/entity/Q59855379,Георги Миндов (преводач),,1863-01-18,http://www.wikidata.org/entity/Q2354194,Гумендже,Point(22.451944444 40.948055555),1924-09-06,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q16512431,Q16512431,,1933-11-11,http://www.wikidata.org/entity/Q2354194,Гумендже,Point(22.451944444 40.948055555),2017-01-01,http://www.wikidata.org/entity/Q17151,Солун,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q12298536,Христо Шалдев,,1876-12-25,http://www.wikidata.org/entity/Q2354194,Гумендже,Point(22.451944444 40.948055555),1962-02-02,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12271372,Алеко Пишутов,,1918-01-01,http://www.wikidata.org/entity/Q2354194,Гумендже,Point(22.451944444 40.948055555),1947-01-01,http://www.wikidata.org/entity/Q3394352,Паяк,Point(22.335827777 40.953197222)
http://www.wikidata.org/entity/Q11312330,Ичко Бойчев,,1882-01-01,http://www.wikidata.org/entity/Q2354194,Гумендже,Point(22.451944444 40.948055555),1960-01-17,http://www.wikidata.org/entity/Q173277,Благоевград,Point(23.089722222 42.011944444)
http://www.wikidata.org/entity/Q11057805,Георги Василевски,,1935-11-24,http://www.wikidata.org/entity/Q2354194,Гумендже,Point(22.451944444 40.948055555),2009-08-02,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q462782,Христо Батанджиев,български революционер,1869-01-01,http://www.wikidata.org/entity/Q2354194,Гумендже,Point(22.451944444 40.948055555),1913-06-20,http://www.wikidata.org/entity/Q34575,Бяло море,Point(25.3 38.5)
http://www.wikidata.org/entity/Q33749,Иван Алев,,1851-01-01,http://www.wikidata.org/entity/Q2354194,Гумендже,Point(22.451944444 40.948055555),1919-02-15,http://www.wikidata.org/entity/Q457141,Гоце Делчев,Point(23.729077 41.573684)
http://www.wikidata.org/entity/Q12294582,Спиро Карасулски,,1869-01-01,http://www.wikidata.org/entity/Q1747381,Ругуновец,Point(22.5714 40.9954),1929-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q738266,Антон Югов,български политик,1904-08-05,http://www.wikidata.org/entity/Q1747381,Ругуновец,Point(22.5714 40.9954),1991-07-06,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12295580,Стоян Попов,български партизанин,1898-07-25,http://www.wikidata.org/entity/Q12279183,Дряново (Серско),Point(23.718861111 41.133583333),1969-07-18,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q97585440,Q97585440,,1960-01-01,http://www.wikidata.org/entity/Q11519252,Долна Нушка,Point(23.74638889 41.06055556),2018-11-08,http://www.wikidata.org/entity/Q1524,Атина,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q3400495,Павел Граматиков,,1870-01-01,http://www.wikidata.org/entity/Q3403353,Кониково,Point(22.53 40.858055555),1902-11-01,http://www.wikidata.org/entity/Q12283091,Киркалово,Point(22.454166666 40.751111111)
http://www.wikidata.org/entity/Q65093907,Григор Думбалов,български революционер,1862-01-01,http://www.wikidata.org/entity/Q3403301,Рамел,Point(22.53916667 40.8125),1942-01-01,http://www.wikidata.org/entity/Q406657,Свети Влас,Point(27.7577 42.713797)
http://www.wikidata.org/entity/Q109887299,Парисис Панос,гръцки военен лекар и революционер,1887-01-01,http://www.wikidata.org/entity/Q3399479,Довища,Point(23.709444444 41.084166666),1917-07-01,http://www.wikidata.org/entity/Q147909,Царство България,Point(23.31666667 42.7)
http://www.wikidata.org/entity/Q19205663,Атанасиос Папафотиу,,1870-01-01,http://www.wikidata.org/entity/Q3399479,Довища,Point(23.709444444 41.084166666),1948-01-01,http://www.wikidata.org/entity/Q1524,Атина,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q12910816,Султана Делчева,българска общественичка,1850-01-01,http://www.wikidata.org/entity/Q21079955,Морарци,Point(22.876666666 41.128888888),1907-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954)
http://www.wikidata.org/entity/Q107250259,Йосиф Тошков,български комунист,1903-01-01,http://www.wikidata.org/entity/Q21079939,Владая,Point(22.743611111 41.145277777),1933-06-24,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q3401049,Янис Рамналис,,1885-01-01,http://www.wikidata.org/entity/Q12291912,Равна (дем Кукуш),Point(23.162222222 40.9875),1923-01-01,http://www.wikidata.org/entity/Q6472143,Лангадикия,Point(23.24666667 40.63583333)
http://www.wikidata.org/entity/Q511992,Христо Македонски,български хайдутин и революционер,1834-01-01,http://www.wikidata.org/entity/Q12277193,Горни Тодорак,Point(23.010277777 41.156944444),1916-07-05,http://www.wikidata.org/entity/Q160173,Русе,Point(25.953907 43.844532)
http://www.wikidata.org/entity/Q65028868,Дионис Даулов,български революционер,,http://www.wikidata.org/entity/Q12290215,Петгъс,Point(22.410277777 40.929444444),1951-01-01,http://www.wikidata.org/entity/Q193241,Несебър,Point(27.724724 42.659507)
http://www.wikidata.org/entity/Q4976962,Агатонас Яковидис,,1955-01-02,http://www.wikidata.org/entity/Q12279351,Евангелисмос,Point(23.22 40.695),2020-08-05,http://www.wikidata.org/entity/Q17151,Солун,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q77798776,Кръстю Русев,,1913-03-13,http://www.wikidata.org/entity/Q12276888,Геракарци,Point(22.457777777 40.899444444),1995-01-01,http://www.wikidata.org/entity/Q193241,Несебър,Point(27.724724 42.659507)
http://www.wikidata.org/entity/Q19205077,Георги Шашев,,1920-01-01,http://www.wikidata.org/entity/Q3403444,Баровица,Point(22.38819 40.97846),1947-11-17,http://www.wikidata.org/entity/Q3394352,Паяк,Point(22.335827777 40.953197222)
http://www.wikidata.org/entity/Q19161847,Ичо Търтев,гръцки комунист,1920-01-01,http://www.wikidata.org/entity/Q3403444,Баровица,Point(22.38819 40.97846),1947-11-17,http://www.wikidata.org/entity/Q3394352,Паяк,Point(22.335827777 40.953197222)
http://www.wikidata.org/entity/Q16332545,Христо Доямов,гръцки революционер,1880-01-01,http://www.wikidata.org/entity/Q3403444,Баровица,Point(22.38819 40.97846),1916-01-01,http://www.wikidata.org/entity/Q41,Гърция,Point(23.0 38.5)
http://www.wikidata.org/entity/Q3401173,Гоно Доямов,,1880-01-01,http://www.wikidata.org/entity/Q3403444,Баровица,Point(22.38819 40.97846),1948-01-01,http://www.wikidata.org/entity/Q7671409,Църна река,Point(22.42017 40.98437)
http://www.wikidata.org/entity/Q3401075,Лазар Доямов,,1878-01-01,http://www.wikidata.org/entity/Q3403444,Баровица,Point(22.38819 40.97846),1912-08-24,http://www.wikidata.org/entity/Q3403444,Баровица,Point(22.38819 40.97846)
http://www.wikidata.org/entity/Q108382328,Лазар Вантов,български революционер,,http://www.wikidata.org/entity/Q3401633,Смол,Point(22.570833333 41.069722222),,http://www.wikidata.org/entity/Q115998,Горна Оряховица,Point(25.704082 43.130393)
http://www.wikidata.org/entity/Q12296584,Тодор Симовски,,1924-02-14,http://www.wikidata.org/entity/Q3401490,Извор,Point(22.49888889 41.01),1998-01-04,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12277396,Григор Тотев,,1868-05-10,http://www.wikidata.org/entity/Q3401200,Сехово,Point(22.51102 41.12209),1934-07-11,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q11021883,Георгиос Стаматиадис,,1825-01-01,http://www.wikidata.org/entity/Q3401200,Сехово,Point(22.51102 41.12209),1908-01-01,http://www.wikidata.org/entity/Q3401200,Сехово,Point(22.51102 41.12209)
http://www.wikidata.org/entity/Q100859584,Ташо Гиздаров,български революционер,1884-01-09,http://www.wikidata.org/entity/Q2642941,Ливада,Point(22.29203 41.005698),1933-10-16,http://www.wikidata.org/entity/Q1288074,Каймакчалан,Point(21.786111111 40.930277777)
http://www.wikidata.org/entity/Q12274879,Василе Барба,германски учен,1918-01-01,http://www.wikidata.org/entity/Q2642941,Ливада,Point(22.29203 41.005698),2007-01-01,http://www.wikidata.org/entity/Q2833,Фрайбург,Point(7.85 47.995)
http://www.wikidata.org/entity/Q15618011,Михалис Синакос,,1897-01-01,http://www.wikidata.org/entity/Q1346418,Епаноми,Point(22.92805556 40.42611111),1979-11-13,http://www.wikidata.org/entity/Q17151,Солун,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q12275066,Вениамин Мачуковски,,1847-01-01,http://www.wikidata.org/entity/Q1007219,Мачуково,Point(22.559166666 41.104166666),1878-01-01,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q19205075,Пено Карамуткин,,1920-01-01,http://www.wikidata.org/entity/Q976691,Крива,Point(22.41037 40.95433),1947-11-17,http://www.wikidata.org/entity/Q3394352,Паяк,Point(22.335827777 40.953197222)
http://www.wikidata.org/entity/Q60476221,Надежда Измирлиева,българска учителка,1901-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1993-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q60332448,Райна Измирлиева,българска учителка,1884-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1949-01-01,http://www.wikidata.org/entity/Q173277,Благоевград,Point(23.089722222 42.011944444)
http://www.wikidata.org/entity/Q60332081,Димитър Измирлиев,"български общественик и революционер, деец на Вътрешната македоно-одринска революционна организация",1866-10-24,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1943-05-16,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q52782606,Туше Чопов,български революционер,1897-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1959-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q22134319,Никола Влахов,,1884-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1965-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q21994989,Страхил Титиринов,български художник,1905-01-03,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1961-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q19206248,Александър Владиков,български фотограф,1874-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1942-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q19205030,Йордан Ярцев,български печатар,,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1954-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q19203940,Петър Хаджиделев,,1889-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1983-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
