id,ГЕРБ-СДС,ПП,ДПС,ВЪЗР,БСП,ДБ,БВ,ИТН,не подкрепям никого,ИЗПРАВИ СЕ,ВМРО,ДНК,КСБ,АТАКА,РВО,ГЛАС НАРОДЕН,БСДД,ЕВРОЛЕВИЦА,КТБ,КОД,МИР,ПД,НДЕ,НФСБ,БТР,НП ИСИ,БНС,ПРАВОТО,БНО,независими,невалидни,total_valid,total,eligible_voters,n_stations
17052,1,3,2,1,3,2,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,14.0,23.0,1
17066,11,4,94,2,3,5,0,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,125.0,125.0,362.0,1
17097,6,1,0,0,26,2,0,0,0.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1.0,38.0,39.0,44.0,1
17107,19,6,2,1,17,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48.0,48.0,71.0,1
17124,35,11,45,2,6,1,0,1,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0,7.0,107.0,114.0,277.0,1
17138,7,1,288,1,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,301.0,301.0,1113.0,2
17141,137,61,4,66,83,41,34,12,26.0,3,2,0,3,2,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0.0,0.0,482.0,482.0,1024.0,2
17155,45,26,4,7,15,4,3,2,2.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,110.0,111.0,210.0,1
17172,19,10,65,6,14,1,4,7,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,130.0,141.0,296.0,1
17186,1,0,43,0,2,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,49.0,51.0,143.0,1
17192,6,12,2,1,10,0,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,35.0,47.0,1
17208,17,2,2,7,15,1,2,1,0.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,52.0,55.0,79.0,1
17213,25,22,166,4,8,1,4,4,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,240.0,240.0,416.0,1
17230,2,1,67,1,1,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75.0,75.0,222.0,1
17244,32,31,70,4,7,0,3,3,1.0,2,1,1,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,162.0,162.0,434.0,1
17258,29,7,1,8,7,5,3,7,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,71.0,71.0,108.0,1
17275,12,2,2,4,4,1,0,1,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,30.0,30.0,60.0,1
17323,5,12,36,19,11,2,7,2,5.0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,105.0,107.0,222.0,1
17347,16,4,161,1,19,1,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,205.0,205.0,385.0,1
17350,32,23,4,8,27,2,1,5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,105.0,108.0,108.0,1
17364,29,12,1,4,9,4,3,8,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,77.0,78.0,200.0,1
17378,14,20,1,5,9,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,56.0,58.0,72.0,1
17381,8,6,0,5,2,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,23.0,28.0,1
17395,1773,1027,215,586,1767,277,281,159,215.0,20,97,36,13,21,24,8,12,12,14,9,4,7,7,3,2,0,3,4,5,0.0,4.0,6601.0,6605.0,17143.0,24
17405,47,10,1,1,6,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,7.0,71.0,78.0,135.0,1
17419,201,40,124,28,43,7,4,26,7.0,3,1,1,0,0,0,0,4,1,2,0,0,0,0,0,0,2,0,0,0,0.0,0.0,494.0,494.0,1501.0,2
17422,99,92,21,30,96,9,2,17,13.0,6,1,5,1,8,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0.0,2.0,407.0,409.0,1119.0,4
17436,349,55,8,25,18,10,9,3,2.0,4,2,0,2,1,2,4,13,4,4,2,1,3,0,0,7,2,4,1,2,0.0,0.0,537.0,537.0,3467.0,4
17449,105,35,8,10,19,6,2,4,5.0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,10.0,201.0,211.0,310.0,1
17453,58,13,18,4,17,2,1,1,3.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,4.0,124.0,128.0,315.0,1
17467,8,10,1,0,72,4,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,98.0,101.0,131.0,1
17470,19,13,9,8,78,2,1,2,2.0,2,2,1,4,0,0,1,4,0,0,0,0,0,0,2,1,1,0,0,0,0.0,0.0,152.0,152.0,891.0,1
17484,128,74,7,81,67,7,19,14,19.0,4,1,3,1,0,0,1,1,0,1,1,1,1,1,2,1,0,0,0,0,0.0,0.0,435.0,435.0,1761.0,3
17498,4,1,183,3,1,2,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,198.0,198.0,432.0,1
17508,38,4,117,4,22,1,0,1,1.0,2,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,198.0,198.0,693.0,1
17511,3,1,1,1,8,1,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1.0,20.0,21.0,25.0,1
17542,7,11,15,2,14,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,52.0,57.0,85.0,1
17556,61,34,6,24,35,5,2,5,3.0,0,7,0,1,1,0,0,2,0,2,0,0,1,1,0,0,1,0,0,0,0.0,0.0,191.0,191.0,803.0,2
17573,31,8,99,7,12,1,2,4,1.0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,171.0,171.0,817.0,1
17587,56,35,147,16,23,6,5,7,4.0,1,0,0,1,3,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0.0,0.0,309.0,309.0,910.0,2
17590,118,2,4,1,2,2,0,2,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.0,0.0,135.0,135.0,509.0,1
17600,50,3,43,3,11,0,2,1,4.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,126.0,126.0,522.0,1
17631,17,4,6,0,7,2,1,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,46.0,48.0,99.0,1
17645,67,78,16,15,57,151,15,9,7.0,4,1,0,0,1,2,0,1,4,3,0,1,0,1,2,0,0,0,2,0,0.0,0.0,437.0,437.0,1064.0,3
17659,1,7,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.0,12.0,16.0,1
17676,19,8,43,4,1,1,1,1,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,82.0,82.0,135.0,1
17680,36,17,1,12,15,0,0,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0,2.0,89.0,91.0,262.0,1
17693,23,25,0,13,24,1,19,0,0.0,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,112.0,114.0,179.0,1
17717,17,11,50,9,28,1,2,8,0.0,0,1,0,1,1,4,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,138.0,138.0,446.0,1
17734,4,4,1,3,1,5,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,20.0,21.0,27.0,1
17748,20,26,1,15,14,2,3,9,2.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,429.0,1
17751,87,28,0,12,5,3,4,1,4.0,0,4,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,154.0,154.0,569.0,1
17782,11,12,1,4,4,1,0,4,1.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,44.0,44.0,118.0,1
17796,21,2,1,0,3,1,0,1,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,37.0,37.0,70.0,1
17806,94,119,6,50,32,15,51,16,26.0,3,2,1,6,4,1,0,5,3,1,0,1,4,3,0,0,0,0,0,0,0.0,0.0,443.0,443.0,1420.0,2
17823,301,10,91,9,18,0,8,4,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,445.0,450.0,1011.0,2
17854,100,95,13,40,53,14,21,29,16.0,9,0,1,5,0,0,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0.0,0.0,404.0,404.0,1271.0,2
17868,6,1,118,0,3,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5.0,132.0,137.0,332.0,2
17871,3,1,54,1,1,1,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,65.0,67.0,226.0,1
17885,33,37,2,11,18,12,17,9,9.0,3,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,158.0,158.0,365.0,1
17909,21,8,88,3,9,0,1,2,1.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,137.0,137.0,618.0,1
17912,413,30,48,24,38,7,9,3,10.0,1,16,1,1,1,1,1,1,2,2,0,0,0,1,0,5,1,1,2,1,1.0,0.0,621.0,621.0,1967.0,3
17943,13,24,68,14,20,5,6,6,3.0,0,4,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,168.0,168.0,563.0,1
17957,28,21,154,3,8,5,1,3,6.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0.0,0.0,236.0,236.0,783.0,1
17960,17,17,1,6,19,6,2,3,1.0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,78.0,80.0,301.0,1
17974,576,340,68,196,223,47,102,77,64.0,7,16,9,12,4,0,4,5,3,5,1,7,3,1,11,0,7,1,1,3,0.0,0.0,1793.0,1793.0,7018.0,11
17988,9,4,331,4,2,3,0,3,0.0,0,0,0,0,0,0,0,3,0,0,1,1,2,0,0,1,0,2,0,0,0.0,1.0,366.0,367.0,1359.0,2
17991,21,6,3,9,4,3,3,2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,53.0,54.0,87.0,1
18018,39,7,38,7,20,2,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,117.0,117.0,398.0,1
18040,1,0,8,1,2,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,15.0,16.0,24.0,1
18054,35,3,27,2,5,2,5,2,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,83.0,83.0,330.0,1
18071,3,1,71,0,6,0,0,1,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.0,84.0,436.0,1
18085,3,9,42,0,3,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,60.0,60.0,238.0,1
18099,131,84,14,75,108,18,26,36,26.0,9,2,5,1,0,3,2,4,0,1,0,3,0,0,1,0,0,0,0,0,0.0,1.0,549.0,550.0,2671.0,5
18109,35,16,2,10,13,7,3,3,2.0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3.0,95.0,98.0,161.0,1
18126,9,0,43,1,1,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,57.0,57.0,129.0,1
18133,16,8,1,1,2,1,0,1,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,34.0,35.0,36.0,1
18143,51,16,1,8,10,3,2,1,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,5.0,97.0,102.0,173.0,1
18157,126,99,351,98,137,25,17,32,9.0,8,6,1,8,0,1,3,4,4,6,3,0,1,0,3,2,2,9,2,4,0.0,3.0,961.0,964.0,2386.0,5
18160,10,35,43,15,12,4,5,4,3.0,1,5,1,0,1,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,145.0,145.0,419.0,1
18174,47,33,1,18,8,13,10,14,10.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,158.0,158.0,319.0,1
18188,46,1,275,2,3,1,0,0,0.0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0.0,0.0,336.0,336.0,752.0,1
18191,4,1,1,12,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,22.0,109.0,1
18201,12,16,0,4,8,4,6,6,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,59.0,60.0,94.0,1
18215,40,22,2,15,9,8,4,4,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,111.0,114.0,252.0,1
18229,37,15,182,5,10,3,3,6,3.0,0,1,1,0,0,0,0,2,0,1,2,1,1,2,0,0,0,0,0,0,0.0,0.0,275.0,275.0,1052.0,2
18232,38,5,64,1,3,2,2,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,119.0,119.0,363.0,1
18259,30,11,3,14,29,1,4,2,1.0,4,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0.0,3.0,105.0,108.0,203.0,1
18263,33,19,2,5,11,5,0,2,6.0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,88.0,91.0,86.0,1
18277,37,28,2,15,8,6,6,2,2.0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,111.0,115.0,172.0,1
18280,387,554,80,293,340,53,115,133,108.0,23,11,7,11,9,12,3,10,9,6,1,7,5,13,5,2,10,2,5,3,0.0,8.0,2217.0,2225.0,6366.0,11
18294,19,10,2,7,4,8,6,2,0.0,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.0,66.0,102.0,1
18304,56,24,49,20,42,10,5,2,6.0,2,1,1,1,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0.0,0.0,225.0,225.0,483.0,1
18321,6,1,104,0,1,3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,118.0,118.0,735.0,1
18335,9,3,1,3,13,5,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,35.0,37.0,1
18349,14,7,1,4,6,3,6,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,44.0,45.0,69.0,1
18352,34,5,1,7,4,0,1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,2.0,58.0,60.0,207.0,1
18366,100,60,284,30,82,22,25,21,19.0,1,26,2,2,0,0,1,2,3,2,0,2,1,1,1,1,0,3,0,0,0.0,0.0,691.0,691.0,1552.0,3
18374,17,5,8,2,4,6,1,6,1.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,55.0,57.0,184.0,1
18407,2,12,140,3,3,1,1,2,0.0,1,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,172.0,172.0,462.0,1
18424,89,22,186,3,10,0,1,5,8.0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,329.0,329.0,775.0,1
18455,39,9,1,1,15,2,1,9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.0,83.0,86.0,208.0,1
18469,32,32,29,17,20,3,24,7,6.0,3,0,0,1,1,29,0,2,0,1,0,0,1,1,0,2,1,0,0,0,0.0,0.0,212.0,212.0,813.0,2
18486,24,15,19,2,14,12,1,2,1.0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0.0,2.0,100.0,102.0,128.0,1
18490,300,194,27,130,72,65,55,58,69.0,10,11,5,3,7,2,7,3,2,5,3,2,1,2,0,1,0,0,0,0,0.0,0.0,1034.0,1034.0,2848.0,4
18505,118,69,110,63,69,19,50,13,38.0,9,7,2,0,2,2,1,4,2,3,0,1,0,3,0,1,1,2,1,0,0.0,0.0,590.0,590.0,2121.0,4
18513,18,3,44,1,1,0,0,3,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,72.0,72.0,72.0,1
18527,58,1,42,0,5,2,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,111.0,111.0,173.0,1
18544,6,5,39,1,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,55.0,56.0,76.0,1
18558,43,33,67,7,14,12,0,16,5.0,0,2,1,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,0,0.0,0.0,209.0,209.0,432.0,1
18561,27,8,0,7,5,6,20,2,2.0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1.0,80.0,81.0,75.0,1
18575,3,3,1,5,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,17.0,17.0,61.0,1
18589,102,100,7,58,55,52,16,18,24.0,6,2,0,1,5,1,3,2,0,0,0,1,1,0,7,0,1,2,1,0,0.0,0.0,465.0,465.0,1481.0,2
20033,51,42,20,4,47,8,1,5,11.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.0,3.0,194.0,197.0,470.0,2
20047,43,0,14,3,5,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,2.0,69.0,71.0,145.0,1
20050,11,4,8,0,7,1,1,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,40.0,40.0,323.0,1
20064,30,3,374,2,4,0,4,4,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,430.0,430.0,623.0,1
20105,103,33,6,21,14,9,15,11,2.0,1,45,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,1,0,0.0,0.0,268.0,268.0,1003.0,2
20119,25,18,17,8,10,9,6,3,3.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,103.0,104.0,292.0,1
20153,26,20,2,11,9,1,6,5,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.0,84.0,174.0,1
20167,13,1,154,1,4,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,175.0,175.0,438.0,1
20184,323,149,143,98,105,13,32,37,27.0,6,23,4,2,0,0,1,3,5,4,1,0,2,3,1,4,0,1,2,1,0.0,3.0,990.0,993.0,3533.0,5
20208,38,11,1,4,3,1,2,2,1.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,70.0,72.0,113.0,1
20225,20,20,1,2,4,0,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,51.0,62.0,1
20242,317,214,44,154,123,56,56,62,40.0,13,16,2,5,7,7,9,3,2,2,3,1,2,4,4,2,1,0,0,1,0.0,0.0,1150.0,1150.0,3137.0,5
20256,24,15,2,1,10,2,3,1,0.0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,62.0,63.0,105.0,1
20273,95,57,4,45,21,8,15,8,12.0,0,2,2,2,0,0,0,2,2,0,0,0,0,2,2,0,0,1,0,1,0.0,0.0,281.0,281.0,1371.0,2
20300,63,24,26,21,24,9,9,4,5.0,1,1,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,1,0,0,0.0,0.0,195.0,195.0,529.0,1
20314,20,10,29,12,76,2,2,8,2.0,3,0,0,1,1,2,0,0,3,2,0,0,0,1,0,2,0,0,0,0,0.0,0.0,176.0,176.0,422.0,1
20328,5,1,2,0,6,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.0,16.0,51.0,1
20331,80,41,1136,6,28,5,1,15,19.0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1337.0,1337.0,2023.0,3
20345,6,3,1,0,4,2,1,2,0.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,30.0,32.0,54.0,1
20359,6,4,3,7,20,1,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,44.0,47.0,69.0,1
20362,77,33,10,21,41,6,10,10,6.0,12,1,0,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,0,0,0.0,0.0,237.0,237.0,703.0,1
20376,57,23,5,18,40,3,5,8,2.0,4,2,0,2,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,174.0,174.0,741.0,1
20383,27,28,4,9,29,4,2,80,3.0,2,0,3,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0,196.0,196.0,567.0,1
20393,2,2,24,0,4,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,35.0,37.0,46.0,1
20403,22,11,68,1,3,1,0,1,1.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,110.0,114.0,192.0,1
20417,12,7,1,4,8,1,1,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.0,41.0,43.0,107.0,1
20420,38,8,0,4,8,3,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,64.0,64.0,97.0,1
20448,3,4,1,0,4,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,15.0,24.0,1
20465,513,278,378,111,283,54,61,65,78.0,10,7,4,4,4,6,3,4,8,7,2,3,6,6,2,0,7,2,0,1,0.0,2.0,1907.0,1909.0,5715.0,11
20479,2,1,9,0,7,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,23.0,24.0,29.0,1
20482,1291,295,46,219,152,36,87,82,61.0,52,11,5,3,6,2,2,6,6,2,4,2,7,7,10,4,16,4,1,4,1.0,0.0,2424.0,2424.0,7046.0,9
20514,8,5,1,3,5,1,0,1,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,31.0,33.0,40.0,1
20523,12,10,0,4,7,2,0,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,41.0,41.0,59.0,1
20537,22,13,0,19,23,6,7,9,8.0,7,4,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0.0,0.0,128.0,128.0,346.0,1
20540,14,7,5,5,2,5,0,1,0.0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42.0,42.0,560.0,1
20554,2,1,83,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,87.0,87.0,358.0,1
20568,66,11,2,9,17,1,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,9.0,112.0,121.0,188.0,1
20585,4,2,0,0,11,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,20.0,21.0,29.0,1
20609,19,1,134,0,1,7,1,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,169.0,169.0,534.0,1
20612,15,12,2,4,6,3,3,2,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,2.0,52.0,54.0,72.0,1
20630,3,7,1,9,22,6,6,5,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,63.0,63.0,94.0,1
20643,6,3,69,0,0,0,3,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,83.0,83.0,225.0,1
20657,7,2,0,3,13,1,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.0,29.0,38.0,1
20688,124,62,157,34,69,11,8,12,11.0,4,1,3,0,4,2,1,4,2,0,1,1,0,3,1,2,0,1,1,1,0.0,0.0,520.0,520.0,1868.0,3
20701,82,12,22,5,4,0,0,3,0.0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,132.0,132.0,559.0,1
20732,3,1,93,0,4,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,103.0,103.0,531.0,2
20746,92,49,1470,19,25,6,7,19,12.0,1,3,2,0,0,1,0,14,0,2,1,2,2,3,1,2,0,1,0,0,0.0,0.0,1734.0,1734.0,6453.0,6
20755,2,3,152,1,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,162.0,162.0,452.0,1
