id,ЗАЕДНО,СВОБОДА,БНС,БСП,ГЕРБ-СДС,АТАКА,ДПС,МУТРИ ВЪН!,МИР,БТР,ВЪЗР,ПОДЕМ,БРИГАДА,ПРЯКА ДЕМОКРАЦИЯ,БЪЛГАРСКО ЛЯТО,"ВМРО, ВОЛЯ И НФСБ",ЛЯВ СЪЮЗ,Партия на ЗЕЛЕНИТЕ,НОД,ГЛАС НАРОДЕН,РЕПУБЛИКАНЦИ ЗА БГ,ИТН,ДБ,независими,не подкрепям никого,total,eligible_voters,активност
10464,0.0,0.0,0.0,0.18584070796460178,0.20353982300884957,0.035398230088495575,0.0,0.05309734513274336,0.0,0.0,0.035398230088495575,0.0,0.0,0.0,0.0,0.05309734513274336,0.0,0.0,0.0,0.008849557522123894,0.008849557522123894,0.40707964601769914,0.0,0.0,0.008849557522123894,113.0,199.0,0.5678391959798995
10478,0.0,0.0,0.041666666666666664,0.2916666666666667,0.375,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,24.0,40.0,0.6
10481,0.0,0.00546448087431694,0.0,0.01092896174863388,0.09289617486338798,0.0,0.8032786885245902,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.01092896174863388,0.0,0.01639344262295082,183.0,673.0,0.27191679049034173
10495,0.0,0.0,0.0,0.1875,0.625,0.0,0.041666666666666664,0.010416666666666666,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.010416666666666666,0.0,0.0,96.0,424.0,0.22641509433962265
10505,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,0.3396825396825397,0.20317460317460317,0.0,0.006349206349206349,0.03492063492063492,0.0031746031746031746,0.0,0.031746031746031744,0.0,0.0,0.006349206349206349,0.022222222222222223,0.0380952380952381,0.0,0.0,0.0,0.0,0.015873015873015872,0.25396825396825395,0.02857142857142857,0.0,0.006349206349206349,315.0,771.0,0.4085603112840467
10548,0.0,0.0,0.01639344262295082,0.22950819672131148,0.36065573770491804,0.01639344262295082,0.03278688524590164,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.18032786885245902,0.04918032786885246,0.0,0.0,61.0,129.0,0.4728682170542636
10553,0.0,0.0,0.0,0.15625,0.5625,0.0,0.010416666666666666,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.041666666666666664,0.0,0.03125,96.0,117.0,0.8205128205128205
10567,0.0,0.0,0.0,0.3090909090909091,0.21818181818181817,0.0,0.01818181818181818,0.07272727272727272,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.23636363636363636,0.01818181818181818,0.0,0.0,55.0,105.0,0.5238095238095238
10584,0.0,0.0,0.0,0.04081632653061224,0.061224489795918366,0.0,0.8571428571428571,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,49.0,68.0,0.7205882352941176
10611,0.0,0.0,0.0,0.15584415584415584,0.37662337662337664,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.12987012987012986,0.012987012987012988,0.0,0.0,77.0,676.0,0.11390532544378698
10625,0.0,0.0,0.0,0.20689655172413793,0.25862068965517243,0.0,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.29310344827586204,0.0,0.0,58.0,173.0,0.3352601156069364
10639,0.0,0.0,0.0,0.1111111111111111,0.6,0.0,0.08888888888888889,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.022222222222222223,0.0,0.0,45.0,76.0,0.5921052631578947
10642,0.0,0.0017006802721088435,0.0,0.015306122448979591,0.14285714285714285,0.0017006802721088435,0.782312925170068,0.006802721088435374,0.0,0.0,0.0017006802721088435,0.0,0.0,0.0,0.0,0.003401360544217687,0.0,0.0,0.0,0.0,0.0,0.03741496598639456,0.0,0.0,0.006802721088435374,588.0,1385.0,0.42454873646209385
10656,0.0,0.0,0.0,0.20833333333333334,0.5833333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,24.0,26.0,0.9230769230769231
10663,0.0,0.0,0.0,0.12727272727272726,0.509090909090909,0.0,0.00909090909090909,0.00909090909090909,0.0,0.0,0.03636363636363636,0.0,0.00909090909090909,0.0,0.01818181818181818,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.2,0.07272727272727272,0.0,0.0,110.0,235.0,0.46808510638297873
10673,0.0,0.0,0.0,0.24210526315789474,0.4421052631578947,0.010526315789473684,0.010526315789473684,0.031578947368421054,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.021052631578947368,0.031578947368421054,0.021052631578947368,0.0,0.0,0.0,0.0,0.09473684210526316,0.06315789473684211,0.0,0.010526315789473684,95.0,138.0,0.6884057971014492
10687,0.0,0.005319148936170213,0.0,0.031914893617021274,0.047872340425531915,0.0,0.8031914893617021,0.02127659574468085,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.05319148936170213,0.010638297872340425,0.0,0.010638297872340425,188.0,447.0,0.42058165548098436
10690,0.0,0.0,0.008547008547008548,0.1452991452991453,0.27350427350427353,0.0,0.0,0.06837606837606838,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.017094017094017096,0.008547008547008548,0.0,0.008547008547008548,0.0,0.0,0.3504273504273504,0.1111111111111111,0.0,0.0,117.0,219.0,0.5342465753424658
10700,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,129.0,0.37209302325581395
10714,0.0,0.0,0.004282655246252677,0.019271948608137045,0.10278372591006424,0.006423982869379015,0.7301927194860813,0.017130620985010708,0.0,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027837259100642397,0.0835117773019272,0.0,0.006423982869379015,467.0,1142.0,0.4089316987740806
10728,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.881578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.013157894736842105,0.0,0.0,76.0,130.0,0.5846153846153846
10731,0.0,0.0,0.00749063670411985,0.1198501872659176,0.40074906367041196,0.003745318352059925,0.026217228464419477,0.0749063670411985,0.0,0.0,0.0299625468164794,0.0,0.003745318352059925,0.0,0.0,0.0299625468164794,0.0,0.0,0.0,0.0,0.003745318352059925,0.24344569288389514,0.04119850187265917,0.0,0.0149812734082397,267.0,455.0,0.5868131868131868
10759,0.0,0.0,0.0019193857965451055,0.011516314779270634,0.0671785028790787,0.0,0.8560460652591171,0.003838771593090211,0.0019193857965451055,0.0019193857965451055,0.0,0.0,0.0019193857965451055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005758157389635317,0.0345489443378119,0.005758157389635317,0.0,0.007677543186180422,521.0,1447.0,0.36005528680027643
10762,0.0,0.014925373134328358,0.014925373134328358,0.1865671641791045,0.43283582089552236,0.022388059701492536,0.05970149253731343,0.03731343283582089,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.13432835820895522,0.05223880597014925,0.0,0.022388059701492536,134.0,511.0,0.2622309197651663
10776,0.0055248618784530384,0.0027624309392265192,0.016574585635359115,0.23756906077348067,0.42265193370165743,0.0055248618784530384,0.008287292817679558,0.03867403314917127,0.0,0.0055248618784530384,0.03591160220994475,0.0,0.0,0.0055248618784530384,0.024861878453038673,0.027624309392265192,0.0027624309392265192,0.0,0.0,0.0,0.0055248618784530384,0.11602209944751381,0.027624309392265192,0.0,0.011049723756906077,362.0,870.0,0.4160919540229885
10789,0.0,0.0,0.0,0.14423076923076922,0.4326923076923077,0.0,0.07692307692307693,0.019230769230769232,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.25961538461538464,0.019230769230769232,0.0,0.009615384615384616,104.0,147.0,0.7074829931972789
10803,0.0,0.0006944444444444445,0.0,0.09513888888888888,0.059027777777777776,0.004861111111111111,0.5229166666666667,0.022222222222222223,0.001388888888888889,0.0020833333333333333,0.011805555555555555,0.0,0.001388888888888889,0.002777777777777778,0.017361111111111112,0.020833333333333332,0.0006944444444444445,0.0,0.001388888888888889,0.0006944444444444445,0.0006944444444444445,0.20833333333333334,0.017361111111111112,0.0,0.008333333333333333,1440.0,4570.0,0.3150984682713348
10820,0.002421307506053269,0.007263922518159807,0.002421307506053269,0.16585956416464892,0.32929782082324455,0.006053268765133172,0.0012106537530266344,0.0387409200968523,0.0,0.002421307506053269,0.013317191283292978,0.0,0.0,0.002421307506053269,0.018159806295399514,0.029055690072639227,0.00847457627118644,0.0012106537530266344,0.002421307506053269,0.0012106537530266344,0.09200968523002422,0.22033898305084745,0.04721549636803874,0.0,0.00847457627118644,826.0,2591.0,0.31879583172520265
10834,0.0,0.0,0.0,0.1885245901639344,0.39344262295081966,0.02459016393442623,0.0,0.06557377049180328,0.0,0.00819672131147541,0.00819672131147541,0.0,0.0,0.0,0.01639344262295082,0.040983606557377046,0.0,0.0,0.0,0.0,0.0,0.14754098360655737,0.09836065573770492,0.0,0.00819672131147541,122.0,179.0,0.6815642458100558
10848,0.0,0.023715415019762844,0.0,0.13438735177865613,0.34782608695652173,0.003952569169960474,0.039525691699604744,0.11462450592885376,0.0,0.003952569169960474,0.011857707509881422,0.007905138339920948,0.003952569169960474,0.0,0.023715415019762844,0.023715415019762844,0.007905138339920948,0.003952569169960474,0.0,0.0,0.0,0.21739130434782608,0.023715415019762844,0.0,0.007905138339920948,253.0,913.0,0.27710843373493976
10851,0.005509641873278237,0.0,0.0027548209366391185,0.162534435261708,0.2809917355371901,0.008264462809917356,0.005509641873278237,0.046831955922865015,0.0027548209366391185,0.0027548209366391185,0.01928374655647383,0.0,0.0,0.0027548209366391185,0.04132231404958678,0.024793388429752067,0.0,0.0,0.0027548209366391185,0.0,0.01928374655647383,0.31129476584022037,0.049586776859504134,0.0,0.011019283746556474,363.0,1295.0,0.2803088803088803
