id,ГЕРБ-СДС,ИТН,БСП,ДБ,ДПС,МУТРИ ВЪН!,"ВМРО, ВОЛЯ И НФСБ",ВЪЗР,БЪЛГАРСКО ЛЯТО,не подкрепям никого,АТАКА,ЛЯВ СЪЮЗ,РЕПУБЛИКАНЦИ ЗА БГ,НОД,БНС,ГЛАС НАРОДЕН,СВОБОДА,БТР,МИР,ЗАЕДНО,Партия на ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,БРИГАДА,ПОДЕМ,независими,невалидни,total_valid,total,eligible_voters,n_stations
67622,33,23,43,3,40,5,4,1,0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,156.0,156.0,335.0,2
67636,32,23,24,4,0,4,1,1,1,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,4.0,93.0,97.0,219.0,1
67653,2886,3011,1719,1180,284,547,197,239,192,209.0,45,31,8,22,19,20,13,14,10,11,12,13,7,0,0.0,2.0,10689.0,10691.0,25365.0,41
67667,90,48,42,5,127,13,6,3,7,6.0,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,0.0,354.0,354.0,708.0,1
67670,40,17,23,2,4,11,2,1,2,1.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,106.0,110.0,204.0,1
67698,29,5,7,2,1,2,4,1,0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,54.0,60.0,117.0,1
67708,412,248,176,18,45,43,40,25,8,12.0,9,2,26,2,2,1,3,2,1,3,1,3,1,0,0.0,3.0,1083.0,1086.0,3253.0,5
67725,3,2,2,0,215,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,224.0,224.0,337.0,1
67739,62,13,8,1,78,2,8,0,0,0.0,1,0,0,0,3,0,1,0,1,1,0,0,0,0,0.0,0.0,179.0,179.0,509.0,1
67756,11,15,8,2,2,2,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,43.0,44.0,38.0,1
67767,7,2,15,3,604,0,0,1,0,5.0,0,0,25,0,1,0,2,0,0,0,0,0,0,0,0.0,0.0,665.0,665.0,951.0,1
67773,9,4,1,2,51,1,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,71.0,75.0,233.0,1
67787,10,23,13,2,10,2,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,62.0,66.0,205.0,1
67790,75,52,50,1,1,26,8,1,2,1.0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0.0,0.0,223.0,223.0,818.0,1
67800,493,427,608,386,1,93,68,76,39,30.0,5,13,2,6,3,1,4,2,11,5,3,3,4,1,0.0,0.0,2284.0,2284.0,4213.0,6
67828,44,16,40,2,63,1,1,4,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,173.0,178.0,297.0,1
67831,15,13,21,3,0,3,2,3,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,62.0,63.0,130.0,1
67845,134,41,33,6,6,9,2,4,5,1.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,245.0,245.0,448.0,1
67859,152,3,2,1,82,2,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,246.0,246.0,633.0,1
67876,22,0,7,1,179,2,0,0,0,0.0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,217.0,217.0,556.0,1
67882,16,7,2,2,207,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,238.0,238.0,1000.0,1
67903,25,34,47,3,16,16,17,1,4,3.0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0.0,0.0,172.0,172.0,496.0,1
67917,5,3,7,0,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,18.0,19.0,22.0,1
67920,28,29,18,9,60,3,0,0,1,1.0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0.0,2.0,153.0,155.0,298.0,1
67948,17,8,10,3,2,3,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,45.0,45.0,78.0,1
67951,30,19,23,12,200,4,3,0,0,3.0,0,2,0,0,1,0,1,3,0,0,0,0,1,0,0.0,0.0,302.0,302.0,791.0,1
67965,14,16,10,9,1,5,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,58.0,60.0,110.0,1
67982,2,4,1,4,132,6,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,150.0,150.0,435.0,1
68000,20,5,3,3,1,4,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,37.0,37.0,47.0,1
68014,11,16,9,4,293,2,0,1,3,0.0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0.0,4.0,345.0,349.0,1182.0,4
68028,33,28,25,6,0,8,2,11,0,0.0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,1.0,119.0,120.0,202.0,1
68045,43,44,56,7,3,12,8,4,2,1.0,2,0,5,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,190.0,190.0,513.0,1
68059,18,9,9,1,1,5,1,0,0,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,48.0,50.0,80.0,1
68076,35,10,8,6,0,3,1,1,0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,6.0,68.0,74.0,127.0,1
68080,592,1096,627,271,10,242,124,118,60,47.0,20,14,35,5,11,8,7,2,2,2,2,3,1,2,0.0,0.0,3301.0,3301.0,7896.0,10
68093,40,37,2,3,75,4,4,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5.0,170.0,175.0,280.0,1
68103,9,6,14,1,1,1,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,36.0,37.0,56.0,1
68117,44,66,36,9,3,7,2,10,1,1.0,2,0,0,1,0,0,2,2,1,0,0,0,0,0,0.0,0.0,187.0,187.0,1615.0,2
68120,8,7,1,0,60,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,78.0,78.0,263.0,1
68134,96350,84631,50805,125953,2374,24512,12249,14434,10960,7335.0,1677,1949,531,2471,517,1378,444,437,644,484,897,431,228,123,134.0,155.0,441948.0,442103.0,1051990.0,1467
68148,80,138,74,11,4,33,7,13,47,11.0,2,1,3,1,5,1,0,1,0,1,1,1,1,0,0.0,1.0,436.0,437.0,1104.0,3
68179,98,32,38,11,23,9,1,4,1,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,223.0,223.0,344.0,1
68182,25,28,40,2,5,11,7,8,1,0.0,2,3,1,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,136.0,136.0,353.0,1
68196,20,16,39,9,15,8,3,3,6,4.0,0,0,0,0,1,0,1,2,0,0,1,2,1,0,0.0,0.0,131.0,131.0,731.0,2
68223,7,8,14,0,3,2,13,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,51.0,52.0,81.0,1
68237,16,13,13,5,35,0,3,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,91.0,95.0,137.0,1
68254,35,24,22,5,1,4,2,4,1,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,4.0,102.0,106.0,163.0,1
68268,5,4,6,12,1,2,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,32.0,33.0,33.0,1
68299,68,51,63,12,1,11,9,6,1,1.0,1,5,0,1,0,0,4,0,1,0,0,0,0,1,0.0,0.0,236.0,236.0,497.0,1
68309,24,18,39,5,6,13,1,0,4,0.0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0.0,113.0,113.0,323.0,1
68312,26,17,34,2,8,0,13,4,2,0.0,2,8,0,0,3,0,0,0,1,0,1,0,0,0,0.0,0.0,121.0,121.0,194.0,1
68326,3,3,4,1,1,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,16.0,17.0,50.0,1
68357,184,19,32,6,21,5,1,3,0,1.0,4,0,0,0,2,0,0,2,0,1,1,0,2,1,0.0,0.0,285.0,285.0,1209.0,2
68388,43,4,13,1,249,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0.0,0.0,315.0,315.0,845.0,1
68401,1,0,1,0,253,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,256.0,256.0,322.0,1
68429,18,15,7,6,1,5,3,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,58.0,59.0,71.0,1
68446,32,22,31,6,8,6,3,8,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,117.0,120.0,182.0,1
68451,46,62,27,11,241,13,0,4,1,12.0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0.0,0.0,423.0,423.0,750.0,1
68463,29,10,19,4,4,4,8,5,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,85.0,88.0,108.0,1
68480,13,6,3,0,1,2,0,1,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,28.0,29.0,33.0,1
68494,3,10,9,0,9,24,16,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,74.0,74.0,114.0,1
68504,24,4,8,1,81,1,0,1,0,1.0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,149.0,149.0,461.0,1
68518,15,9,12,6,3,0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48.0,48.0,85.0,1
68535,6,2,18,1,2,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,33.0,36.0,50.0,1
68549,15,12,8,1,11,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,52.0,52.0,127.0,1
68552,21,1,2,4,153,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,183.0,183.0,429.0,1
68577,2,17,0,0,57,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,77.0,77.0,115.0,1
68583,43,44,38,2,22,2,1,1,0,1.0,1,0,0,0,1,0,2,0,1,0,2,0,0,0,0.0,14.0,161.0,175.0,282.0,1
68607,55,81,79,31,16,19,7,2,4,1.0,4,1,1,0,1,1,0,1,0,0,0,0,0,3,0.0,0.0,307.0,307.0,1311.0,3
68655,16,15,20,5,3,4,0,1,0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,2.0,72.0,74.0,116.0,1
68669,63,29,17,25,1,5,3,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,8.0,146.0,154.0,287.0,1
68672,199,104,59,11,30,13,1,5,0,3.0,3,2,0,0,0,0,2,0,1,2,0,0,3,1,0.0,0.0,439.0,439.0,1053.0,2
68692,99,40,30,6,38,13,4,2,2,2.0,2,0,0,0,1,0,0,1,0,1,0,2,2,0,0.0,0.0,245.0,245.0,719.0,1
68708,24,23,37,3,12,11,3,0,0,0.0,0,1,2,1,2,0,0,2,0,1,0,1,0,0,0.0,0.0,123.0,123.0,588.0,1
68713,28,16,5,1,74,5,0,0,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,135.0,135.0,712.0,1
68727,23,23,13,5,529,6,2,2,0,3.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,609.0,611.0,1117.0,5
68730,36,15,33,3,41,13,8,10,3,0.0,2,0,2,0,2,0,0,1,0,1,0,0,0,0,0.0,0.0,170.0,170.0,894.0,1
68744,27,30,49,4,0,3,8,2,3,2.0,5,1,0,0,0,1,2,0,1,0,0,0,0,0,0.0,0.0,138.0,138.0,334.0,1
68758,15,37,16,1,5,3,0,1,0,0.0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,2.0,82.0,84.0,192.0,1
68761,20,5,4,1,112,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,5.0,144.0,149.0,272.0,1
68789,3390,3037,1946,944,100,588,475,311,179,157.0,72,32,44,34,27,19,10,16,6,21,38,15,11,0,0.0,3.0,11472.0,11475.0,31705.0,50
68792,25,11,51,2,1,2,8,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,104.0,104.0,4848.0,1
68823,9,4,3,1,1,1,1,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,22.0,22.0,32.0,1
68833,10,6,8,2,1,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,31.0,31.0,38.0,1
68847,29,3,6,1,219,3,0,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,264.0,264.0,773.0,1
68850,12023,15408,7068,6502,582,3539,2372,2385,907,726.0,261,263,223,176,52,81,60,60,36,66,55,36,37,27,0.0,27.0,52945.0,52972.0,122166.0,154
68864,115,15,30,1,1,18,4,2,2,0.0,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0.0,0.0,195.0,195.0,414.0,1
68878,32,41,78,2,1,13,8,3,1,1.0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0.0,6.0,186.0,192.0,299.0,1
68881,2,2,4,1,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.0,16.0,32.0,1
68895,11,2,0,0,51,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,65.0,65.0,188.0,1
68936,2,1,2,0,40,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.0,45.0,192.0,1
68953,10,7,2,2,160,4,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,188.0,188.0,903.0,1
68967,31,17,87,5,2,10,14,8,0,1.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,180.0,180.0,377.0,1
68970,58,37,20,34,1,12,13,5,1,4.0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,6.0,191.0,197.0,280.0,1
68998,259,107,110,5,15,44,20,7,3,5.0,3,1,0,1,2,1,2,1,1,0,0,1,2,1,0.0,0.0,591.0,591.0,2195.0,3
69002,19,24,19,9,2,5,36,1,1,3.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,9.0,121.0,130.0,238.0,1
69016,32,78,98,17,2,14,9,8,21,2.0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0.0,0.0,285.0,285.0,840.0,1
69020,12,6,4,3,1,1,1,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,32.0,39.0,1
69047,34,6,2,2,175,0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,222.0,226.0,518.0,2
69050,10,6,21,6,2,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,48.0,50.0,81.0,1
69064,15,20,20,1,1,9,2,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,71.0,71.0,115.0,1
69078,50,86,90,14,3,22,8,13,6,5.0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,305.0,305.0,710.0,2
69081,28,17,25,2,3,6,2,3,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,87.0,88.0,164.0,1
69095,82,62,67,1,1,13,7,1,2,2.0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,243.0,243.0,826.0,2
69105,141,277,153,30,150,29,4,7,6,7.0,4,1,0,0,1,0,2,0,1,1,0,0,2,0,0.0,0.0,816.0,816.0,1987.0,3
69119,48,56,13,25,1,26,9,1,2,0.0,4,0,0,0,1,0,0,0,0,0,1,0,0,2,0.0,0.0,189.0,189.0,463.0,1
69136,8,12,2,1,32,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.0,55.0,55.0,1
69146,32,12,10,2,130,0,0,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,191.0,191.0,191.0,1
69153,26,40,27,17,1,1,3,1,2,3.0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,127.0,127.0,353.0,1
69167,27,13,5,0,1,0,6,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,55.0,57.0,120.0,1
69170,64,21,28,1,37,6,34,0,0,1.0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0.0,0.0,198.0,198.0,594.0,1
69184,24,27,11,1,162,3,1,3,3,2.0,1,0,13,0,0,0,1,1,0,0,0,0,1,1,0.0,0.0,255.0,255.0,833.0,1
69198,25,54,43,8,1,8,6,4,1,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,2.0,155.0,157.0,286.0,1
69208,37,46,99,3,1,6,5,2,1,3.0,4,1,0,0,1,1,3,0,0,0,0,0,1,0,0.0,0.0,214.0,214.0,366.0,1
69225,20,16,29,6,1,2,1,6,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,83.0,84.0,100.0,1
69239,83,23,24,12,1,9,3,4,7,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,171.0,173.0,329.0,1
69242,50,45,45,7,87,16,8,6,1,1.0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0.0,0.0,272.0,272.0,824.0,1
69261,59,38,38,11,0,9,18,5,0,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,184.0,187.0,460.0,2
69273,17,5,9,0,212,11,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,255.0,255.0,617.0,1
69287,38,7,9,3,1,3,2,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,66.0,68.0,84.0,1
69300,41,74,33,6,180,12,4,1,1,1.0,2,0,0,0,0,1,1,0,1,0,2,0,0,0,0.0,0.0,360.0,360.0,1208.0,2
69314,56,44,26,10,25,16,1,3,3,0.0,2,0,0,0,1,2,1,0,1,0,0,0,1,0,0.0,0.0,192.0,192.0,484.0,1
69328,16,2,5,3,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,28.0,32.0,38.0,1
69345,26,22,25,14,1,2,1,1,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,96.0,98.0,180.0,1
69359,31,19,15,1,1,7,4,1,1,0.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,7.0,84.0,91.0,158.0,1
69376,2,1,4,2,14,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,23.0,30.0,1
69417,25,27,28,3,1,2,6,1,1,3.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,5.0,101.0,106.0,190.0,1
69420,30,75,32,4,6,19,29,1,3,2.0,2,3,1,0,0,0,2,0,1,0,0,0,0,0,0.0,2.0,210.0,212.0,620.0,1
69434,9,6,8,1,10,1,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,38.0,40.0,71.0,1
69448,51,56,26,14,1,3,35,7,10,3.0,5,0,0,0,2,0,0,3,0,0,0,0,0,0,0.0,0.0,216.0,216.0,563.0,1
69451,19,12,10,7,2,1,13,1,2,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,69.0,70.0,179.0,1
69465,17,9,10,1,39,0,0,0,2,3.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,84.0,84.0,228.0,1
69479,10,5,8,7,1,2,0,2,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,39.0,42.0,54.0,1
69482,44,13,3,3,63,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,130.0,130.0,454.0,1
69506,20,27,14,1,234,7,0,1,0,2.0,1,0,1,0,0,0,3,1,1,0,1,1,0,0,0.0,0.0,315.0,315.0,1015.0,1
69518,5,3,7,0,40,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,55.0,61.0,59.0,1
69523,69,25,48,9,5,8,5,1,1,0.0,1,0,12,1,0,0,0,0,1,0,0,1,2,0,0.0,0.0,189.0,189.0,502.0,1
69537,9,6,6,2,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,27.0,27.0,34.0,1
69554,9,17,12,3,8,5,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,61.0,63.0,90.0,1
69571,2,1,4,0,1,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,12.0,12.0,24.0,1
69585,8,10,5,5,33,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.0,62.0,85.0,1
69599,30,48,28,16,92,8,3,4,6,1.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,240.0,240.0,670.0,1
69633,308,463,494,61,93,49,23,23,8,22.0,9,6,1,0,2,2,6,3,1,1,0,5,0,0,0.0,0.0,1580.0,1580.0,3910.0,5
69643,6,1,4,4,19,2,38,2,0,0.0,0,0,0,1,0,0,3,0,0,0,0,1,2,0,0.0,0.0,83.0,83.0,346.0,1
69657,4,0,0,1,65,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,6.0,73.0,79.0,281.0,1
69660,454,348,270,74,48,69,28,34,15,15.0,26,3,2,2,2,3,3,5,3,2,0,5,4,0,0.0,0.0,1415.0,1415.0,4756.0,8
69674,1,1,15,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,19.0,26.0,1
69688,36,6,12,3,181,2,0,0,0,1.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,244.0,244.0,587.0,1
69691,41,25,81,6,1,6,2,4,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,7.0,168.0,175.0,368.0,1
69701,6,1,1,1,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,14.0,33.0,1
69715,2,1,1,1,126,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134.0,134.0,400.0,1
69729,3,3,4,0,44,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.0,55.0,107.0,1
69732,33,78,35,4,1,7,3,2,1,0.0,4,1,5,0,1,0,1,1,0,1,0,1,1,0,0.0,0.0,180.0,180.0,659.0,1
69746,22,19,16,2,233,6,0,7,3,4.0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0.0,0.0,318.0,318.0,1122.0,2
69759,20,4,22,2,11,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,61.0,61.0,94.0,1
69763,65,117,53,21,5,21,23,6,4,1.0,3,3,0,0,3,0,2,0,0,0,0,0,1,0,0.0,0.0,328.0,328.0,710.0,1
69780,21,26,16,1,20,1,1,0,0,1.0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0.0,5.0,97.0,102.0,228.0,1
69794,31,14,13,3,1,9,2,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,76.0,82.0,111.0,1
69818,44,47,42,6,3,5,2,2,1,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0.0,158.0,158.0,361.0,1
69821,39,20,3,1,61,13,0,0,1,1.0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0.0,0.0,146.0,146.0,406.0,1
69835,325,432,222,74,164,62,28,41,27,16.0,3,6,2,1,5,1,3,0,1,2,1,0,1,0,0.0,0.0,1417.0,1417.0,3526.0,5
69852,26,11,13,3,265,0,0,0,0,3.0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0.0,0.0,328.0,328.0,1265.0,2
69866,3,5,6,0,38,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,53.0,53.0,110.0,1
69874,144,154,97,25,4,34,6,15,14,8.0,3,4,0,0,1,1,0,1,0,2,0,1,0,0,0.0,0.0,514.0,514.0,1380.0,2
69924,32,15,15,2,40,6,5,2,1,2.0,3,0,0,0,1,0,1,0,1,3,0,0,0,0,0.0,0.0,129.0,129.0,385.0,1
69938,62,53,12,16,0,7,82,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,239.0,244.0,509.0,1
69941,46,34,8,5,0,29,1,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,126.0,126.0,322.0,1
69969,88,101,45,18,0,27,19,5,2,1.0,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0.0,0.0,314.0,314.0,723.0,2
69972,24,29,55,6,56,4,5,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,181.0,181.0,241.0,2
69986,20,5,18,0,1,68,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,13.0,117.0,130.0,216.0,1
69990,8,3,5,1,335,14,1,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,370.0,370.0,370.0,1
70010,172,210,139,41,5,40,8,25,8,9.0,6,5,5,0,1,1,1,1,1,0,1,1,2,1,0.0,0.0,683.0,683.0,2870.0,4
70024,66,47,29,8,8,5,3,3,2,3.0,4,1,0,0,1,0,1,4,0,0,1,0,1,0,0.0,0.0,187.0,187.0,429.0,1
70038,158,153,90,39,2,37,19,11,13,14.0,5,2,3,1,2,4,0,1,0,1,0,0,0,0,0.0,0.0,555.0,555.0,1334.0,2
70041,10,11,3,1,77,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,105.0,106.0,163.0,1
70055,32,36,41,10,9,6,2,3,2,1.0,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0.0,0.0,150.0,150.0,439.0,1
70069,6,0,7,6,146,0,0,1,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,169.0,169.0,356.0,1
70099,5,4,2,49,109,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,170.0,170.0,650.0,1
70104,4,2,2,2,110,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,121.0,121.0,431.0,1
70113,37,34,32,4,45,7,0,1,0,1.0,0,0,0,0,1,0,1,3,0,0,0,0,0,2,0.0,0.0,168.0,168.0,390.0,1
70127,42,22,14,5,0,4,3,5,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,7.0,100.0,107.0,217.0,1
