id,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС,БСП,не подкрепям никого,ИТН,БВ,ЛЕВИЦАТА,АТАКА (к.),ЗАЕДНО,КОД,НП ИСИ,НДСВ,ВЪН ОТ ЕС,ГЛАС НАРОДЕН,МИР,ЕВРОЛЕВИЦА,БСДД,БНО,БНС-НД,независими,СПБП,невалидни,total_valid,total,eligible_voters,n_stations
66158,27,12,20,195,23,10.0,5,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,4,302.0,306.0,1059,2
66175,9,4,2,94,7,4.0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,127.0,134.0,206,1
66202,100,65,38,527,59,14.0,13,4,10,1,0,0,0,0,1,1,3,1,1,0,0,0.0,2,28,840.0,868.0,1633,2
66216,45,41,30,13,27,6.0,11,7,5,0,0,0,1,0,2,3,0,0,0,0,0,0.0,0,2,191.0,193.0,527,1
66229,44,44,56,151,40,5.0,12,7,6,1,1,2,1,5,0,0,1,1,0,1,0,0.0,0,27,378.0,405.0,1105,3
66233,21,3,1,13,3,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,45.0,45.0,57,1
66247,9,3,0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0.0,0,0,17.0,17.0,21,1
66250,13,26,29,46,17,4.0,1,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,4,146.0,150.0,494,1
66264,701,352,246,694,262,57.0,78,46,25,3,1,2,9,2,3,2,2,5,1,1,2,0.0,0,73,2494.0,2567.0,6877,9
66278,5,5,6,58,3,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,79.0,82.0,128,1
66281,2,18,5,5,4,1.0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,40.0,40.0,348,1
66295,15,35,4,200,16,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,11,276.0,287.0,710,2
66319,263,65,53,1,53,13.0,10,8,3,2,1,0,1,0,2,0,2,1,1,1,1,0.0,0,13,481.0,494.0,904,1
66353,3,1,1,41,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,52.0,53.0,100,1
66370,12,11,7,1,8,1.0,0,1,4,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0,4,48.0,52.0,95,1
66384,10,8,8,22,8,3.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1,63.0,64.0,125,1
66408,21,5,6,1,11,5.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,54.0,55.0,120,1
66411,1,4,2,102,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,113.0,113.0,327,1
66425,3379,3348,1933,486,1310,588.0,526,435,316,70,27,28,55,29,28,21,9,11,10,14,7,0.0,6,187,12636.0,12823.0,33313,59
66439,107,33,46,20,32,16.0,9,3,4,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0,2,273.0,275.0,741,1
66442,6,11,3,10,1,1.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2,0,40.0,40.0,63,1
66456,15,17,15,1,32,2.0,3,7,6,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0,2,101.0,103.0,187,1
66460,2775,393,206,3,100,81.0,73,22,29,5,6,1,10,2,1,1,2,3,1,1,3,0.0,0,90,3718.0,3808.0,6120,12
66473,24,27,12,22,16,5.0,1,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,4,120.0,124.0,262,1
66487,21,25,13,13,22,3.0,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,1,106.0,107.0,347,1
66490,148,25,21,16,27,3.0,5,2,4,0,1,0,1,3,0,0,1,0,0,0,0,0.0,1,29,258.0,287.0,866,1
66500,18,6,0,119,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,146.0,146.0,797,1
66528,60,43,19,3,6,3.0,2,3,3,2,0,0,1,0,1,1,0,0,0,0,0,0.0,0,6,147.0,153.0,282,1
66531,90,1,5,80,8,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,9,188.0,197.0,565,1
66545,2,3,0,27,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33.0,33.0,256,1
66559,151,68,80,47,58,31.0,24,6,4,0,1,2,1,0,1,0,1,0,0,0,0,0.0,0,9,475.0,484.0,1579,2
66562,5,3,0,57,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,66.0,67.0,372,1
66576,56,9,6,74,15,3.0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,183.0,185.0,303,1
66585,2,5,4,0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,15.0,16.0,20,1
66593,83,21,10,293,9,5.0,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,9,432.0,441.0,973,2
66603,16,15,4,203,2,7.0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0,8,254.0,262.0,1175,2
66617,15,7,2,44,7,0.0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,102.0,104.0,177,1
66620,2,4,1,1,9,0.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,21.0,21.0,38,1
66634,31,29,15,37,11,3.0,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1,6,134.0,140.0,259,2
66648,23,17,6,2,73,4.0,4,25,3,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,5,159.0,164.0,223,2
66651,4,2,3,0,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,13.0,14.0,19,1
66665,52,42,49,51,66,15.0,3,9,4,0,2,0,1,0,0,0,0,0,0,0,1,0.0,1,7,296.0,303.0,678,2
66679,19,3,3,1,16,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,44.0,44.0,60,1
66696,27,2,2,18,9,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,61.0,61.0,187,1
66706,7,22,3,237,7,2.0,0,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0,2,287.0,289.0,604,1
66723,5,4,1,46,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56.0,56.0,188,1
66737,21,16,22,2,51,3.0,4,3,8,0,0,0,1,0,1,0,0,3,0,0,0,0.0,0,5,135.0,140.0,403,1
66740,9,6,1,106,1,2.0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0,3,131.0,134.0,548,1
66754,15,12,1,112,3,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,149.0,155.0,625,2
66768,10,6,3,4,7,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,33.0,33.0,76,1
66771,8,8,7,0,7,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,32.0,32.0,45,1
66785,81,75,49,6,18,18.0,8,23,6,0,0,0,2,0,2,0,0,0,0,0,0,0.0,0,10,288.0,298.0,1119,2
66799,28,15,6,24,11,3.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4,92.0,96.0,226,1
66809,11,9,2,2,9,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,36.0,40.0,51,1
66812,44,18,9,7,14,1.0,8,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,13,106.0,119.0,243,1
66826,67,22,30,112,11,1.0,2,5,5,0,3,0,0,0,1,0,0,0,0,0,0,0.0,0,3,259.0,262.0,694,1
66831,80,18,11,1,25,6.0,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,7,149.0,156.0,403,1
66843,12,2,0,6,3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,24.0,25.0,21,1
66860,223,76,51,41,53,15.0,20,15,4,4,0,3,3,0,1,0,2,0,1,0,0,0.0,0,14,512.0,526.0,1361,2
66874,31,3,2,96,5,0.0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,2,146.0,148.0,231,1
66888,10,16,5,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,38.0,39.0,53,1
66891,45,9,11,0,6,6.0,1,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,3,86.0,89.0,206,1
66901,111,56,24,13,24,10.0,10,11,10,0,0,0,2,1,0,0,0,1,0,0,0,0.0,0,6,273.0,279.0,1234,2
66915,189,120,112,10,81,42.0,50,22,10,1,2,2,3,0,4,0,1,0,1,0,0,0.0,0,8,650.0,658.0,2025,3
66932,54,9,5,10,1,5.0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0,3,91.0,94.0,187,1
66946,16,8,8,2,15,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,53.0,54.0,121,1
66957,14,9,4,2,12,2.0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,1,49.0,50.0,80,1
66963,10,4,11,96,10,0.0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,7,136.0,143.0,369,1
66977,2,7,3,1,5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20.0,20.0,27,1
67009,25,13,13,0,20,4.0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,82.0,83.0,229,1
67012,43,23,34,5,31,6.0,8,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0,5,158.0,163.0,362,1
67043,62,28,11,5,10,2.0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,2,126.0,128.0,238,1
67057,8,7,2,1,3,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,24.0,25.0,29,1
67060,57,22,17,3,16,8.0,16,2,3,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,1,147.0,148.0,456,1
67088,191,141,78,195,93,31.0,50,30,12,1,10,0,2,1,2,2,0,1,1,1,0,0.0,0,13,842.0,855.0,3520,5
67091,21,18,13,50,34,3.0,5,1,4,0,0,0,3,2,0,0,0,0,0,1,0,0.0,0,3,155.0,158.0,695,1
67101,23,45,23,3,30,8.0,6,6,7,0,1,0,1,1,1,2,0,0,0,0,0,0.0,1,1,158.0,159.0,571,1
67115,40,19,8,64,23,4.0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,6,164.0,170.0,615,1
67146,18,10,1,3,8,0.0,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0.0,0,3,47.0,50.0,113,1
67154,25,13,6,1,14,1.0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0.0,0,1,65.0,66.0,79,1
67163,52,10,11,1,9,1.0,2,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,93.0,94.0,177,1
67177,9,4,9,1,31,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,60.0,61.0,121,1
67180,27,28,2,3,18,7.0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,95.0,98.0,274,1
67194,80,27,19,3,45,0.0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,183.0,183.0,386,1
67218,49,35,18,24,61,4.0,5,1,1,4,2,0,1,0,0,0,0,0,0,0,1,2.0,0,7,208.0,215.0,500,1
67221,31,12,8,12,14,0.0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,82.0,87.0,134,1
67235,80,22,39,3,63,18.0,10,5,0,3,0,0,1,0,0,0,0,0,0,0,1,0.0,0,6,245.0,251.0,734,1
67249,7,9,1,6,6,1.0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1,1,36.0,37.0,67,1
67252,54,18,20,10,14,5.0,10,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0.0,0,2,140.0,142.0,311,1
67270,33,51,6,479,19,6.0,4,3,3,0,0,0,0,0,1,0,0,0,2,1,2,0.0,0,4,610.0,614.0,1845,2
67283,7,51,6,13,4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,83.0,86.0,298,1
67297,6,5,1,168,4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,185.0,185.0,630,1
67310,55,6,3,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,73.0,80.0,120,1
67324,40,8,7,2,14,2.0,1,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0,6,82.0,88.0,106,2
67338,6280,6067,4173,701,2613,1047.0,1234,1039,732,100,118,137,122,77,63,52,41,26,9,33,13,0.0,7,438,24684.0,25122.0,82352,132
67369,44,44,14,42,22,4.0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,184.0,186.0,471,1
67372,757,424,347,93,203,107.0,96,73,55,5,10,5,6,5,6,5,3,1,0,0,0,0.0,0,24,2201.0,2225.0,5853,9
67386,60,21,6,10,17,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,3,118.0,121.0,241,1
67395,18,6,1,1,9,0.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,42.0,44.0,52,1
67413,11,3,3,1,3,1.0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28.0,28.0,69,1
67444,279,93,73,246,47,24.0,17,3,0,4,0,0,0,1,1,0,0,0,0,0,0,0.0,0,16,788.0,804.0,3106,4
67458,20,7,4,1,8,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,48.0,48.0,71,1
67461,233,69,56,4,41,24.0,17,9,14,2,0,1,4,1,0,0,0,4,0,0,0,0.0,1,9,480.0,489.0,1694,2
67475,27,16,7,1,35,0.0,2,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,95.0,95.0,228,1
67489,85,49,39,21,21,14.0,15,4,6,2,0,0,0,0,0,0,0,0,1,1,0,0.0,0,10,258.0,268.0,684,1
67502,13,5,4,133,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,157.0,158.0,469,1
67516,24,22,19,13,20,0.0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,110.0,111.0,192,1
67526,46,36,21,1,20,9.0,7,3,0,0,1,0,0,2,1,0,1,0,0,0,0,0.0,0,2,148.0,150.0,280,1
67547,187,80,32,20,33,14.0,8,15,11,0,1,1,1,2,4,3,2,4,0,0,0,0.0,0,7,418.0,425.0,1457,2
67550,2,7,3,1,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19.0,19.0,39,1
67564,69,18,26,38,13,3.0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0.0,0,10,175.0,185.0,305,1
67578,29,49,16,662,9,10.0,5,0,2,0,2,0,1,2,0,1,2,1,0,0,0,0.0,0,21,791.0,812.0,2555,4
67581,23,9,3,20,4,0.0,0,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,2,70.0,72.0,128,1
67619,4,2,1,1,5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,16.0,16.0,25,1
67622,27,18,7,30,41,3.0,4,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3,138.0,141.0,338,2
67636,27,18,5,0,14,6.0,3,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,4,82.0,86.0,204,1
67653,3024,2300,1194,434,891,606.0,397,304,241,29,52,19,30,30,26,14,10,6,3,7,4,0.0,2,98,9623.0,9721.0,25173,41
67667,123,24,35,67,28,11.0,2,2,2,0,2,0,0,0,0,1,0,1,0,0,1,0.0,0,6,299.0,305.0,690,1
67670,39,15,3,5,16,4.0,2,4,1,0,7,0,2,0,0,0,0,0,0,0,0,0.0,0,5,98.0,103.0,193,1
67698,19,17,6,1,4,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2,53.0,55.0,107,1
67708,346,175,139,11,102,29.0,34,56,14,4,3,1,3,1,5,2,1,2,2,7,0,0.0,0,39,937.0,976.0,3176,4
67725,2,5,2,197,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,211.0,211.0,332,1
67739,57,6,7,75,5,2.0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,8,159.0,167.0,516,1
67756,4,13,6,1,9,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,37.0,39.0,39,1
67767,9,25,4,504,4,5.0,2,2,13,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,14,569.0,583.0,957,1
67773,6,2,3,43,1,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,58.0,61.0,233,1
67787,8,6,7,12,14,1.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,4,52.0,56.0,204,1
67790,82,44,24,4,32,8.0,9,1,12,1,1,0,0,0,1,1,0,2,0,0,1,0.0,0,6,223.0,229.0,864,1
67800,448,319,286,10,340,92.0,60,134,42,9,5,7,9,1,4,2,8,0,5,1,1,0.0,0,19,1783.0,1802.0,3843,6
67828,40,25,11,44,17,5.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,3,148.0,151.0,296,1
67831,18,11,4,0,10,2.0,3,2,0,3,1,0,1,0,0,0,1,0,0,1,0,0.0,0,2,57.0,59.0,126,1
67845,107,46,9,27,28,1.0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,225.0,227.0,412,1
67859,116,6,1,40,3,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,5,170.0,175.0,628,1
67876,55,4,0,173,2,5.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,2,242.0,244.0,535,1
67882,13,5,3,195,2,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,225.0,225.0,999,1
67903,35,20,16,5,19,5.0,6,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,1,115.0,116.0,483,1
67917,3,2,1,1,9,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,18.0,19.0,20,1
67920,20,15,7,71,14,2.0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,137.0,139.0,286,1
67948,18,12,7,2,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,45.0,46.0,74,1
67951,19,15,12,228,15,6.0,2,4,2,2,0,0,1,0,0,0,0,0,0,1,0,0.0,0,4,307.0,311.0,781,1
67965,8,12,9,1,3,2.0,2,4,0,2,0,0,2,1,0,0,0,0,0,1,0,0.0,0,0,47.0,47.0,104,1
67982,9,15,1,111,2,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,146.0,146.0,438,1
68000,19,6,4,1,4,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,38.0,38.0,49,1
68014,13,24,4,219,9,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.0,1,9,277.0,286.0,1147,3
68028,35,19,30,4,12,2.0,2,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1,112.0,113.0,192,1
68045,38,18,25,0,38,9.0,12,0,10,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0,2,153.0,155.0,486,1
68059,15,12,6,1,3,1.0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,4,44.0,48.0,81,1
68076,32,5,8,3,5,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,57.0,57.0,107,1
68080,611,592,420,8,404,146.0,197,353,45,34,7,4,10,9,9,3,5,5,7,1,2,0.0,1,57,2873.0,2930.0,7790,10
68093,35,12,6,97,3,3.0,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,2,173.0,175.0,281,1
68103,6,6,4,1,5,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,24.0,25.0,51,1
68117,39,18,26,29,20,8.0,2,3,9,1,0,0,0,0,0,1,1,0,1,0,0,0.0,0,12,158.0,170.0,1706,2
68120,5,3,0,61,2,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,73.0,73.0,276,1
68134,106321,179783,61355,3438,31507,22996.0,15933,13335,13357,1954,1890,2506,1148,1779,1277,1748,1093,431,668,440,348,0.0,95,3540,463402.0,466942.0,1075925,1469
68148,78,74,59,45,37,12.0,13,107,3,4,2,0,2,0,0,1,0,0,0,0,0,0.0,0,12,437.0,449.0,1049,2
68179,99,27,23,13,13,10.0,4,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,3,197.0,200.0,321,1
68182,18,22,17,2,14,1.0,3,2,1,2,0,0,0,0,8,0,0,0,0,0,0,0.0,0,2,90.0,92.0,333,1
68196,15,12,21,8,19,4.0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,2,0.0,0,5,90.0,95.0,707,2
68223,9,2,14,1,10,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44.0,44.0,78,1
68237,15,15,12,38,8,3.0,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,5,100.0,105.0,158,1
68254,33,9,13,1,11,3.0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,77.0,77.0,137,1
68268,6,14,3,0,5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31.0,31.0,34,1
68299,64,52,36,2,26,5.0,8,4,2,1,0,0,2,0,4,0,0,0,0,1,0,0.0,0,5,207.0,212.0,440,1
68309,31,20,12,2,19,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,90.0,93.0,287,1
68312,29,19,17,10,17,1.0,4,2,7,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,5,108.0,113.0,192,1
68326,2,3,2,1,10,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22.0,22.0,48,1
68357,262,11,12,18,11,3.0,6,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0,29,328.0,357.0,1221,2
68388,24,9,2,205,8,1.0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,3,254.0,257.0,876,1
68401,3,4,0,210,1,0.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,5,225.0,230.0,320,1
68429,16,9,8,4,5,3.0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,50.0,50.0,60,1
68446,48,15,12,1,30,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,110.0,113.0,109,1
68451,52,35,7,231,20,20.0,14,6,0,0,0,0,6,0,0,0,0,0,0,1,0,0.0,0,2,392.0,394.0,750,1
68463,15,17,11,1,5,2.0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,58.0,59.0,96,1
68480,10,4,4,1,1,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,24.0,25.0,33,1
68494,4,4,6,18,5,2.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,43.0,43.0,105,1
68504,7,10,2,45,9,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,10,78.0,88.0,455,1
68518,16,24,4,8,2,4.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,2,60.0,62.0,90,1
68535,8,5,1,1,12,0.0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,31.0,35.0,54,1
68549,21,5,1,17,3,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49.0,49.0,117,1
68552,23,4,1,123,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,154.0,155.0,422,1
68577,1,5,0,73,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,80.0,80.0,77,1
68583,38,39,20,16,18,1.0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,148.0,157.0,281,1
68607,72,69,31,27,34,7.0,7,10,4,3,3,0,1,0,1,0,1,1,0,0,0,0.0,0,6,271.0,277.0,1267,3
68655,12,11,9,10,11,3.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,60.0,62.0,98,1
68669,46,20,21,1,15,2.0,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2,114.0,116.0,262,1
68672,335,40,19,83,27,10.0,7,1,3,1,1,0,1,1,0,0,1,0,0,0,1,0.0,0,14,531.0,545.0,1015,2
68692,87,45,18,69,14,2.0,2,5,7,1,0,0,1,0,0,0,1,1,0,0,0,0.0,0,8,253.0,261.0,735,1
68708,34,13,8,107,25,6.0,2,1,2,2,0,1,1,0,1,0,0,1,0,1,0,0.0,0,3,205.0,208.0,576,1
68713,31,27,2,96,7,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,166.0,166.0,708,1
68727,28,23,14,413,6,4.0,4,1,6,1,1,0,0,1,0,0,0,1,0,1,1,0.0,0,2,505.0,507.0,998,5
68730,55,15,15,36,18,2.0,6,6,0,1,0,0,2,1,0,0,1,0,1,1,0,0.0,0,10,160.0,170.0,902,1
68744,23,33,26,2,37,3.0,1,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0.0,0,3,133.0,136.0,326,1
68758,64,10,18,14,5,0.0,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,2,119.0,121.0,199,1
68761,6,12,1,29,13,9.0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,0,3,76.0,79.0,272,1
68789,3571,2150,1531,347,1177,516.0,451,286,196,62,97,16,40,21,31,19,9,6,9,14,6,0.0,3,146,10558.0,10704.0,31067,49
68792,37,26,6,4,16,5.0,3,11,4,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,2,114.0,116.0,5204,1
68823,7,2,2,1,4,1.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,20.0,21.0,28,1
68833,6,2,4,1,2,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17.0,17.0,28,1
68847,13,6,1,188,5,1.0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,5,218.0,223.0,769,1
68850,12529,11459,8804,809,4632,2676.0,3090,1558,1188,321,184,126,135,207,164,127,68,54,71,54,28,0.0,20,613,48304.0,48917.0,121269,157
68864,98,14,19,3,12,5.0,3,9,5,0,0,0,2,1,0,0,0,0,0,0,0,0.0,0,7,171.0,178.0,388,1
68878,36,28,22,4,66,10.0,9,2,5,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,5,185.0,190.0,301,1
68881,1,0,4,12,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19.0,19.0,39,1
68895,7,1,2,47,4,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,64.0,64.0,178,1
